Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 764
1 765
2 776
3 754
4 771
5 761
6 765
7 763
8 761
9 762
10 749
11 722
12 764
13 767
14 773
15 769
16 749
17 755
18 750
19 749
20 760
21 750
22 749
23 725
24 746
25 750
26 753
27 752
28 743
29 751
30 735
31 745
32 741
33 740
34 737
35 737
36 745
37 740
38 718
39 737
40 735
41 732
42 744
43 733
44 745
45 746
46 749
47 740
48 772
49 776
50 779
51 776
52 783
53 805
54 775
55 767
56 765
57 777
58 767
59 774
60 763
61 780
62 780
63 769
64 900
65 745
66 758
67 755
68 750
69 745
70 761
71 759
72 758
73 762
74 764
75 757
76 755
77 934
78 763
79 756
80 901
81 1010
82 898
83 982
84 924
85 939
86 897
87 862
88 930
89 985
90 971
91 992
92 874
93 897
94 904
95 931
96 996
97 700
98 766
99 769
100 757
101 945
102 749
103 775
104 780
105 757
106 760
107 765
108 774
109 721
110 761
111 779
112 982
113 819
114 777
115 785
116 789
117 1020
118 782
119 756
120 779
121 782
122 776
123 784
124 793
125 781
126 776
127 778
