Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  124.8  1.7  -5.5  1.6  18.7  122.3  2.0  0.2  1.7  22.8  6150  13.6084  6169  12.962 
 1  127.5  3.9  -6.1  3.3  80.4  138.9  3.0  -10.0  2.0  11.8  3156  12.7504  3119  13.6441 
 2  117.6  2.4  1.4  2.0  32.6  119.0  2.5  -3.4  2.1  32.6  390  13.6487  428  13.632 
 3  129.9  3.1  -0.5  2.8  61.9  125.0  2.5  -3.8  2.3  40.5  4175  13.0944  4128  13.4453 
 4  119.7  2.4  3.0  2.6  54.4  123.8  2.2  -2.7  2.3  43.2  6212  12.4442  6222  12.3415 
 5  124.6  4.9  1.1  3.4  92.0  128.2  1.5  -6.3  1.1  8.3  6212  12.799  6202  12.7107 
 6  123.0  2.1  1.5  1.7  23.7  128.4  1.0  -3.0  0.8  4.1  0 0 0 0
 7  128.8  2.3  -7.3  2.9  65.4  119.3  4.2  -1.9  4.4  86.2  228  12.9474  256  12.2446 
 8  135.5  1.6  -7.3  1.1  8.7  131.3  1.1  -3.9  0.8  4.3  0 0 0 0
 9  125.0  1.5  -4.7  1.2  10.8  127.3  1.2  -1.9  1.0  7.8  4585  13.0756  4567  13.5944 
 10  121.7  2.1  1.2  2.3  40.5  124.4  1.6  2.3  1.7  21.7  6298  13.0287  6299  12.8629 
 11  116.7  3.2  -2.0  2.5  47.8  124.0  2.0  -2.3  1.5  16.8  0 0 0 0
 12  122.8  5.7  -1.6  3.7  101.5  124.9  3.5  -1.7  2.3  38.5  0 0 0 0
 13  124.1  3.2  1.2  2.0  30.1  127.4  1.9  -3.2  1.2  10.2  6173  13.4314  6192  13.3459 
 14  121.3  3.2  -3.1  2.6  48.9  123.4  3.1  -1.0  2.5  44.1  0 0 0 0
 15  124.6  2.2  -6.1  2.1  32.6  119.7  1.9  -1.4  1.8  24.2  909  14.1056  867  14.3221 
 16  124.4  3.3  5.1  4.0  136.8  117.9  2.4  -2.1  3.1  76.9  4585  12.9524  4582  13.1549 
 17  121.1  2.3  -3.6  2.9  61.4  123.0  2.7  1.4  3.2  79.5  925  12.7404  988  13.5525 
 18  124.1  2.8  -5.1  3.0  68.3  124.6  2.6  -1.8  2.7  57.7  344  12.9694  350  12.553 
 19  122.5  1.9  -0.1  1.8  25.0  124.3  1.3  -0.8  1.2  10.7  0 0 0 0
 20  122.8  3.2  -0.8  2.5  50.4  119.4  2.8  -1.3  2.3  37.5  470  13.3256  485  13.654 
 21  120.3  3.0  -1.0  3.3  89.7  127.4  2.0  7.5  2.0  35.3  4130  13.537  4194  13.3685 
 22  112.9  2.7  3.9  2.4  47.9  122.9  0.6  2.1  0.5  1.9  0  0  0  0 
 23  117.5  3.6  3.9  2.6  51.7  123.6  2.5  -2.6  1.8  21.8  0 0 0 0
 24  122.6  5.3  1.2  6.8  349.0  122.8  1.2  1.3  1.6  17.9  6225  12.9481  6223  12.6783 
 25  125.7  1.7  -1.1  2.3  42.1  118.7  1.6  5.4  2.2  39.0  5784  13.2641  5771  12.5985 
 26  124.1  1.5  -1.2  1.5  16.6  121.0  2.6  3.9  2.5  49.0  0  0  0  0 
 27  131.5  3.5  -3.2  3.0  65.6  124.3  4.0  -1.0  3.4  84.0  6193  13.3192  6201  13.4818 
 28  122.9  2.3  -0.7  2.8  61.3  121.9  2.3  1.3  2.8  60.2  1348  12.7636  1395  12.8888 
 29  124.2  1.2  0.4  0.8  4.9  129.5  3.9  0.7  2.6  48.9  0 0 0 0
 30  125.5  6.9  -5.4  5.0  178.2  108.6  5.8  5.0  4.1  105.2  0 0 0 0
 31  132.0  4.1  -3.1  3.8  114.0  117.0  4.5  3.2  4.4  143.1  4812  13.2481  4862  12.8067 
 32  124.9  2.4  -0.6  2.1  32.9  121.5  1.6  0.6  1.4  14.2  0 0 0 0
 33  120.2  1.3  6.4  1.7  22.9  123.3  1.5  3.4  2.0  31.0  0 0 0 0
 34  118.7  4.2  3.2  6.4  345.6  126.6  3.1  -3.2  4.6  166.5  350  13.9188  318  11.8657 
 35  127.9  2.9  -4.7  2.7  54.8  125.0  4.0  0.1  3.8  86.2  0 0 0 0
 36  124.5  4.2  2.4  6.4  190.8  134.5  4.8  -7.1  8.8  642.1  1250  13.3713  1152  11.7861 
 37  129.0  2.5  -3.5  4.5  165.4  126.7  1.2  -0.8  2.2  38.0  6049  13.6062  6063  13.1911 
 38  125.4  4.0  -0.4  6.1  293.1  143.0  6.5  -17.5  9.8  737.9  1330  11.1626  1275  12.2883 
 39  125.1  2.0  1.8  2.2  39.7  125.2  2.9  -12.1  3.4  83.1  548  12.5509  537  12.2525 
 40  123.9  1.7  2.1  2.2  39.1  122.5  0.7  -0.9  0.9  5.9  0 0 0 0
 41  131.6  4.0  -7.9  3.2  72.4  132.2  4.4  -0.4  3.3  79.9  0 0 0 0
 42  122.2  2.5  4.5  3.3  92.3  119.5  4.8  6.8  6.3  342.7  0 0 0 0
 43  124.9  1.1  -0.1  1.4  16.1  123.3  1.1  2.9  1.3  13.7  0 0 0 0
 44  126.6  2.6  0.5  2.7  56.3  118.3  3.6  1.5  3.8  115.8  0 0 0 0
 45  134.4  3.7  -3.9  5.0  192.0  125.5  0.8  2.8  1.1  9.7  5982  14.1631  5983  13.5536 
 46  120.8  1.0  -0.2  1.2  11.6  123.5  2.5  1.6  3.1  77.9  4688  13.2168  4688  13.0105 
 47  130.4  4.5  2.5  5.6  196.9  127.4  5.1  -7.4  6.9  335.6  519  13.5548  568  11.8233 
 48  125.3  3.9  -1.4  6.4  328.2  127.1  2.3  1.4  3.7  115.5  6112  13.355  6076  13.5363 
 49  128.1  2.2  3.3  3.0  76.8  124.1  1.8  3.1  2.5  50.8  2481  13.0493  2461  14.0364 
 50  118.2  1.9  9.2  2.6  63.9  121.6  1.7  -1.3  2.5  52.3  2185  14.024  2113  13.4618 
 51  126.0  1.8  0.8  2.8  63.1  121.7  1.2  0.8  2.0  32.5  6241  11.1082  6223  11.1081 
 52  120.4  0.6  1.0  0.9  5.9  115.0  1.9  9.1  2.5  51.5  4713  13.8179  4781  13.6995 
 53  120.9  2.1  8.8  2.8  67.6  120.8  1.6  4.7  2.1  37.2  347  14.8268  357  14.3908 
 54  121.7  0.7  3.3  0.8  5.5  122.7  1.0  0.9  1.1  9.8  6184  13.4253  6182  13.5007 
 55  124.4  1.6  6.1  2.0  34.9  120.1  2.1  3.6  2.8  62.5  241  13.5498  223  15.4094 
 56  124.0  3.7  4.3  5.9  304.4  132.4  4.2  -5.3  6.7  363.9  818  13.4532  847  14.2623 
 57  120.7  1.7  2.0  2.0  33.0  122.1  1.3  0.0  1.1  2.5  6149  13.064  6151  12.755 
 58  129.5  4.2  -6.2  7.2  431.6  130.4  2.9  -3.9  5.2  131.9  6361  12.2547  6388  12.1723 
 59  126.5  2.8  1.6  4.0  133.2  123.3  2.3  -1.3  3.3  86.9  5452  13.946  5416  13.4794 
 60  121.4  4.8  1.4  8.0  534.5  116.0  2.4  3.2  4.3  69.8  6199  12.8655  6192  13.1198 
