Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 72.5 2.5 80.9 2.4 81.7 1.3 84.9 1.2 
1 79.9 2.3 75.9 2.4 85.0 1.4 82.8 1.5 
2 76.3 2.2 78.8 2.4 86.1 1.2 87.7 1.0 
3 79.2 2.1 80.3 2.1 84.7 1.2 80.6 1.1 
4 78.9 2.3 79.5 2.3 78.5 1.3 76.4 1.1 
5 79.5 2.2 76.4 2.1 84.3 1.1 86.8 1.1 
6 74.7 2.4 73.7 2.3 83.2 1.2 81.3 1.1 
7 75.9 2.4 79.7 2.2 81.1 1.3 77.5 1.2 
8 82.9 2.4 79.6 2.3 84.3 1.4 84.6 1.1 
9 75.8 2.2 78.2 2.3 82.4 1.3 80.8 1.1 
10 82.6 2.4 82.3 2.3 84.5 1.2 88.9 1.5 
11 77.8 2.3 79.3 2.3 86.0 1.2 87.8 1.0 
12 84.5 2.2 75.1 2.3 85.8 1.2 87.8 1.1 
13 78.1 2.4 80.8 2.3 85.8 1.4 82.9 1.4 
14 79.5 2.3 80.0 2.5 83.8 1.2 81.9 1.1 
15 75.8 2.5 68.7 2.3 84.1 1.4 86.9 1.1 
16 81.4 2.8 89.7 2.9 92.5 1.2 90.2 1.2 
17 87.8 2.7 80.6 2.7 85.3 1.4 83.3 1.7 
18 77.7 2.6 91.4 2.6 84.4 1.3 89.7 1.5 
19 77.2 2.8 82.7 2.7 89.6 1.3 91.1 1.2 
20 87.4 2.7 89.7 2.6 85.7 1.4 85.0 1.3 
21 87.3 2.8 81.8 2.8 92.1 1.2 85.2 1.4 
22 79.9 2.7 86.3 2.6 89.9 1.4 91.7 1.2 
23 77.7 2.7 86.7 2.7 83.9 1.3 88.2 1.2 
24 85.5 2.7 87.3 2.6 91.9 1.2 95.8 1.2 
25 83.1 2.7 88.7 2.8 92.1 1.3 92.2 1.2 
26 79.4 2.8 76.7 2.6 85.0 1.3 87.2 1.2 
27 85.2 2.7 82.7 2.7 90.2 1.4 89.7 1.2 
28 85.4 2.6 76.5 2.7 93.7 1.5 88.8 1.2 
29 79.1 2.6 76.7 2.7 87.9 1.3 84.2 1.3 
30 79.1 2.6 86.2 2.6 86.6 1.3 84.6 1.2 
31 75.5 2.7 76.6 2.8 89.8 1.6 88.2 1.3 
32 87.1 3.1 84.5 3.3 91.8 1.3 88.1 1.1 
33 82.3 3.0 81.6 3.1 88.9 1.3 92.3 1.1 
34 79.4 3.1 83.0 2.9 89.0 1.3 91.3 1.2 
35 83.2 2.8 74.0 3.0 94.8 1.3 86.2 1.3 
36 82.6 3.4 84.3 3.1 92.4 1.2 94.9 1.2 
37 82.3 2.7 80.5 2.9 93.2 1.3 85.2 1.4 
38 85.8 3.0 81.3 3.0 85.1 1.2 89.4 1.7 
39 81.9 2.7 81.2 2.7 90.7 1.3 88.1 1.1 
40 81.5 3.0 82.8 2.7 86.3 1.3 87.7 1.1 
41 79.5 2.9 81.3 2.9 94.9 1.3 92.7 1.2 
42 83.5 2.8 83.0 3.1 86.7 1.3 86.9 1.2 
43 79.3 3.0 80.7 2.7 91.8 1.3 96.2 1.1 
44 85.6 3.0 88.2 3.0 88.9 1.3 91.1 1.2 
45 85.8 2.8 80.0 2.8 86.3 1.4 81.7 1.4 
46 84.5 2.8 81.7 3.0 88.3 1.3 90.7 1.2 
47 82.8 2.8 77.3 2.7 92.7 1.3 89.5 1.2 
48 71.4 2.3 75.1 2.2 79.5 1.4 83.4 1.2 
49 78.8 2.3 70.5 2.2 81.1 1.2 75.2 1.4 
50 72.7 2.2 70.3 2.0 79.7 1.3 74.7 1.4 
51 72.4 2.1 74.4 2.1 78.0 1.4 81.6 1.5 
52 71.7 2.1 76.7 2.2 72.9 1.3 78.3 1.4 
53 73.8 2.1 73.7 2.3 80.8 1.3 76.5 1.1 
54 71.1 2.2 68.7 2.1 80.8 1.2 83.7 1.1 
55 73.7 2.4 69.0 2.3 87.9 1.3 79.8 1.3 
56 80.1 2.1 72.4 2.2 76.2 1.2 72.3 1.1 
57 75.6 2.1 74.0 2.3 76.8 1.2 78.8 1.2 
58 71.3 2.1 74.1 2.1 76.1 1.3 79.8 1.1 
59 67.9 2.3 65.0 2.4 79.0 1.3 77.2 1.1 
60 68.1 2.4 69.8 2.2 76.5 1.2 74.4 1.2 
61 71.6 2.4 68.2 2.4 79.2 1.3 77.1 1.2 
62 74.9 2.3 76.3 2.3 77.3 1.2 79.3 1.1 
63 72.4 2.6 71.9 2.4 76.0 1.3 80.6 1.3 
64 89.6 2.6 86.9 2.5 86.0 1.2 87.8 1.0 
65 86.5 2.5 91.2 2.4 91.4 1.3 87.7 1.1 
66 85.3 2.4 85.5 2.6 92.7 1.4 89.3 1.2 
67 82.7 2.6 84.9 2.5 88.3 1.3 85.2 1.1 
68 86.6 2.4 90.4 2.5 88.5 1.2 92.0 1.1 
69 81.5 2.5 86.5 2.5 86.1 1.3 84.6 1.1 
70 83.6 2.4 88.0 2.4 90.4 1.5 88.8 1.1 
71 81.9 2.6 84.2 2.4 85.3 1.2 89.0 1.4 
72 97.2 2.4 87.5 2.5 89.7 1.3 91.4 1.1 
73 84.3 2.5 84.5 2.6 87.2 1.2 93.9 1.5 
74 91.8 2.5 85.0 2.5 89.5 1.3 89.5 1.2 
75 81.4 2.4 83.2 2.5 94.3 1.3 92.3 1.1 
76 84.9 2.4 89.0 2.4 87.2 1.3 92.5 1.2 
77 85.0 2.4 74.8 2.7 90.8 1.3 87.2 1.5 
78 87.6 2.4 82.7 2.7 92.0 1.1 84.9 1.4 
79 79.4 2.6 79.5 2.7 88.2 1.3 93.7 1.3 
80 74.0 4.0 81.0 4.3 77.9 1.4 79.6 1.2 
81 75.6 2.4 76.5 2.4 76.4 1.2 78.7 1.1 
82 80.0 3.1 83.3 3.2 78.4 1.3 76.3 1.1 
83 75.6 2.0 78.1 2.2 80.4 1.2 84.7 1.2 
84 68.4 2.5 72.5 2.6 79.3 1.3 73.3 1.4 
85 74.8 2.1 76.3 2.2 78.5 1.3 76.9 1.1 
86 72.5 2.6 69.4 2.4 80.8 1.4 77.7 1.2 
87 76.6 2.1 79.4 2.0 80.6 1.2 72.8 1.1 
88 74.9 2.3 76.8 2.2 80.0 1.2 77.7 1.2 
89 71.5 2.2 69.1 2.1 72.0 1.4 75.0 1.1 
90 67.0 2.1 72.0 2.1 77.2 1.2 79.9 1.2 
91 74.2 2.3 76.1 2.1 77.3 1.4 76.5 1.1 
92 71.8 2.1 75.8 2.0 73.6 1.3 75.4 1.2 
93 73.0 2.4 73.6 2.2 78.2 1.3 79.6 1.1 
94 65.6 2.0 69.8 2.1 80.3 1.1 79.9 1.5 
95 69.4 2.1 73.1 2.2 75.6 1.2 72.5 1.1 
96 73.8 2.2 80.7 2.3 85.1 1.3 80.5 1.0 
97 83.3 2.1 82.9 2.1 78.5 1.4 85.8 1.3 
98 76.8 2.2 81.3 2.4 82.2 1.4 80.3 1.5 
99 79.7 2.1 77.7 2.0 83.0 1.4 86.3 1.1 
100 84.7 2.1 81.9 2.2 78.7 1.4 77.3 1.2 
101 81.9 2.2 85.8 2.1 77.0 1.2 80.8 1.3 
102 85.9 2.1 79.4 2.1 87.9 1.1 87.9 1.1 
103 81.3 2.1 81.8 2.1 81.7 1.3 84.3 1.4 
104 79.2 2.1 76.7 2.1 84.5 1.2 81.0 1.1 
105 73.1 2.1 74.3 2.0 78.8 1.5 82.0 1.4 
106 77.2 2.1 77.6 2.1 81.0 1.3 77.5 1.1 
107 78.8 2.3 77.1 2.1 79.7 1.4 83.4 1.1 
108 77.5 2.1 78.0 2.2 84.4 1.1 85.0 1.4 
109 79.8 2.1 77.1 2.4 83.7 1.3 78.6 1.4 
110 75.9 2.1 73.1 2.1 83.7 1.4 84.5 1.0 
111 76.3 2.2 77.7 2.2 82.1 1.3 84.4 1.2 
112 70.6 2.3 69.7 2.3 80.8 1.1 82.8 1.1 
113 82.0 2.1 75.9 2.0 82.8 1.2 80.7 1.1 
114 72.7 2.1 76.0 2.0 79.7 1.3 81.0 1.4 
115 71.8 2.1 76.2 2.1 79.0 1.2 75.0 1.5 
116 74.7 2.1 77.7 2.2 83.2 1.2 81.5 1.1 
117 79.1 2.1 76.9 2.1 78.0 1.3 75.7 1.4 
118 72.8 2.0 77.6 2.2 77.9 1.3 76.3 1.0 
119 73.4 1.9 77.0 2.3 80.3 1.1 80.6 1.4 
120 73.5 2.1 70.7 2.2 85.7 1.3 81.8 1.1 
121 75.5 2.0 77.7 1.9 81.0 1.1 83.8 1.0 
122 78.8 2.1 81.7 2.1 80.1 1.1 77.8 1.1 
123 75.4 2.0 76.2 2.0 79.7 1.3 80.4 1.0 
124 75.2 1.9 72.1 2.0 80.4 1.1 84.2 1.0 
125 76.9 2.0 73.0 2.0 81.2 1.3 77.4 1.1 
126 79.7 1.9 81.1 2.2 85.0 1.1 78.2 1.3 
127 76.7 2.2 74.4 2.0 79.3 1.2 77.2 1.1 
