Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 70.8 2.2 73.7 2.4 78.0 1.4 73.7 1.1 
1 71.6 2.1 71.6 2.3 72.2 1.2 74.9 1.2 
2 71.5 2.3 74.4 2.1 75.4 1.3 79.2 1.1 
3 72.5 2.2 70.7 2.2 72.7 1.2 77.9 1.5 
4 74.6 2.3 75.3 2.5 75.5 1.3 79.7 1.0 
5 74.8 2.2 80.0 2.2 76.1 1.2 79.9 1.1 
6 69.5 2.3 72.7 2.5 80.8 1.5 78.9 1.5 
7 67.9 2.3 68.9 2.3 84.3 1.1 81.9 1.2 
8 72.3 2.4 76.5 2.4 79.6 1.3 84.0 1.1 
9 68.2 2.2 69.8 2.4 77.8 1.4 76.5 1.1 
10 82.3 2.5 74.2 2.4 83.4 1.2 75.7 1.2 
11 70.5 2.6 70.0 2.5 77.9 1.2 79.4 1.1 
12 75.7 2.3 68.7 2.3 74.8 1.3 75.1 1.1 
13 67.3 2.3 65.1 2.3 76.1 1.4 78.9 1.1 
14 65.8 2.4 70.9 2.4 77.0 1.1 79.3 1.1 
15 69.6 2.3 68.3 2.4 73.5 1.4 72.2 1.0 
16 70.9 1.9 69.1 1.8 84.8 1.1 77.7 1.3 
17 72.8 2.1 70.3 2.1 77.1 1.4 72.3 1.0 
18 68.2 1.9 73.2 2.1 74.2 1.2 75.5 1.0 
19 71.1 1.9 70.9 2.0 80.7 1.1 73.6 1.5 
20 70.3 1.9 69.3 1.9 79.3 1.1 77.7 1.0 
21 72.5 2.2 67.7 2.1 78.4 1.2 76.5 1.5 
22 67.3 1.9 66.3 1.8 71.9 1.3 72.4 1.5 
23 74.1 1.9 74.2 1.9 82.8 1.2 80.7 1.0 
24 72.0 1.9 73.8 1.9 74.0 1.2 73.7 1.1 
25 69.4 2.1 71.5 1.9 78.9 1.2 73.6 1.5 
26 68.9 1.9 71.4 1.9 76.2 1.1 72.4 1.0 
27 65.5 2.2 64.5 2.0 80.9 1.1 75.8 1.0 
28 68.8 1.9 71.6 2.2 79.7 1.1 77.3 1.1 
29 63.8 2.1 63.7 2.0 82.9 1.2 77.5 1.1 
30 68.1 2.0 74.1 2.1 73.6 1.4 79.2 1.1 
31 68.0 2.0 64.5 1.9 68.5 1.2 75.9 1.1 
32 62.0 3.3 68.6 3.3 72.9 1.2 75.2 1.2 
33 72.0 3.0 65.3 3.1 79.2 1.3 76.7 1.2 
34 67.0 3.0 67.9 3.1 76.4 1.3 72.4 1.2 
35 71.5 2.7 66.6 2.8 69.3 1.2 71.2 1.2 
36 69.3 3.2 70.2 3.4 76.2 1.3 75.9 1.2 
37 67.0 2.6 70.7 2.8 73.7 1.3 75.1 1.2 
38 71.8 3.2 72.6 2.9 78.5 1.3 77.0 1.1 
39 71.7 2.7 67.1 2.6 73.8 1.3 73.7 1.3 
40 65.8 3.1 66.5 2.9 74.9 1.3 72.6 1.2 
41 69.2 3.2 68.7 2.9 80.2 1.2 73.3 1.4 
42 63.7 3.2 65.4 2.9 75.2 1.3 73.7 1.2 
43 72.3 2.7 67.4 2.8 76.4 1.2 78.4 1.1 
44 70.3 3.0 71.5 3.3 75.0 1.3 73.0 1.2 
45 71.0 2.8 73.4 2.7 75.3 1.3 70.5 1.6 
46 65.4 2.7 64.8 2.8 74.2 1.5 72.8 1.2 
47 66.1 3.1 74.1 2.8 77.0 1.3 78.9 1.2 
48 87.9 2.1 83.4 2.2 91.0 1.2 89.5 1.2 
49 83.4 2.1 79.7 2.1 90.0 1.5 95.1 1.1 
50 86.3 2.1 89.6 1.9 96.5 1.3 91.8 1.2 
51 86.3 2.1 79.7 2.2 97.9 1.4 92.7 1.1 
52 87.6 2.1 84.3 2.0 89.7 1.3 87.8 1.1 
53 91.9 2.1 88.0 2.1 93.8 1.2 87.2 1.3 
54 86.7 2.0 90.3 2.1 90.7 1.3 91.0 1.2 
55 79.4 2.2 87.6 2.1 92.7 1.2 94.9 1.1 
56 82.8 2.2 85.3 1.9 95.0 1.3 93.1 1.2 
57 96.6 2.0 85.8 2.2 93.1 1.4 90.8 1.4 
58 88.3 2.1 89.9 2.3 95.1 1.2 90.6 1.4 
59 86.9 2.3 84.2 2.1 93.2 1.4 92.4 1.1 
60 84.4 2.2 87.5 2.2 91.4 1.2 89.5 1.2 
61 79.1 2.2 90.6 2.4 90.6 1.4 91.8 1.1 
62 82.5 2.2 85.7 2.2 97.6 1.4 91.7 1.1 
63 86.9 2.4 89.3 2.5 96.5 1.2 98.8 1.5 
64 79.4 2.2 79.5 1.9 84.5 1.4 84.3 0.9 
65 80.4 2.1 77.2 2.0 80.3 1.4 80.7 1.0 
66 79.3 2.2 75.2 2.1 79.9 1.1 77.3 1.1 
67 77.0 2.1 75.1 2.0 81.2 1.2 84.4 1.2 
68 84.5 1.9 83.6 2.0 82.7 1.2 82.9 1.1 
69 80.4 2.2 79.5 2.1 88.5 1.2 82.4 1.4 
70 81.6 2.1 79.5 2.1 80.1 1.4 80.9 1.4 
71 76.2 2.1 74.1 2.1 83.6 1.2 82.2 1.1 
72 84.9 1.9 79.5 2.2 82.2 1.1 84.0 1.0 
73 77.9 2.1 82.0 2.1 83.9 1.1 82.1 1.1 
74 76.9 2.1 79.9 2.0 80.4 1.1 82.8 1.1 
75 72.7 2.1 74.4 2.2 77.5 1.1 79.2 1.1 
76 76.7 2.2 74.0 2.0 84.9 1.1 77.8 1.3 
77 80.4 2.3 78.9 2.0 77.0 1.1 76.9 1.5 
78 76.5 2.3 77.4 2.1 82.1 1.3 76.7 1.1 
79 79.3 2.2 72.1 2.0 83.4 1.2 80.6 1.1 
80 70.4 3.9 79.2 4.0 75.8 1.1 75.8 1.5 
81 65.5 2.0 74.4 2.2 73.5 1.2 76.8 1.3 
82 70.0 2.7 70.1 2.6 74.2 1.2 72.9 1.1 
83 66.7 1.9 69.5 2.1 75.8 1.1 73.0 1.0 
84 69.0 2.2 69.2 2.2 71.3 1.1 71.3 1.1 
85 73.9 1.9 67.9 1.9 72.3 1.1 74.8 1.1 
86 69.0 2.1 71.8 2.0 73.1 1.1 74.7 1.1 
87 67.9 2.0 72.0 1.7 72.7 1.1 75.1 1.1 
88 74.9 1.9 72.7 2.0 76.7 1.3 79.6 1.0 
89 71.6 1.9 67.4 1.9 78.7 1.2 74.6 1.4 
90 69.4 1.8 68.0 2.1 78.4 1.2 71.9 1.1 
91 62.6 1.9 63.9 1.9 80.2 1.1 71.5 1.2 
92 69.5 1.9 66.7 2.0 73.8 1.2 74.5 1.1 
93 69.4 1.9 68.5 2.1 75.0 1.1 75.7 1.0 
94 67.1 2.0 67.8 1.9 78.6 1.2 74.4 1.4 
95 64.8 1.9 69.8 1.9 76.1 1.1 73.2 1.1 
96 75.5 2.0 71.5 2.1 80.9 1.3 76.7 1.1 
97 84.7 1.9 80.6 2.0 84.5 1.1 78.5 1.3 
98 73.1 2.0 76.4 2.0 78.8 1.3 76.6 1.1 
99 79.3 1.9 78.6 2.0 75.4 1.2 81.1 1.2 
100 83.2 1.9 80.6 2.1 77.3 1.2 80.5 1.5 
101 78.5 1.9 79.3 2.1 75.0 1.2 73.5 1.1 
102 79.0 2.1 81.7 2.1 79.9 1.1 85.7 1.2 
103 78.7 2.0 76.6 2.0 82.4 1.4 80.9 1.1 
104 75.3 2.0 80.4 2.0 79.6 1.1 77.7 1.1 
105 71.8 2.0 69.9 2.0 75.4 1.3 76.4 1.1 
106 76.4 2.0 74.5 2.1 80.3 1.1 83.1 1.1 
107 72.6 1.9 77.0 2.1 84.3 1.1 84.3 1.4 
108 73.0 2.2 76.3 2.2 76.7 1.1 80.6 1.3 
109 74.9 2.2 77.3 2.2 80.9 1.1 83.7 1.0 
110 78.0 2.2 82.6 2.0 81.4 1.2 83.0 1.2 
111 78.2 1.9 76.6 2.2 78.4 1.2 77.0 1.1 
112 68.1 2.3 72.2 2.3 75.0 1.2 75.1 1.1 
113 66.3 2.1 72.7 2.1 77.9 1.3 76.7 1.0 
114 74.0 2.2 75.4 2.1 68.9 1.1 71.5 1.5 
115 72.3 2.3 74.3 2.0 70.7 1.2 66.1 1.1 
116 72.3 2.2 78.0 2.2 74.3 1.3 78.5 1.3 
117 73.9 2.0 71.2 2.3 77.0 1.1 79.3 1.1 
118 75.3 2.0 78.5 2.2 71.3 1.4 76.4 1.1 
119 68.2 2.3 72.9 2.0 73.8 1.2 75.7 1.0 
120 66.6 2.1 72.7 2.0 78.5 1.2 76.8 1.0 
121 75.8 2.0 69.5 2.0 80.0 1.2 77.0 1.1 
122 69.9 2.1 70.7 2.1 69.4 1.2 72.0 1.2 
123 72.8 1.9 72.9 2.2 72.1 1.1 72.1 1.0 
124 70.0 2.1 73.5 2.2 75.3 1.1 75.3 1.6 
125 70.9 2.0 69.3 2.2 76.1 1.1 76.2 1.1 
