Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 20 931
1 13 908
2 15 912
3 14 914
4 13 912
5 6 903
6 21 927
7 11 929
8 11 923
9 8 987
10 13 931
11 10 904
12 15 909
13 16 929
14 21 926
15 16 922
16 11 947
17 48 945
18 36 941
19 40 950
20 36 987
21 18 990
22 44 943
23 34 929
24 45 941
25 21 987
26 37 957
27 53 947
28 45 942
29 29 948
30 56 950
31 9 952
32 42 992
33 28 946
34 19 943
35 32 937
36 25 945
37 29 940
38 33 950
39 30 981
40 26 946
41 39 938
42 33 938
43 19 929
44 30 949
45 33 937
46 30 951
47 33 932
48 30 943
49 40 957
50 33 945
51 32 928
52 36 959
53 41 947
54 38 947
55 23 971
56 28 944
57 35 936
58 35 952
59 24 947
60 33 952
61 32 931
62 42 951
63 43 939
64 34 929
65 40 917
66 17 932
67 44 928
68 39 928
69 40 937
70 36 911
71 39 922
72 39 924
73 42 924
74 48 935
75 49 934
76 44 926
77 45 927
78 48 930
79 42 935
80 26 992
81 26 949
82 19 997
83 20 933
84 30 957
85 18 967
86 34 990
87 6 997
88 13 985
89 22 989
90 20 929
91 28 934
92 31 943
93 26 989
94 30 941
95 27 992
96 28 943
97 33 946
98 29 947
99 43 948
100 42 950
101 28 927
102 36 936
103 35 936
104 31 929
105 34 933
106 38 935
107 39 934
108 43 936
109 37 935
110 45 937
111 44 998
112 50 939
113 44 942
114 44 949
115 41 948
116 45 942
117 28 933
118 41 934
119 44 941
120 49 923
121 45 935
122 45 930
123 44 936
124 46 931
125 46 938
126 41 926
127 48 944
