Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  126.1  4.2  -9.2  3.9  110.8  124.6  3.2  -3.5  2.8  60.3  5878  15.3029  5884  14.4747 
 1  125.8  2.0  -8.5  1.7  20.8  137.5  3.1  -9.5  2.0  12.1  3442  13.973  3458  14.487 
 2  113.4  2.7  5.9  2.2  41.8  115.7  2.6  -0.5  2.3  37.0  549  14.8756  597  14.4139 
 3  125.2  3.0  -3.0  2.7  58.0  125.5  2.7  -4.5  2.5  46.5  4246  13.7934  4314  14.1156 
 4  128.0  1.5  -5.4  1.6  21.1  120.2  2.1  -1.9  2.3  39.8  4612  13.3226  4626  13.1407 
 5  122.9  1.9  0.3  1.3  13.3  127.9  3.1  -7.3  2.3  34.6  5384  14.0665  5387  14.014 
 6  119.5  2.3  0.5  1.8  27.1  123.0  1.6  -1.6  1.3  11.9  0 0 0 0
 7  126.9  2.8  -5.9  3.4  93.8  115.3  3.0  1.7  3.1  43.8  297  13.9401  313  14.8834 
 8  132.3  1.7  -3.9  1.2  10.3  120.4  2.8  -2.5  2.0  27.3  0 0 0 0
 9  125.8  0.7  -4.4  0.6  2.7  123.4  1.7  0.4  1.4  15.1  4789  14.7907  4874  14.3118 
 10  122.9  2.1  -3.1  2.3  39.4  121.9  0.9  0.2  1.0  7.2  5975  14.3185  5976  14.3171 
 11  117.6  3.5  -0.1  2.7  59.0  131.0  3.7  -3.0  2.7  57.2  0 0 0 0
 12  127.1  4.5  -2.0  2.9  61.2  123.4  2.3  -2.5  1.5  15.6  0 0 0 0
 13  122.4  2.4  0.2  1.5  17.7  122.2  3.3  -1.9  2.1  29.2  5897  15.2597  5894  14.9485 
 14  122.6  4.4  -6.4  3.6  92.1  126.8  3.8  -3.8  3.0  65.0  0 0 0 0
 15  117.3  3.5  1.8  3.3  81.3  121.1  3.9  -0.2  3.6  101.3  1232  15.1395  1200  14.9177 
 16  111.0  3.6  8.6  4.3  156.4  104.9  5.8  7.1  7.5  442.1  4722  13.8392  4682  13.3971 
 17  114.8  3.7  -0.8  4.6  156.1  122.3  4.1  0.6  4.9  186.0  1185  14.112  1227  13.1169 
 18  118.3  1.9  -2.3  2.0  29.7  120.6  2.2  -1.3  2.3  41.6  547  12.9478  537  12.5436 
 19  120.8  1.3  1.0  1.2  11.3  118.3  0.7  2.7  0.6  3.1  0 0 0 0
 20  131.5  5.1  -8.5  4.0  129.1  115.8  3.7  -0.9  3.1  67.1  771  13.6359  768  12.4532 
 21  120.8  1.7  -3.3  1.9  27.8  121.7  1.5  9.6  1.5  19.2  4404  14.1026  4410  13.7362 
 22  115.4  2.1  4.1  1.9  31.2  120.8  1.4  1.8  1.2  10.8  238  12.5241  225  14.8 
 23  115.7  3.7  1.8  2.6  52.9  122.3  1.8  -1.6  1.3  11.5  0 0 0 0
 24  117.4  4.3  2.2  5.6  237.7  130.3  5.4  -5.5  6.8  339.5  5916  14.2372  5904  14.1646 
 25  117.7  0.7  4.1  1.0  8.4  114.5  1.3  3.6  1.8  24.8  5741  14.2392  5782  14.708 
 26  114.4  1.8  -2.5  1.8  23.9  120.4  1.8  -1.1  1.7  22.4  237  12.5363  270  13.5962 
 27  118.1  2.2  -0.4  1.8  24.4  120.8  4.9  -1.0  4.2  123.2  5897  14.3397  5898  14.199 
 28  125.1  4.3  -4.4  5.1  202.1  116.4  2.9  2.0  3.5  97.5  1457  12.8129  1463  13.8795 
 29  115.5  2.5  3.3  1.8  23.1  119.8  2.7  3.9  1.8  23.6  0 0 0 0
 30  118.9  2.1  -2.0  1.5  16.8  114.9  4.0  1.8  2.8  49.9  0 0 0 0
 31  118.4  4.5  2.5  4.2  136.9  115.1  4.9  0.4  4.8  169.9  4801  14.3177  4754  13.6276 
 32  125.4  2.2  -0.0  1.9  28.1  126.4  2.6  -2.9  2.3  38.1  0 0 0 0
 33  112.9  3.0  9.1  3.9  129.5  116.8  2.1  5.6  2.8  61.7  0 0 0 0
 34  119.3  2.7  7.5  4.1  140.5  133.9  4.8  -6.6  7.0  393.5  524  14.7096  518  12.0927 
 35  129.1  4.6  -2.7  4.4  145.2  123.6  5.7  5.1  5.5  178.1  0 0 0 0
 36  120.6  2.9  4.8  4.4  90.1  126.3  1.7  1.0  3.1  78.2  1531  13.2139  1497  13.292 
 37  124.8  2.7  0.1  4.8  187.3  124.4  2.0  -3.5  3.5  98.1  5841  15.1767  5837  14.7675 
 38  127.8  2.8  -4.5  4.2  140.0  133.8  4.1  -14.1  6.1  283.1  1328  12.2647  1301  13.648 
 39  125.2  1.7  -1.8  2.0  30.8  123.6  1.3  -8.3  1.6  18.0  722  13.5221  686  13.0552 
 40  126.9  1.3  1.7  1.6  20.6  125.8  0.3  -0.6  0.4  1.5  0 0 0 0
 41  125.0  3.3  -1.6  2.6  49.2  128.4  6.5  -1.1  5.0  176.8  0 0 0 0
 42  124.7  2.6  -0.2  3.5  103.3  115.5  4.7  10.0  6.2  330.4  0 0 0 0
 43  123.3  2.3  2.2  2.8  66.7  126.8  2.4  -1.6  2.9  68.5  0 0 0 0
 44  126.8  2.4  -1.1  2.5  49.8  118.8  3.9  3.7  4.2  137.1  0 0 0 0
