Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  129.1  2.8  -6.3  2.6  48.1  126.0  1.9  -0.4  1.6  20.5  6031  14.6074  6025  14.264 
 1  130.5  5.7  -10.1  4.9  172.1  141.4  3.2  -7.4  2.1  13.2  3243  14.7502  3253  14.344 
 2  120.8  3.2  6.2  2.6  56.4  119.6  4.4  -1.0  3.8  105.4  647  14.2589  602  14.1313 
 3  132.1  3.2  -3.6  2.9  65.3  129.2  2.0  -3.2  1.8  25.4  4179  14.3623  4174  14.7313 
 4  125.8  2.8  -3.4  3.0  72.5  125.7  1.9  -1.6  2.0  32.7  5290  13.2823  5316  13.1996 
 5  127.8  2.6  -0.1  1.8  25.9  128.1  2.7  -8.6  2.0  26.2  5766  13.8694  5736  13.7969 
 6  123.3  2.5  1.2  2.0  33.2  128.6  1.4  -3.0  1.1  8.9  0 0 0 0
 7  131.1  3.7  -4.9  4.5  162.2  122.9  2.8  1.9  2.8  36.5  271  14.4884  287  13.9818 
 8  131.9  2.8  -5.0  1.9  27.0  132.8  2.7  -8.1  1.9  25.6  0 0 0 0
 9  125.7  2.2  -2.0  1.8  23.1  128.5  1.9  -0.6  1.6  18.5  4652  14.2141  4625  14.5947 
 10  125.4  1.3  -2.2  1.4  16.1  129.0  2.0  -1.2  2.1  33.5  6142  14.4228  6117  14.2759 
 11  120.9  2.4  0.3  1.9  27.0  121.4  2.3  1.9  1.7  21.6  0 0 0 0
 12  129.3  5.3  -2.4  3.4  85.8  126.4  3.3  -1.3  2.1  32.7  0 0 0 0
 13  128.5  2.8  -1.0  1.8  23.9  130.9  2.6  -5.6  1.7  18.3  6043  14.9395  6048  14.0729 
 14  125.5  2.1  -7.1  1.7  20.7  126.2  5.1  -2.7  4.0  115.0  0 0 0 0
 15  132.3  2.7  -7.2  2.5  48.7  121.2  1.4  2.9  1.3  14.0  1074  14.2573  1040  15.0306 
 16  125.1  3.3  8.5  4.0  133.4  119.9  3.9  2.7  5.0  194.9  4830  14.1419  4866  13.8585 
 17  119.7  4.3  3.3  5.4  215.9  133.2  2.5  -0.5  3.0  68.7  1334  13.2588  1399  13.8977 
 18  128.8  3.5  -5.9  3.7  105.3  129.0  1.9  -3.7  2.0  30.6  520  13.1421  511  12.9702 
 19  126.9  2.2  1.8  2.0  31.7  124.8  1.0  4.0  1.0  6.9  0 0 0 0
 20  129.0  4.7  5.4  3.7  112.9  121.8  5.1  -1.7  4.2  125.8  652  13.7751  628  13.2718 
 21  122.8  2.4  -1.2  2.6  55.2  134.6  0.8  6.9  0.7  4.9  4374  14.5299  4331  13.6218 
 22  116.4  4.1  4.3  3.7  113.7  126.9  0.6  2.2  0.6  2.4  283  12.7815  261  14.178 
 23  128.2  2.6  1.4  1.9  26.6  129.5  1.8  -3.9  1.3  11.7  0 0 0 0
 24  131.7  6.3  -3.3  8.1  494.9  134.4  4.5  -2.5  5.7  237.9  6085  14.5134  6079  14.5345 
 25  126.0  2.3  4.1  3.1  81.2  128.0  2.9  -0.9  4.0  129.3  5848  14.3857  5870  13.9739 
 26  129.8  2.2  -1.9  2.2  36.9  129.5  2.0  2.4  1.9  27.8  290  12.7088  322  14.3043 
 27  133.8  6.6  -5.9  5.6  227.5  130.3  5.4  -3.3  4.6  149.8  6056  14.4497  6046  14.3625 
 28  124.2  3.2  3.0  3.8  112.4  128.6  2.5  0.2  3.0  70.6  1608  14.4306  1579  13.0852 
 29  131.2  1.7  -1.5  1.2  10.7  129.9  3.9  2.4  2.6  50.2  0 0 0 0
 30  130.3  3.8  -4.7  2.8  54.5  122.9  5.8  0.1  4.0  102.5  0 0 0 0
 31  125.2  3.0  2.7  2.8  60.1  120.8  3.1  -0.7  3.1  69.5  4913  14.5664  4928  13.5684 
 32  129.5  2.6  1.8  2.3  39.6  126.6  3.1  -1.0  2.8  54.8  0 0 0 0
 33  124.1  2.1  4.4  2.8  64.1  123.4  1.6  2.5  2.1  35.8  0 0 0 0
 34  120.2  4.2  9.5  6.5  351.7  130.1  2.6  4.9  3.8  115.6  398  14.5367  430  12.8104 
 35  130.7  2.4  -1.3  2.3  40.1  126.7  3.5  4.2  3.3  65.9  0 0 0 0
 36  138.6  7.6  -9.3  11.4  611.2  135.5  3.5  -8.6  6.5  347.2  1294  13.2693  1288  13.3222 
 37  131.2  1.1  1.2  2.0  33.7  134.5  2.2  -1.6  3.9  120.7  5948  14.8283  5949  14.4194 
 38  129.0  3.0  -1.5  4.6  162.3  130.8  4.4  -6.0  6.6  335.5  1136  13.3704  1131  14.0365 
 39  127.7  1.3  3.9  1.4  16.3  131.8  1.8  -10.3  2.1  31.6  605  13.3558  636  13.3453 
 40  129.5  1.4  2.6  1.8  25.8  127.9  0.9  -1.1  1.2  10.7  0 0 0 0
 41  128.7  2.1  -0.8  1.7  19.9  136.8  4.4  -0.5  3.3  79.8  0 0 0 0
 42  121.0  2.7  7.4  3.6  110.8  124.3  5.8  5.3  7.6  506.6  0 0 0 0
 43  127.4  2.8  3.0  3.5  99.5  128.3  1.2  0.3  1.4  16.4  0 0 0 0
