Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 6 908
1 9 932
2 14 929
3 10 925
4 10 919
5 15 936
6 19 934
7 10 916
8 6 933
9 10 922
10 8 911
11 8 910
12 10 923
13 6 913
14 9 916
15 12 930
16 11 922
17 7 907
18 10 926
19 10 912
20 6 918
21 7 917
22 6 911
23 9 915
24 9 911
25 7 906
26 14 920
27 10 916
28 6 920
29 11 923
30 13 913
31 21 967
32 37 929
33 36 949
34 38 927
35 36 926
36 33 921
37 37 935
38 42 932
39 10 920
40 43 938
41 27 913
42 43 946
43 37 931
44 37 933
45 30 924
46 38 930
47 41 923
48 24 921
49 18 925
50 27 927
51 21 922
52 8 902
53 21 912
54 14 916
55 13 920
56 13 917
57 16 915
58 10 915
59 20 914
60 29 925
61 19 915
62 18 927
63 34 926
64 11 926
65 20 920
66 19 931
67 10 935
68 9 927
69 17 957
70 12 917
71 19 997
72 19 920
73 31 926
74 16 929
75 24 938
76 27 941
77 23 932
78 23 927
79 24 919
80 34 918
81 33 923
82 32 923
83 36 926
84 29 916
85 35 918
86 28 904
87 17 923
88 30 916
89 34 925
90 21 921
91 36 935
92 31 911
93 31 919
94 39 917
95 46 994
96 28 961
97 28 947
98 26 945
99 34 945
100 39 946
101 13 935
102 30 937
103 28 945
104 8 949
105 39 951
106 26 934
107 35 937
108 22 949
109 30 938
110 42 943
111 27 990
112 31 982
113 25 907
114 21 919
115 26 981
116 5 922
117 32 930
118 40 937
119 33 940
120 36 927
121 32 932
122 26 912
123 33 910
124 21 910
125 40 937
126 39 993
127 25 922
