Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 6 917
1 6 894
2 6 915
3 6 906
4 6 884
5 8 901
6 6 895
7 6 893
8 6 890
9 6 895
10 7 900
11 7 896
12 6 892
13 6 891
14 8 892
15 8 897
16 9 924
17 17 943
18 19 945
19 10 941
20 14 923
21 17 926
22 15 929
23 13 934
24 10 927
25 10 925
26 16 927
27 14 930
28 14 927
29 10 931
30 17 932
31 15 927
32 6 909
33 8 913
34 9 909
35 10 911
36 6 915
37 6 923
38 10 912
39 8 911
40 10 922
41 8 918
42 8 908
43 6 899
44 10 917
45 14 919
46 6 921
47 20 922
48 13 933
49 6 894
50 7 929
51 8 921
52 11 968
53 6 923
54 8 908
55 10 934
56 16 921
57 7 904
58 6 915
59 12 903
60 12 923
61 6 932
62 14 926
63 12 914
64 23 930
65 32 932
66 25 924
67 34 925
68 24 926
69 18 936
70 29 919
71 7 921
72 27 926
73 18 927
74 27 941
75 22 930
76 29 930
77 33 936
78 35 927
79 25 917
80 6 923
81 11 924
82 8 916
83 6 928
84 13 924
85 12 922
86 6 920
87 20 929
88 7 931
89 16 926
90 7 906
91 7 925
92 17 918
93 13 914
94 18 929
95 15 984
96 14 914
97 11 902
98 9 911
99 14 911
100 9 910
101 10 904
102 15 909
103 11 931
104 19 921
105 19 910
106 14 915
107 15 915
108 24 917
109 22 915
110 19 912
111 28 924
112 12 949
113 9 927
114 6 897
115 10 910
116 9 906
117 9 912
118 15 922
119 11 904
120 19 923
121 22 909
122 16 896
123 13 897
124 14 895
125 26 920
126 23 913
127 17 902
