Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 7 976
1 29 947
2 38 951
3 35 947
4 32 945
5 40 940
6 35 941
7 41 937
8 36 935
9 37 930
10 30 924
11 35 953
12 41 943
13 34 941
14 40 948
15 45 988
16 18 913
17 17 906
18 22 918
19 26 922
20 27 915
21 25 910
22 23 912
23 26 948
24 26 918
25 14 921
26 21 912
27 23 907
28 21 932
29 20 944
30 26 924
31 30 979
32 34 930
33 26 917
34 37 935
35 29 921
36 31 942
37 20 915
38 27 920
39 22 983
40 28 924
41 31 928
42 30 931
43 31 919
44 27 918
45 24 939
46 40 928
47 35 909
48 33 984
49 19 923
50 35 930
51 35 923
52 30 914
53 33 927
54 32 928
55 31 916
56 26 911
57 18 928
58 26 933
59 31 916
60 29 927
61 30 923
62 27 909
63 28 934
64 28 939
65 26 928
66 24 931
67 25 941
68 26 936
69 25 943
70 21 914
71 11 919
72 18 943
73 21 928
74 27 927
75 24 927
76 25 926
77 15 924
78 29 930
79 35 945
80 33 931
81 40 963
82 30 948
83 28 934
84 27 925
85 29 929
86 33 942
87 27 924
88 36 937
89 28 938
90 13 938
91 27 929
92 26 933
93 37 942
94 33 943
95 38 948
96 33 934
97 31 935
98 29 940
99 27 946
100 25 951
101 32 929
102 26 921
103 26 925
104 31 931
105 17 930
106 25 914
107 27 938
108 36 927
109 32 934
110 33 933
111 36 935
112 37 956
113 32 949
114 27 956
115 28 937
116 30 938
117 23 958
118 35 950
119 30 986
120 31 951
121 31 923
122 32 935
123 28 922
124 21 943
125 31 938
126 34 925
127 35 938
