Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 77.4 3.0 73.3 2.9 85.2 1.3 87.0 1.2 
1 76.9 3.0 79.0 3.0 83.9 1.3 81.6 1.2 
2 75.8 2.8 77.5 3.0 82.1 1.6 80.6 1.2 
3 77.5 3.0 79.3 3.0 86.8 1.4 77.6 1.4 
4 82.6 3.0 79.6 3.1 79.0 1.5 80.0 1.2 
5 81.9 2.8 78.1 2.9 90.9 1.4 88.5 1.5 
6 78.8 2.9 77.1 3.0 86.3 1.3 84.3 1.2 
7 76.7 2.9 84.9 2.7 81.7 1.4 83.9 1.2 
8 80.9 3.2 84.6 2.9 84.9 1.3 86.7 1.2 
9 73.6 2.9 76.0 2.8 89.9 1.6 87.7 1.6 
10 79.3 2.9 80.2 3.0 87.4 1.3 85.1 1.2 
11 75.7 2.9 74.7 2.9 84.3 1.3 86.9 1.2 
12 73.8 2.8 79.2 3.0 89.6 1.6 83.9 1.4 
13 70.5 2.9 73.7 2.9 85.5 1.5 77.9 1.5 
14 74.1 2.8 78.6 2.8 81.2 1.4 82.9 1.3 
15 71.7 3.1 78.0 2.8 85.4 1.3 87.8 1.1 
16 73.0 2.1 76.7 2.1 77.9 1.3 80.7 1.4 
17 79.5 2.0 78.5 2.1 85.0 1.1 87.2 1.0 
18 69.5 2.1 73.6 2.0 87.0 1.1 84.6 1.4 
19 81.2 2.3 79.4 2.1 81.4 1.2 83.3 1.1 
20 78.7 2.3 81.4 2.0 77.8 1.4 84.1 1.3 
21 79.8 2.2 78.4 2.3 77.5 1.3 85.2 1.3 
22 78.3 2.0 81.0 2.0 91.2 1.3 83.0 1.3 
23 81.1 2.1 81.7 2.3 83.9 1.1 81.1 1.1 
24 79.1 2.1 77.5 2.0 78.2 1.4 83.3 1.2 
25 70.8 2.3 74.8 2.2 82.4 1.3 80.0 1.1 
26 74.9 2.2 74.5 2.0 82.1 1.2 80.4 1.0 
