Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 6 998
1 9 999
2 11 997
3 9 999
4 6 997
5 8 999
6 5 998
7 9 999
8 7 998
9 10 998
10 6 995
11 8 998
12 8 998
13 15 998
14 12 998
15 6 994
16 7 997
17 8 999
18 6 999
19 6 999
20 6 994
21 7 993
22 6 999
23 7 998
24 9 998
25 7 999
26 6 997
27 7 999
28 7 991
29 6 999
30 5 996
31 6 999
32 7 999
33 8 994
34 12 995
35 7 997
36 12 996
37 8 995
38 6 997
39 10 999
40 10 997
41 7 996
42 7 991
43 14 993
44 7 998
45 6 998
46 7 993
47 9 999
48 9 999
49 15 993
50 8 994
51 5 988
52 9 989
53 14 998
54 15 992
55 12 995
56 8 993
57 11 998
58 5 991
59 11 994
60 13 990
61 6 992
62 15 998
63 7 991
64 26 925
65 25 923
66 13 923
67 27 941
68 21 914
69 13 921
70 19 939
71 21 922
72 15 918
73 19 929
74 24 919
75 24 929
76 23 929
77 27 925
78 15 942
79 28 939
80 23 986
81 20 932
82 22 922
83 27 920
84 24 923
85 31 923
86 27 921
87 26 907
88 22 905
89 28 921
90 28 921
91 22 908
92 22 897
93 26 915
94 33 913
95 31 916
96 32 930
97 28 962
98 42 954
99 41 959
100 37 945
101 32 944
102 30 950
103 34 946
104 34 933
105 39 932
106 29 937
107 31 942
108 37 949
109 35 929
110 35 939
111 38 937
112 14 994
113 8 907
114 9 922
115 7 906
116 12 920
117 21 921
118 7 917
119 15 945
120 13 920
121 21 915
122 20 912
123 17 900
124 22 931
125 20 927
126 15 928
127 11 994
