Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 736
1 750
2 766
3 760
4 748
5 944
6 768
7 758
8 748
9 753
10 752
11 680
12 761
13 756
14 765
15 760
16 728
17 733
18 730
19 717
20 725
21 726
22 732
23 721
24 728
25 724
26 725
27 716
28 729
29 726
30 737
31 733
32 738
33 744
34 744
35 748
36 740
37 731
38 744
39 729
40 745
41 740
42 738
43 747
44 730
45 741
46 741
47 739
48 738
49 739
50 752
51 745
52 736
53 750
54 747
55 745
56 740
57 747
58 744
59 753
60 742
61 750
62 750
63 759
64 786
65 755
66 752
67 740
68 741
69 745
70 739
71 741
72 745
73 750
74 736
75 740
76 744
77 747
78 745
79 747
80 735
81 747
82 738
83 741
84 743
85 735
86 726
87 736
88 745
89 734
90 737
91 728
92 732
93 642
94 738
95 740
96 729
97 724
98 737
99 732
100 723
101 667
102 692
103 723
104 745
105 738
106 735
107 739
108 734
109 733
110 736
111 740
112 824
113 729
114 747
115 736
116 737
117 1013
118 969
119 743
120 736
121 733
122 744
123 739
124 751
125 741
126 745
127 739
