Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 68.0 2.4 73.1 2.4 73.0 1.2 75.0 1.1 
1 72.5 2.2 66.6 2.5 80.8 1.2 75.1 1.3 
2 67.6 2.2 67.3 2.5 77.5 1.2 79.6 1.4 
3 64.1 2.4 66.5 2.2 80.3 1.2 74.7 1.4 
4 67.5 2.4 72.6 2.3 79.5 1.2 77.7 1.1 
5 75.9 2.2 70.6 2.3 75.5 1.1 73.5 1.1 
6 65.8 2.5 71.5 2.3 76.1 1.1 78.6 1.1 
7 73.2 2.3 68.8 2.4 81.7 1.4 80.4 1.0 
8 71.4 2.5 67.7 2.6 79.9 1.1 79.7 1.0 
9 73.1 2.2 74.2 2.3 72.7 1.1 74.3 1.1 
10 66.4 2.5 71.0 2.3 78.7 1.2 74.9 1.5 
11 66.9 2.6 64.4 2.5 81.6 1.3 79.5 1.5 
12 68.8 2.3 66.7 2.5 74.7 1.3 78.8 1.1 
13 70.5 2.1 65.8 2.5 74.6 1.4 76.0 1.0 
14 71.3 2.2 74.6 2.3 78.6 1.2 76.7 1.1 
15 65.9 2.5 67.1 2.3 72.6 1.1 75.7 1.1 
16 72.0 2.5 71.9 2.5 79.8 1.3 76.5 1.1 
17 70.3 2.3 69.4 2.6 82.7 1.4 76.0 1.2 
18 71.3 2.4 71.9 2.6 75.9 1.2 73.8 1.2 
19 73.0 2.5 69.1 2.6 77.2 1.2 81.6 1.5 
20 69.4 2.5 72.5 2.5 74.8 1.5 75.8 1.1 
21 73.2 2.4 69.1 2.5 82.9 1.2 80.9 1.1 
22 76.0 2.3 78.7 2.3 75.0 1.5 80.1 1.1 
23 74.4 2.4 69.5 2.5 79.2 1.2 77.7 1.2 
24 68.6 2.5 72.1 2.4 80.1 1.4 83.1 1.1 
25 66.3 2.3 67.9 2.3 80.3 1.2 80.2 1.1 
26 70.0 2.3 70.6 2.6 82.4 1.3 80.7 1.2 
27 75.2 2.5 68.5 2.5 80.0 1.3 77.0 1.1 
28 61.8 2.4 60.5 2.4 77.6 1.3 80.6 1.4 
29 68.4 2.4 71.5 2.5 79.6 1.2 75.9 1.3 
30 64.2 2.4 67.0 2.4 80.2 1.2 83.4 1.1 
31 64.9 2.2 71.6 2.4 71.8 1.3 75.0 1.2 
32 74.9 3.3 76.1 3.6 82.3 1.4 74.9 1.4 
33 73.2 3.1 68.2 3.0 76.9 1.3 79.2 1.2 
34 70.0 3.1 66.9 3.0 76.3 1.3 73.6 1.2 
35 75.6 3.0 74.6 2.9 79.8 1.4 83.1 1.1 
36 74.0 3.3 80.2 3.2 81.9 1.4 80.3 1.1 
37 74.0 3.0 68.4 2.9 78.2 1.4 79.9 1.1 
38 69.8 4.0 68.6 3.7 82.1 1.4 79.8 1.5 
39 67.7 2.9 71.5 2.9 75.6 1.5 79.0 1.2 
40 68.7 3.0 71.3 3.0 82.3 1.5 77.5 1.4 
41 73.6 3.2 68.4 3.1 76.3 1.3 76.5 1.2 
42 66.9 3.2 67.9 3.3 78.3 1.3 80.2 1.1 
43 69.7 3.0 71.3 2.8 74.6 1.5 80.3 1.3 
44 71.4 3.2 64.1 3.2 78.0 1.3 77.9 1.3 
45 70.7 3.0 68.5 3.0 75.6 1.3 70.7 1.6 
46 72.1 2.8 64.4 3.1 77.7 1.4 73.5 1.1 
