Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 20 934
1 15 940
2 17 936
3 16 937
4 7 930
5 11 927
6 17 931
7 8 918
8 13 939
9 13 922
10 7 911
11 16 925
12 10 919
13 7 906
14 17 933
15 12 942
16 9 982
17 22 951
18 21 978
19 29 949
20 17 940
21 21 990
22 16 959
23 15 979
24 26 981
25 8 968
26 18 969
27 20 969
28 19 947
29 21 990
30 6 982
31 25 971
32 6 912
33 7 923
34 9 931
35 9 957
36 7 931
37 9 930
38 10 920
39 7 991
40 6 924
41 7 923
42 8 910
43 11 941
44 6 936
45 8 921
46 6 914
47 9 957
48 16 929
49 23 946
50 14 946
51 18 934
52 6 936
53 13 939
54 25 961
55 18 947
56 20 948
57 13 944
58 21 934
59 22 947
60 20 934
61 21 947
62 21 928
63 24 936
64 34 950
65 40 953
66 34 948
67 28 946
68 39 954
69 33 935
70 38 935
71 34 950
72 31 937
73 31 945
74 39 943
75 40 938
76 40 941
77 45 944
78 35 937
79 27 931
80 6 924
81 12 923
82 10 926
83 7 937
84 6 914
85 10 926
86 14 930
87 13 982
88 8 930
89 11 937
90 7 926
91 9 943
92 7 906
93 9 927
94 16 925
95 20 930
96 39 960
97 58 970
98 46 956
99 47 955
100 51 959
101 44 954
102 52 960
103 46 953
104 48 953
105 53 964
106 45 958
107 38 929
108 49 954
109 42 938
110 51 952
111 52 956
112 24 977
113 18 933
114 21 915
115 28 932
116 7 924
117 23 922
118 22 935
119 17 912
120 11 913
121 27 932
122 19 914
123 17 913
124 30 919
125 32 919
126 20 915
127 6 841
