Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 5 999
1 6 999
2 5 998
3 5 999
4 5 999
5 5 999
6 7 997
7 5 999
8 5 999
9 5 999
10 7 999
11 6 998
12 5 997
13 6 997
14 6 999
15 5 998
16 5 999
17 6 999
18 5 999
19 7 999
20 5 999
21 5 999
22 10 998
23 7 998
24 5 999
25 7 999
26 6 999
27 6 998
28 5 999
29 8 999
30 5 999
31 5 999
32 5 999
33 5 998
34 5 999
35 5 999
36 5 999
37 6 999
38 5 998
39 5 999
40 5 999
41 5 999
42 5 999
43 6 999
44 5 999
45 5 999
46 5 999
47 6 999
48 5 999
49 5 998
50 5 997
51 7 999
52 5 997
53 9 995
54 8 998
55 5 999
56 5 999
57 8 999
58 7 998
59 6 999
60 6 999
61 11 998
62 8 998
63 5 999
64 7 907
65 13 919
66 9 912
67 24 924
68 11 918
69 11 902
70 16 924
71 12 922
72 15 910
73 18 929
74 12 917
75 13 909
76 13 918
77 10 923
78 20 918
79 13 905
80 26 965
81 22 940
82 19 935
83 18 937
84 29 944
85 24 930
86 23 937
87 27 942
88 24 930
89 18 937
90 23 932
91 14 930
92 13 935
93 16 919
94 9 935
95 24 934
96 32 959
97 27 951
98 26 947
99 24 934
100 25 927
101 18 937
102 32 938
103 28 934
104 29 944
105 22 934
106 28 939
107 28 925
108 36 934
109 34 931
110 30 940
111 36 937
112 21 924
113 18 921
114 19 940
115 28 926
116 23 932
117 16 921
118 15 931
119 14 925
120 15 924
121 15 936
122 10 934
123 29 929
124 13 918
125 15 933
126 21 921
127 21 946
