Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  119.9  3.0  -3.7  2.8  56.6  120.2  3.5  0.5  3.1  72.2  6250  12.6795  6236  12.0252 
 1  117.1  2.5  -4.9  2.1  32.8  130.2  2.7  -6.8  1.8  9.4  2337  12.9662  2372  13.6821 
 2  117.3  1.4  2.8  1.2  11.3  119.5  1.7  -3.2  1.4  14.7  388  13.1963  387  14.2182 
 3  124.6  2.4  -2.4  2.2  36.5  121.1  2.7  -1.5  2.4  44.4  3639  12.5733  3604  12.7979 
 4  117.0  2.3  2.3  2.5  50.1  122.7  0.9  -2.5  1.0  7.5  6329  12.0577  6331  11.9111 
 5  117.9  5.2  4.5  3.6  102.6  120.9  2.0  -3.1  1.4  13.9  6303  12.3337  6314  12.3829 
 6  116.7  3.0  2.9  2.4  45.5  123.4  1.7  -3.0  1.3  12.8  0 0 0 0
 7  118.1  1.7  1.1  2.1  34.5  118.8  3.8  -2.5  3.9  68.0  0  0  0  0 
 8  126.3  3.7  -1.9  2.5  46.6  117.4  3.1  -2.8  2.2  33.5  0 0 0 0
 9  124.7  1.6  -7.2  1.4  13.4  116.9  1.1  1.3  0.9  6.2  3961  12.8431  3966  13.2537 
 10  124.1  2.9  -4.6  3.2  77.7  126.6  2.0  -3.9  2.1  34.2  6374  12.258  6374  12.2489 
 11  108.4  4.8  5.0  3.8  113.0  122.6  4.6  0.1  3.5  90.3  0 0 0 0
 12  125.0  4.2  -3.3  2.7  53.5  117.8  4.6  1.3  3.0  64.6  0 0 0 0
 13  114.4  2.3  6.6  1.5  16.1  105.8  4.1  3.8  2.6  46.7  6264  12.4918  6264  12.9619 
 14  121.5  0.9  -4.5  0.7  3.7  122.0  1.5  -2.2  1.2  10.7  0 0 0 0
 15  120.9  3.0  -4.9  2.7  57.3  118.3  1.2  0.3  1.1  10.1  688  13.6681  658  14.3033 
 16  126.3  4.8  5.6  5.8  284.8  119.5  3.3  0.9  4.3  143.1  4482  12.6974  4458  13.0594 
 17  127.8  3.0  -4.3  3.7  103.7  131.0  4.4  -0.0  5.2  212.2  940  13.7308  943  13.3405 
