Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 57.5 2.2 62.5 2.6 68.9 1.4 65.6 1.1 
1 63.7 2.4 61.1 2.3 68.2 1.1 70.3 1.4 
2 64.8 2.2 63.2 2.3 70.5 1.4 68.9 1.1 
3 60.9 2.3 72.0 2.3 72.5 1.1 66.8 1.4 
4 58.4 2.4 65.8 2.2 70.0 1.3 74.0 1.5 
5 67.5 2.1 65.8 2.2 77.1 1.2 68.4 1.1 
6 61.0 2.2 57.3 2.1 65.3 1.3 69.8 1.4 
7 59.5 2.3 62.6 2.2 61.5 1.2 65.9 1.5 
8 58.1 2.4 65.3 2.4 65.4 1.4 70.4 1.4 
9 60.7 2.2 63.3 2.4 64.2 1.2 72.6 1.2 
10 66.2 2.3 68.8 2.4 71.0 1.4 73.0 1.5 
11 57.8 2.4 62.5 2.3 64.4 1.2 63.9 1.1 
12 64.0 2.2 61.0 2.5 71.0 1.2 68.2 1.1 
13 63.7 2.2 61.3 2.3 65.7 1.3 69.0 1.4 
14 62.6 2.3 55.0 2.3 62.7 1.3 63.2 1.2 
15 66.0 2.2 68.3 2.3 63.6 1.4 64.9 1.5 
16 83.1 2.4 75.6 2.6 87.0 1.2 84.7 1.1 
17 83.5 2.5 77.9 2.5 82.6 1.3 80.9 1.1 
18 79.7 2.5 74.7 2.5 87.7 1.1 85.3 1.1 
19 77.8 2.5 77.7 2.6 92.1 1.1 89.4 1.1 
20 81.1 2.6 81.5 2.5 86.9 1.3 91.7 1.0 
21 83.2 2.6 77.3 2.7 90.4 1.3 88.8 1.1 
22 84.9 2.6 86.6 2.5 85.9 1.3 83.5 1.5 
23 76.0 2.5 77.9 2.6 84.7 1.1 87.6 1.1 
24 79.9 2.5 79.1 2.5 79.8 1.4 81.6 1.5 
25 77.5 2.5 77.8 2.5 84.8 1.2 78.7 1.3 
26 78.7 2.6 78.9 2.6 92.4 1.1 94.6 1.1 
27 77.4 2.6 77.8 2.6 88.0 1.1 93.2 1.4 
28 77.3 2.5 76.1 2.6 83.7 1.3 87.0 1.1 
29 79.5 2.5 80.0 2.6 87.3 1.4 87.8 1.1 
30 79.0 2.6 80.0 2.6 87.1 1.1 84.7 1.1 
31 77.0 2.5 82.2 2.5 87.3 1.2 90.3 1.1 
32 90.3 3.1 87.7 3.2 98.4 1.4 93.8 1.4 
33 91.4 2.9 91.9 2.8 87.5 1.2 91.9 1.2 
34 80.5 2.8 83.2 3.1 94.7 1.5 97.6 1.5 
35 90.8 2.6 88.9 2.7 100.2 1.2 102.8 1.2 
36 85.2 2.9 87.3 3.0 95.9 1.2 89.7 1.3 
37 87.0 2.5 90.9 2.5 96.1 1.2 93.5 1.1 
38 92.2 3.1 87.9 3.1 91.5 1.3 97.5 1.3 
39 87.8 2.5 87.3 2.4 95.1 1.3 90.1 1.5 
40 88.3 2.5 91.1 2.4 95.0 1.4 100.7 1.2 
41 81.5 2.7 80.8 2.8 93.6 1.4 86.9 1.3 
42 79.3 2.7 86.5 2.7 91.6 1.3 96.0 1.1 
43 84.1 2.7 86.1 2.6 91.3 1.5 95.4 1.2 
44 86.8 2.8 86.2 3.0 97.6 1.4 92.6 1.1 
45 83.6 2.5 83.3 2.8 92.3 1.2 92.0 1.2 
46 89.3 2.7 88.2 2.5 96.2 1.2 95.0 1.5 
47 84.4 2.4 85.0 2.5 95.3 1.2 93.6 1.2 
48 69.5 2.0 73.7 2.0 0.0 0.0 0.0 0.0 
49 70.2 2.0 68.7 2.3 0.0 0.0 0.0 0.0 
50 71.9 2.0 71.9 2.0 0.0 0.0 0.0 0.0 
51 70.5 2.1 77.0 2.1 0.0 0.0 0.0 0.0 
52 79.0 2.1 78.8 2.2 0.0 0.0 0.0 0.0 
53 73.2 2.1 75.3 2.3 0.0 0.0 0.0 0.0 
54 72.6 2.2 70.7 2.1 0.0 0.0 0.0 0.0 
55 73.8 2.3 72.2 2.0 0.0 0.0 0.0 0.0 
