Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 807
1 805
2 800
3 807
4 801
5 797
6 798
7 798
8 794
9 801
10 794
11 797
12 795
13 800
14 798
15 801
16 769
17 771
18 775
19 761
20 769
21 780
22 764
23 764
24 759
25 768
26 777
27 762
28 769
29 769
30 760
31 767
32 792
33 789
34 778
35 783
36 791
37 792
38 794
39 786
40 788
41 784
42 791
43 778
44 789
45 792
46 790
47 795
48 783
49 793
50 793
51 786
52 795
53 795
54 788
55 795
56 792
57 797
58 788
59 801
60 761
61 788
62 792
63 805
64 764
65 770
66 781
67 767
68 772
69 764
70 754
71 765
72 766
73 778
74 776
75 772
76 773
77 773
78 767
79 757
80 784
81 767
82 787
83 781
84 784
85 784
86 788
87 796
88 763
89 784
90 762
91 788
92 787
93 727
94 784
95 788
96 772
97 741
98 781
99 759
100 756
101 757
102 761
103 758
104 765
105 779
106 772
107 760
108 759
109 751
110 763
111 768
112 891
113 763
114 776
115 771
116 830
117 765
118 777
119 759
120 776
121 776
122 788
123 768
124 778
125 767
126 785
127 783
