Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 35 929
1 31 931
2 35 928
3 29 942
4 20 945
5 18 928
6 20 933
7 25 927
8 31 932
9 30 933
10 23 936
11 35 935
12 27 930
13 33 927
14 34 921
15 25 924
16 21 987
17 18 938
18 18 961
19 25 969
20 28 954
21 28 956
22 27 933
23 12 943
24 26 938
25 36 952
26 26 962
27 23 936
28 26 947
29 15 948
30 31 949
31 33 946
32 8 992
33 22 933
34 11 912
35 21 928
36 6 991
37 15 964
38 11 945
39 17 929
40 20 936
41 17 924
42 10 931
43 11 922
44 27 992
45 22 921
46 19 921
47 30 930
48 20 931
49 17 955
50 22 945
51 30 942
52 16 948
53 19 935
54 23 937
55 21 965
56 26 942
57 23 951
58 23 941
59 14 936
60 23 939
61 10 938
62 21 937
63 26 935
64 9 922
65 18 937
66 13 936
67 15 930
68 12 942
69 19 938
70 10 946
71 12 934
72 19 939
73 22 937
74 9 942
75 11 940
76 25 937
77 24 939
78 26 934
79 14 987
80 28 933
81 31 923
82 26 920
83 26 937
84 14 939
85 29 925
86 29 932
87 23 931
88 33 938
89 20 917
90 26 932
91 28 926
92 11 921
93 33 935
94 25 926
95 26 998
96 6 931
97 8 902
98 11 902
99 16 910
100 6 890
101 13 913
102 7 897
103 16 917
104 8 903
105 20 913
106 16 898
107 13 917
108 10 900
109 11 907
110 10 896
111 19 923
112 17 970
113 30 937
114 26 929
115 25 929
116 13 928
117 22 948
118 28 924
119 22 954
120 23 927
121 38 936
122 29 929
123 31 914
124 27 929
125 21 936
126 30 915
127 31 949
