Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 6 998
1 8 999
2 8 995
3 6 999
4 6 999
5 5 998
6 5 999
7 9 998
8 9 998
9 7 999
10 6 996
11 6 999
12 6 995
13 5 999
14 5 999
15 9 999
16 5 999
17 5 999
18 5 998
19 7 999
20 6 995
21 8 997
22 5 996
23 8 991
24 6 999
25 6 997
26 6 994
27 9 999
28 7 999
29 6 998
30 8 996
31 8 999
32 7 999
33 5 999
34 7 998
35 6 999
36 9 999
37 6 998
38 6 998
39 6 999
40 6 999
41 7 999
42 6 999
43 8 998
44 9 999
45 7 997
46 6 999
47 5 999
48 7 999
49 5 999
50 6 999
51 5 999
52 6 999
53 7 998
54 6 997
55 5 999
56 6 999
57 5 999
58 5 998
59 6 999
60 8 999
61 8 997
62 11 994
63 12 999
64 22 929
65 29 931
66 20 927
67 27 921
68 22 929
69 22 929
70 15 910
71 17 920
72 25 930
73 15 931
74 30 937
75 21 928
76 25 929
77 27 922
78 23 921
79 27 930
80 6 889
81 6 900
82 6 902
83 6 886
84 6 889
85 6 885
86 6 884
87 6 880
88 7 885
89 6 893
90 8 906
91 7 899
92 6 892
93 6 890
94 8 901
95 6 948
96 11 900
97 10 915
98 16 931
99 9 914
100 13 909
101 13 918
102 7 893
103 12 983
104 7 913
105 10 905
106 21 916
107 6 908
108 9 902
109 10 904
110 20 912
111 18 916
112 13 928
113 21 920
114 14 929
115 13 924
116 22 933
117 15 927
118 15 930
119 7 921
120 22 924
121 17 931
122 16 930
123 21 910
124 28 927
125 26 933
126 29 940
127 17 925
