Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 70.5 2.4 71.6 2.4 88.6 1.4 87.8 1.5 
1 85.5 2.3 75.8 2.4 86.4 1.2 90.5 1.0 
2 85.8 2.2 76.7 2.4 86.7 1.2 84.1 1.2 
3 80.1 2.3 81.9 2.3 85.5 1.3 92.0 1.1 
4 82.5 2.6 81.5 2.5 85.2 1.2 84.8 1.1 
5 79.1 2.1 73.9 2.3 85.3 1.2 85.1 1.1 
6 76.5 2.4 82.1 2.3 80.8 1.2 84.2 1.3 
7 81.8 2.3 88.3 2.5 86.1 1.2 88.1 1.0 
8 85.7 2.3 83.5 2.6 83.2 1.3 86.1 1.1 
9 75.4 2.2 73.7 2.4 87.0 1.2 85.2 1.1 
10 76.2 2.6 80.5 2.6 86.2 1.1 87.9 1.0 
11 74.3 2.5 78.4 2.6 81.4 1.2 83.2 1.2 
12 80.0 2.4 78.4 2.3 89.1 1.2 85.2 1.0 
13 77.8 2.2 81.3 2.5 85.2 1.3 83.4 1.5 
14 82.7 2.5 79.7 2.4 85.8 1.4 91.1 1.1 
15 74.7 2.6 74.9 2.4 90.2 1.3 83.8 1.3 
16 78.9 2.2 75.4 2.1 80.6 1.2 72.2 1.1 
17 73.7 2.4 81.3 2.2 81.2 1.2 75.5 1.3 
18 79.4 2.2 85.0 2.1 80.6 1.1 81.0 1.4 
19 76.2 2.3 73.6 2.3 74.5 1.5 77.4 1.5 
20 75.5 2.1 74.3 2.3 77.0 1.4 72.3 1.3 
21 72.4 2.3 78.2 2.3 76.9 1.2 78.7 1.2 
22 79.8 2.3 66.8 2.2 78.3 1.3 79.9 1.1 
23 71.5 2.1 75.9 2.4 74.2 1.3 83.2 1.3 
24 72.8 2.2 74.5 2.1 80.2 1.1 85.0 1.3 
25 73.2 2.4 76.6 2.0 74.3 1.4 82.7 1.3 
26 82.6 2.2 77.6 2.1 77.6 1.2 80.2 1.0 
27 74.4 2.2 73.9 2.1 77.0 1.1 79.5 1.1 
28 68.7 2.3 69.5 2.0 80.7 1.2 82.5 1.1 
29 74.0 2.3 71.5 2.3 77.0 1.2 73.5 1.2 
30 67.8 2.3 72.6 2.2 77.0 1.2 79.6 1.1 
31 73.0 2.2 68.4 2.2 73.1 1.3 77.5 1.4 
32 91.3 3.0 89.8 2.9 100.1 1.1 97.8 1.0 
33 94.4 2.8 88.4 2.5 102.9 1.2 100.3 1.4 
34 96.2 2.8 91.5 2.8 97.2 1.3 100.5 1.5 
35 90.9 2.5 94.2 2.6 96.7 1.2 105.0 1.2 
36 92.4 2.9 96.3 3.0 107.2 1.3 102.8 1.4 
37 95.8 2.6 93.6 2.6 103.6 1.4 107.5 1.1 
38 94.5 2.7 91.5 2.6 99.8 1.4 103.4 1.1 
39 93.3 2.6 95.5 2.3 101.0 1.2 95.0 1.4 
40 93.3 2.5 98.3 2.6 96.8 1.2 100.3 1.1 
41 88.3 2.7 83.3 2.5 97.2 1.2 97.4 1.2 
42 93.8 2.9 97.8 2.7 94.3 1.4 99.2 1.3 
43 87.6 2.6 88.0 2.4 99.8 1.2 97.6 1.1 
44 100.6 2.9 93.8 2.9 99.8 1.2 97.5 1.2 
45 88.9 2.5 85.8 2.5 101.7 1.3 97.2 1.3 
46 87.7 2.5 82.2 2.4 102.3 1.2 100.4 1.1 
47 94.2 2.6 96.6 2.4 97.4 1.2 99.9 1.1 
48 78.2 2.5 74.8 2.3 79.7 1.2 84.9 1.2 
49 79.7 2.4 79.8 2.5 85.2 1.2 87.3 1.1 
50 85.0 2.3 74.2 2.2 82.4 1.4 80.8 1.1 
51 76.0 2.4 72.9 2.4 81.0 1.1 83.0 1.1 
52 78.2 2.4 72.5 2.3 85.0 1.2 89.2 1.5 
53 74.9 2.4 74.0 2.6 77.7 1.3 81.0 1.5 
54 83.8 2.5 78.0 2.3 77.0 1.2 78.7 1.2 
55 76.2 2.5 68.2 2.4 83.4 1.4 85.2 1.5 
56 81.8 2.2 75.9 2.2 80.4 1.1 79.7 1.5 
57 81.0 2.6 80.6 2.5 81.1 1.2 84.1 1.4 
58 77.9 2.3 82.3 2.3 84.4 1.2 80.7 1.1 
59 77.5 2.3 76.7 2.6 86.2 1.3 80.9 1.3 
60 79.0 2.3 75.8 2.5 80.9 1.2 86.4 1.5 
61 81.0 2.5 79.8 2.4 85.0 1.3 76.4 1.4 
