Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  128.2  2.5  -7.7  2.3  39.4  120.2  2.8  3.2  2.5  47.2  6117  14.3935  6109  12.8468 
 1  122.2  6.1  1.8  5.2  196.3  140.1  1.7  -5.3  1.1  3.7  2713  13.9376  2686  14.267 
 2  121.0  2.8  5.2  2.3  45.0  126.9  2.6  -5.4  2.2  35.9  465  14.7998  509  13.8321 
 3  129.1  1.5  -6.6  1.3  13.2  132.6  2.5  -6.4  2.2  37.7  3776  14.3751  3789  13.9182 
 4  123.7  3.0  1.9  3.2  82.1  123.5  2.7  0.2  2.9  65.1  5930  12.9051  5921  12.8062 
 5  120.5  2.4  1.2  1.7  22.3  129.9  2.4  -5.7  1.8  20.9  6126  13.3044  6129  13.2482 
 6  122.9  1.6  -2.9  1.3  13.7  128.1  1.6  -0.4  1.3  11.9  0 0 0 0
 7  130.6  2.3  -0.7  2.8  63.0  127.4  3.9  -2.2  4.0  73.8  0  0  0  0 
 8  140.3  2.3  -7.5  1.6  18.1  128.1  1.1  -4.8  0.8  3.9  0 0 0 0
 9  132.4  1.6  -5.6  1.3  12.5  129.7  1.6  -1.2  1.3  12.7  4222  13.858  4263  14.0617 
 10  120.6  1.0  1.2  1.1  9.8  126.5  0.8  -2.0  0.9  6.2  6231  12.9871  6241  13.2355 
 11  122.3  2.0  -2.2  1.6  20.2  126.5  1.7  -0.7  1.3  12.0  0 0 0 0
 12  125.6  4.4  -0.5  2.9  59.4  127.5  4.5  -3.8  3.0  63.1  0 0 0 0
 13  124.0  3.2  -0.9  2.0  31.4  124.1  2.6  -3.9  1.7  18.4  6139  13.4293  6126  13.7057 
 14  128.5  2.7  -5.8  2.2  34.5  135.8  5.0  -5.9  3.9  111.4  0 0 0 0
 15  127.2  4.3  -5.8  4.0  119.5  118.3  0.5  0.9  0.5  2.0  762  14.785  775  14.6379 
 16  125.6  3.6  3.7  4.3  155.8  120.8  3.8  -2.4  5.0  193.8  4480  13.6386  4371  13.2175 
 17  132.5  3.7  -7.7  4.6  158.0  130.2  6.1  -5.5  7.3  416.6  1009  13.6952  1038  13.8854 
 18  126.3  3.8  -1.9  4.0  122.1  127.7  2.3  -0.6  2.4  43.6  303  13.1062  366  14.1042 
 19  124.6  0.9  1.3  0.8  5.1  125.9  1.1  -2.3  1.0  7.1  0 0 0 0
 20  126.3  3.9  2.1  3.0  74.5  126.2  1.7  -4.9  1.4  13.4  586  13.3335  537  14.0522 
 21  118.0  2.0  0.0  2.2  40.5  127.3  0.8  9.0  0.8  5.2  3969  14.174  3982  13.1633 
 22  119.0  5.1  2.8  4.6  177.8  126.8  1.2  0.8  1.0  8.4  212  13.3067  247  14.6883 
 23  125.3  5.7  -0.6  4.1  128.9  130.1  1.5  -1.8  1.1  8.3  0 0 0 0
 24  126.9  2.4  -1.4  3.0  69.7  134.7  3.9  -7.0  4.9  174.2  6169  13.8033  6185  13.5968 
 25  124.8  1.2  2.0  1.7  23.5  126.5  2.7  -3.1  3.7  110.3  5738  13.4848  5749  13.4241 
 26  119.1  3.2  2.3  3.2  77.7  124.9  1.7  -0.4  1.7  21.8  0  0  0  0 
 27  130.9  3.1  -7.3  2.6  49.7  127.1  4.2  1.0  3.6  90.7  6158  14.0014  6155  13.8988 
 28  127.0  4.2  2.6  4.9  192.5  121.8  3.1  4.9  3.7  109.0  1269  13.7986  1250  13.3803 
 29  126.3  3.8  -1.5  2.7  52.6  133.4  4.8  0.5  3.2  75.0  0 0 0 0
 30  117.4  8.1  -0.1  5.9  245.5  137.1  2.9  -6.7  2.0  26.1  0 0 0 0
 31  125.7  1.6  1.4  1.5  17.4  130.6  3.4  -7.1  3.3  79.9  4631  13.8972  4573  14.0419 
