Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 29 984
1 41 972
2 29 965
3 34 942
4 36 948
5 38 949
6 39 947
7 38 950
8 42 950
9 40 999
10 36 951
11 38 950
12 42 944
13 43 944
14 44 933
15 38 944
16 19 954
17 59 966
18 62 965
19 55 962
20 55 953
21 64 971
22 61 960
23 55 969
24 59 952
25 55 965
26 58 959
27 48 943
28 51 963
29 48 950
30 59 953
31 64 960
32 35 959
33 28 960
34 47 967
35 45 949
36 36 945
37 46 946
38 43 963
39 26 942
40 40 948
41 30 947
42 18 952
43 44 957
44 40 954
45 44 944
46 40 944
47 43 970
48 53 955
49 58 969
50 52 953
51 49 962
52 46 948
53 43 953
54 48 953
55 47 956
56 47 944
57 46 964
58 48 960
59 56 953
60 63 967
61 44 938
62 56 959
63 52 958
64 39 953
65 51 977
66 45 953
67 44 959
68 39 969
69 47 965
70 47 960
71 39 961
72 31 964
73 43 973
74 40 966
75 41 954
76 43 965
77 49 966
78 41 942
79 44 955
80 46 983
81 47 940
82 34 932
83 42 964
84 48 966
85 40 950
86 45 942
87 37 929
88 46 943
89 34 943
90 46 948
91 46 944
92 43 950
93 40 944
94 50 944
95 47 943
96 7 955
97 39 940
98 45 991
99 30 946
100 33 943
101 43 954
102 40 939
103 21 944
104 43 953
105 48 951
106 42 962
107 45 941
108 47 991
109 37 962
110 34 941
111 32 958
112 39 933
113 40 937
114 45 944
115 54 957
116 37 944
117 49 947
118 53 946
119 46 939
120 46 937
121 45 942
122 41 933
123 42 937
124 44 941
125 53 951
126 51 935
127 43 931
