Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  124.0  2.5  -7.8  2.3  38.1  117.7  1.3  1.7  1.2  10.4  6101  13.3262  6094  12.3103 
 1  116.2  4.7  2.7  4.0  114.2  125.7  1.5  -1.6  1.0  3.0  3263  12.937  3240  13.2201 
 2  112.6  2.2  5.9  1.8  28.4  117.2  3.0  -3.3  2.5  46.4  698  12.1016  660  12.9184 
 3  127.2  3.1  -4.7  2.8  60.4  119.0  1.4  -0.9  1.3  12.8  4085  12.98  4115  12.8283 
 4  112.8  3.9  3.6  4.1  138.2  113.9  2.3  0.9  2.5  47.7  6179  12.3798  6150  12.3095 
 5  114.9  4.1  2.3  2.8  63.2  119.2  1.8  -1.7  1.3  11.5  6147  12.8722  6138  12.7586 
 6  113.3  1.7  2.4  1.3  14.1  120.3  2.1  -2.0  1.7  20.5  0 0 0 0
 7  126.4  2.2  -6.3  2.7  57.1  117.5  3.2  -0.5  3.3  48.9  292  13.0817  278  12.0884 
 8  130.5  3.7  -2.2  2.5  46.5  126.8  3.7  -7.5  2.6  45.4  0 0 0 0
 9  129.6  1.5  -10.2  1.3  11.5  120.6  2.2  0.9  1.8  25.1  4551  12.9475  4500  13.0074 
 10  122.3  2.1  -3.5  2.2  38.0  122.2  1.3  0.4  1.4  14.2  6222  12.6148  6222  12.9253 
 11  107.3  3.1  1.1  2.4  46.4  116.4  2.0  5.0  1.5  17.6  0 0 0 0
 12  119.8  3.3  -0.8  2.1  33.2  119.4  2.1  1.9  1.4  13.7  0 0 0 0
 13  117.7  1.3  -0.1  0.8  5.3  118.0  2.5  2.7  1.6  17.5  6129  13.3308  6126  13.0248 
 14  121.5  1.6  -4.9  1.3  11.7  122.1  2.6  -0.5  2.1  30.5  0 0 0 0
 15  117.1  2.6  2.3  2.4  45.5  114.6  1.4  4.2  1.3  12.6  896  14.0611  901  14.5696 
 16  121.8  5.6  9.9  6.7  384.2  123.6  3.5  -1.2  4.6  163.0  4464  13.1702  4462  13.528 
