Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 19 898
1 12 911
2 24 910
3 16 909
4 26 915
5 21 922
6 11 906
7 27 915
8 21 908
9 21 907
10 24 905
11 24 905
12 27 914
13 28 913
14 26 904
15 24 906
16 25 974
17 33 953
18 20 941
19 26 936
20 31 929
21 24 924
22 26 935
23 21 927
24 40 941
25 21 923
26 24 931
27 31 934
28 33 928
29 28 929
30 33 935
31 41 954
32 26 992
33 14 981
34 23 989
35 9 916
36 6 925
37 27 938
38 26 996
39 28 932
40 26 936
41 24 961
42 17 949
43 19 900
44 27 918
45 36 936
46 35 962
47 23 938
48 38 936
49 35 961
50 32 928
51 41 948
52 34 947
53 35 945
54 35 935
55 38 938
56 36 938
57 16 922
58 40 938
59 25 945
60 47 945
61 30 929
62 32 932
63 35 946
64 22 954
65 28 953
66 28 951
67 17 933
68 24 948
69 28 944
70 15 928
71 25 952
72 30 943
73 17 937
74 27 936
75 25 952
76 27 951
77 21 949
78 33 960
79 28 946
80 13 921
81 15 933
82 14 925
83 15 926
84 11 923
85 10 921
86 8 899
87 10 924
88 13 925
89 13 927
90 14 958
91 14 931
92 8 924
93 12 927
94 13 913
95 16 971
96 6 934
97 12 924
98 8 955
99 9 931
100 10 913
101 15 932
102 10 932
103 10 910
104 10 909
105 11 936
106 9 928
107 12 906
108 10 929
109 16 919
110 10 911
111 7 914
112 11 940
113 26 930
114 29 948
115 29 934
116 21 957
117 14 931
118 15 911
119 25 938
120 22 925
121 30 929
122 27 935
123 25 930
124 12 929
125 23 930
126 32 936
127 26 933
