Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 74.6 2.5 71.6 2.5 78.8 1.2 76.5 1.1 
1 71.4 2.3 79.9 2.5 71.2 1.2 78.3 1.4 
2 67.5 2.2 64.3 2.2 82.2 1.2 72.6 1.0 
3 71.6 2.2 75.0 2.5 73.9 1.4 80.1 1.0 
4 72.6 2.3 75.7 2.5 76.0 1.1 73.2 1.1 
5 71.9 2.2 75.1 2.3 77.9 1.4 75.6 1.5 
6 71.8 2.3 75.0 2.3 79.4 1.3 80.9 1.1 
7 78.7 2.3 80.4 2.5 80.8 1.3 75.5 1.4 
8 78.8 2.5 74.8 2.4 80.2 1.1 75.9 1.2 
9 76.0 2.4 71.6 2.4 84.1 1.1 81.8 1.1 
10 66.8 2.6 69.9 2.5 74.3 1.2 80.3 1.2 
11 73.9 2.3 76.4 2.5 77.3 1.3 81.1 1.5 
12 72.2 2.5 68.8 2.6 80.0 1.2 77.2 1.1 
13 66.7 2.3 72.6 2.4 78.7 1.3 79.9 1.1 
14 67.7 2.2 73.8 2.6 73.2 1.2 76.5 1.2 
15 68.8 2.6 70.4 2.5 77.9 1.2 79.4 1.1 
16 73.5 2.0 71.5 2.2 83.6 1.2 81.3 1.1 
17 79.6 2.2 77.8 2.2 83.6 1.4 84.4 1.1 
18 76.5 2.1 75.2 2.4 82.0 1.3 83.0 1.2 
19 69.0 2.2 74.2 2.2 86.9 1.2 84.6 1.1 
20 76.0 2.2 78.2 2.4 82.4 1.3 79.5 1.4 
21 79.7 2.4 75.0 2.3 85.0 1.2 81.8 1.3 
22 74.4 2.4 78.8 2.1 89.3 1.4 84.7 1.1 
23 77.8 2.3 74.5 2.1 77.7 1.2 79.2 1.2 
24 76.6 2.1 69.9 2.1 79.1 1.2 76.9 1.1 
25 76.2 2.3 77.8 2.3 84.4 1.2 82.0 1.2 
26 76.5 2.1 74.6 2.3 82.8 1.3 81.0 1.1 
27 69.3 2.1 71.1 2.2 80.4 1.3 79.6 1.6 
28 76.5 2.3 69.1 2.4 86.5 1.2 84.7 1.4 
29 71.8 2.2 72.3 2.5 86.5 1.2 84.6 1.0 
30 71.7 2.4 75.3 2.2 80.8 1.1 82.7 1.1 
31 71.7 2.1 73.5 2.2 85.4 1.1 87.0 1.1 
32 80.2 3.2 78.9 3.0 88.8 1.3 90.5 1.3 
33 81.9 2.7 79.2 2.8 89.8 1.4 84.6 1.3 
34 77.9 3.0 80.5 2.8 86.5 1.2 84.7 1.1 
35 82.4 2.4 87.3 2.6 88.8 1.4 87.7 1.1 
36 82.8 3.0 78.7 3.0 89.5 1.3 92.1 1.2 
37 79.7 2.6 76.9 2.5 87.9 1.2 92.7 1.2 
38 75.9 2.6 81.6 2.6 87.9 1.3 90.8 1.2 
39 81.7 2.2 85.2 2.2 82.9 1.3 80.4 1.1 
40 78.5 2.7 82.1 2.6 89.7 1.3 90.5 1.2 
41 84.9 2.5 80.3 2.6 86.4 1.2 87.7 1.1 
42 81.1 2.6 82.5 2.7 93.4 1.4 91.9 1.1 
43 88.6 2.5 90.7 2.5 91.0 1.3 89.0 1.2 
44 79.0 2.8 84.7 2.8 86.9 1.2 91.2 1.3 
45 78.9 2.4 82.0 2.6 85.0 1.2 89.3 1.4 
46 86.1 2.3 77.5 2.5 91.1 1.2 86.0 1.4 
47 71.0 2.4 82.5 2.6 81.8 1.4 91.8 1.3 
48 66.0 1.9 65.8 1.8 79.2 1.2 76.6 1.1 
49 68.0 1.9 66.7 1.9 72.2 1.1 76.7 1.1 
50 64.9 1.9 66.6 1.9 69.6 1.3 75.2 1.2 
51 69.5 2.1 67.3 2.1 69.1 1.3 68.4 1.0 
52 71.1 2.1 65.6 2.2 76.9 1.3 73.7 1.1 
53 63.3 2.2 66.7 2.1 75.8 1.3 73.6 1.1 
54 67.5 1.9 65.3 2.1 76.2 1.1 71.9 1.2 
55 70.1 2.1 64.0 2.1 73.8 1.2 76.0 1.1 
56 70.9 2.0 71.5 1.9 76.5 1.3 73.7 1.1 
57 74.3 1.9 72.4 1.9 69.2 1.2 73.7 1.5 
58 72.2 1.9 70.4 2.2 71.8 1.2 68.2 1.1 
59 66.9 2.0 73.3 2.0 76.9 1.1 79.1 1.1 
60 65.3 2.0 66.7 2.0 71.5 1.2 74.4 1.3 
61 73.4 2.1 73.1 2.1 73.9 1.3 76.0 1.0 
62 71.5 2.1 68.6 2.0 77.6 1.3 76.0 1.5 
63 65.2 2.4 65.8 2.5 77.6 1.2 79.3 1.1 
64 84.2 2.0 86.5 2.1 82.1 1.3 84.5 1.0 
65 86.2 2.0 85.2 2.0 82.5 1.2 83.0 1.2 
66 75.8 2.1 73.1 2.0 77.1 1.3 85.6 1.3 
67 84.3 2.3 82.3 2.1 78.5 1.4 84.0 1.3 
68 81.2 2.2 85.3 2.1 85.3 1.2 86.7 1.1 
69 76.5 2.2 81.1 2.3 85.8 1.3 91.2 1.3 
70 77.5 2.1 81.2 2.1 79.0 1.4 84.0 1.1 
71 76.9 2.2 82.9 2.2 86.5 1.2 84.9 1.1 
72 76.7 2.2 83.4 2.2 85.0 1.3 77.6 1.3 
73 79.9 2.3 76.5 2.3 80.8 1.2 83.3 1.1 
74 74.4 2.3 78.6 2.1 82.6 1.4 84.0 1.1 
75 77.2 2.2 79.5 2.1 87.6 1.1 87.6 1.1 
76 76.9 2.1 79.4 2.1 83.7 1.2 87.3 1.1 
77 76.6 2.3 74.0 2.2 86.7 1.1 85.2 1.1 
78 79.8 2.1 83.0 2.3 86.9 1.2 85.3 1.1 
79 68.1 2.2 75.3 2.1 81.4 1.2 81.3 1.1 
80 88.0 4.2 87.3 4.2 87.9 1.2 88.1 1.1 
81 86.0 2.5 89.5 2.6 96.0 1.2 100.6 1.4 
82 86.5 2.9 83.5 3.1 89.1 1.3 91.5 1.1 
83 85.6 2.4 92.8 2.2 86.7 1.4 91.7 1.1 
84 83.5 2.8 88.5 2.6 90.1 1.3 87.9 1.3 
85 88.9 2.3 90.6 2.2 84.5 1.2 84.3 1.1 
86 85.2 2.6 85.6 2.3 93.4 1.4 90.2 1.3 
87 78.3 2.3 86.4 2.0 94.1 1.3 87.0 1.3 
88 91.1 2.4 88.8 2.2 92.7 1.2 87.2 1.2 
89 85.8 2.1 84.8 2.2 91.9 1.2 89.5 1.1 
90 82.8 2.3 78.6 2.3 91.2 1.2 89.7 1.2 
91 91.2 2.3 84.2 2.1 87.1 1.2 87.4 1.1 
92 83.4 2.3 87.4 2.1 85.0 1.1 89.3 1.5 
93 84.4 2.2 82.4 2.2 95.6 1.2 92.7 1.1 
94 78.3 2.2 83.2 2.1 90.3 1.2 88.6 1.1 
95 89.3 2.0 93.7 2.3 95.4 1.2 91.4 1.4 
96 76.3 2.2 70.5 2.3 82.4 1.4 81.1 1.1 
97 74.9 2.1 74.0 2.2 78.2 1.4 85.4 1.2 
98 76.7 2.3 70.5 2.2 72.0 1.4 75.6 1.1 
99 74.0 2.1 78.5 2.3 76.6 1.2 80.1 1.1 
100 68.3 2.1 76.2 2.3 74.7 1.4 76.5 1.5 
101 73.6 2.3 79.3 2.1 84.7 1.2 76.5 1.2 
102 71.9 2.1 70.2 2.3 77.7 1.3 79.6 1.1 
103 68.4 2.1 63.0 2.2 79.7 1.2 77.5 1.1 
104 72.6 2.1 73.5 2.3 77.7 1.2 79.7 1.1 
105 69.3 2.1 64.1 2.2 71.0 1.3 78.6 1.3 
106 77.8 2.1 75.3 2.0 78.5 1.4 83.1 1.3 
107 69.0 2.1 71.0 2.2 77.7 1.3 72.1 1.2 
108 66.8 2.3 71.2 2.2 74.2 1.3 73.5 1.2 
109 68.4 2.0 73.0 2.2 76.0 1.2 80.4 1.2 
110 77.8 2.3 78.5 2.1 73.0 1.2 74.8 1.2 
111 75.0 2.1 70.8 2.3 75.9 1.1 73.7 1.2 
112 70.7 2.1 70.5 2.1 72.2 1.1 74.9 1.1 
113 70.2 2.0 72.2 2.0 76.6 1.2 81.4 1.4 
114 76.2 2.3 78.9 2.1 75.5 1.1 72.7 1.1 
115 71.3 2.1 70.9 2.2 74.6 1.4 77.0 1.5 
116 66.1 2.1 71.7 2.2 77.5 1.2 77.2 1.1 
117 67.2 2.0 70.6 2.0 80.1 1.1 76.6 1.1 
118 71.3 2.1 70.6 2.4 77.8 1.2 79.5 1.0 
119 73.4 2.2 66.8 2.2 75.7 1.2 75.8 1.1 
120 76.0 2.2 71.9 2.3 79.0 1.2 76.4 1.0 
121 79.0 2.3 72.0 2.1 73.0 1.2 73.5 1.1 
122 77.1 2.1 72.9 2.1 76.6 1.2 78.9 1.1 
123 63.7 2.3 71.8 2.3 76.9 1.4 74.0 1.2 
124 71.3 2.2 71.2 2.4 78.8 1.3 73.8 1.3 
125 69.2 2.2 72.7 2.3 80.9 1.3 77.3 1.2 
126 68.5 2.0 65.2 2.3 72.1 1.1 75.7 1.0 
