Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 31 985
1 16 921
2 34 916
3 33 991
4 28 906
5 34 909
6 21 904
7 40 918
8 41 995
9 29 923
10 26 903
11 27 912
12 27 930
13 32 916
14 35 927
15 28 911
16 17 975
17 12 978
18 20 998
19 15 966
20 12 964
21 15 943
22 17 948
23 13 989
24 16 918
25 15 922
26 11 998
27 19 920
28 12 927
29 15 969
30 15 997
31 29 924
32 18 929
33 27 920
34 28 941
35 25 926
36 25 916
37 18 922
38 15 927
39 25 929
40 21 921
41 23 907
42 30 926
43 31 930
44 16 918
45 24 919
46 22 931
47 32 989
48 32 934
49 31 995
50 35 944
51 35 944
52 35 939
53 43 957
54 42 939
55 36 951
56 36 948
57 29 948
58 36 988
59 38 965
60 33 958
61 43 941
62 38 995
63 32 944
64 37 997
65 35 958
66 34 943
67 35 949
68 34 940
69 38 939
70 35 952
71 20 979
72 37 932
73 40 968
74 30 941
75 36 954
76 39 948
77 30 961
78 39 951
79 34 952
80 47 950
81 45 965
82 36 953
83 37 919
84 36 939
85 39 940
86 48 947
87 48 935
88 35 951
89 49 950
90 40 944
91 47 943
92 49 953
93 38 926
94 50 940
95 58 982
96 29 998
97 23 937
98 27 957
99 38 959
100 38 954
101 32 946
102 26 940
103 32 941
104 38 957
105 36 947
106 21 955
107 27 947
108 35 941
109 26 957
110 33 947
111 35 949
112 15 984
113 5 924
114 12 940
115 13 912
116 11 936
117 14 922
118 19 925
119 20 956
120 26 934
121 14 916
122 27 943
123 16 937
124 21 915
125 19 920
126 13 941
127 24 910
