Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 30 943
1 29 927
2 35 944
3 31 935
4 34 946
5 38 937
6 33 937
7 31 932
8 39 928
9 44 939
10 32 937
11 39 941
12 31 921
13 40 945
14 26 937
15 41 951
16 19 958
17 26 935
18 25 946
19 27 939
20 34 946
21 34 946
22 39 965
23 37 949
24 43 963
25 39 951
26 26 940
27 24 931
28 34 957
29 29 946
30 38 963
31 37 938
32 28 945
33 28 934
34 21 928
35 24 926
36 16 924
37 28 949
38 29 938
39 32 943
40 20 933
41 23 922
42 38 951
43 33 946
44 24 943
45 18 936
46 27 946
47 25 927
48 12 908
49 25 935
50 29 937
51 24 918
52 17 921
53 19 940
54 24 919
55 30 928
56 12 915
57 21 910
58 21 919
59 22 927
60 17 912
61 24 908
62 21 914
63 28 924
64 18 944
65 31 929
66 25 945
67 32 929
68 29 954
69 35 944
70 33 938
71 32 949
72 31 934
73 32 929
74 38 952
75 36 942
76 29 942
77 38 938
78 40 937
79 21 937
80 9 929
81 30 943
82 26 970
83 29 934
84 21 925
85 31 939
86 25 939
87 11 920
88 21 937
89 25 935
90 15 923
91 28 970
92 30 931
93 9 923
94 23 925
95 32 990
96 7 999
97 35 951
98 29 954
99 38 964
100 29 941
101 28 947
102 32 950
103 35 953
104 11 957
105 30 934
106 33 938
107 37 955
108 28 951
109 35 955
110 30 943
111 25 967
112 32 947
113 29 936
114 25 934
115 34 940
116 29 939
117 33 937
118 29 943
119 30 945
120 23 938
121 37 945
122 33 933
123 41 946
124 36 929
125 32 945
126 36 931
127 35 945
