Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 76.9 2.5 74.1 2.3 81.7 1.2 83.8 1.1 
1 77.5 2.3 77.8 2.5 85.3 1.2 75.7 1.4 
2 76.7 2.3 78.3 2.4 80.4 1.2 83.2 1.1 
3 71.9 2.1 73.3 2.2 87.5 1.2 82.6 1.5 
4 74.1 2.4 74.9 2.2 76.0 1.2 73.5 1.2 
5 77.5 2.2 75.0 2.3 76.3 1.4 79.0 1.1 
6 81.6 2.2 79.0 2.4 82.7 1.3 84.4 1.4 
7 74.9 2.3 79.2 2.5 82.9 1.3 83.1 1.1 
8 76.8 2.4 81.0 2.4 87.5 1.1 87.1 1.1 
9 74.2 2.3 73.2 2.3 84.7 1.2 79.1 1.3 
10 72.7 2.3 75.4 2.3 85.6 1.4 86.2 1.2 
11 76.1 2.3 78.4 2.4 92.1 1.2 85.1 1.2 
12 78.8 2.2 80.4 2.5 81.8 1.4 77.6 1.1 
13 74.3 2.4 75.5 2.2 87.4 1.1 84.3 1.2 
14 77.3 2.2 75.8 2.4 76.6 1.2 80.8 1.1 
15 75.8 2.3 74.7 2.5 79.7 1.4 83.2 1.1 
16 75.5 2.0 72.7 2.3 83.3 1.4 83.6 1.4 
17 81.2 2.0 82.5 2.0 88.3 1.2 85.0 1.1 
18 75.7 2.2 77.0 2.1 92.6 1.3 89.3 1.1 
19 86.8 2.2 81.2 2.2 90.6 1.2 85.9 1.4 
20 78.8 2.0 74.7 2.3 85.4 1.2 87.0 1.1 
21 74.0 2.4 75.4 2.1 86.0 1.2 84.8 1.1 
22 74.2 2.2 79.6 2.0 84.6 1.2 82.0 1.1 
23 82.2 2.0 81.0 2.1 87.3 1.1 83.2 1.4 
24 83.2 2.0 79.4 2.1 83.9 1.1 84.1 1.0 
25 84.3 2.0 80.6 2.0 86.3 1.2 87.3 1.1 
26 78.6 2.0 78.9 2.2 83.9 1.3 84.8 1.3 
27 76.7 2.1 74.5 2.1 87.7 1.1 83.5 1.3 
28 77.3 2.0 79.3 2.2 83.6 1.3 87.4 1.1 
29 73.4 2.0 78.0 2.3 84.8 1.1 86.6 1.1 
30 79.2 2.1 84.3 2.0 86.2 1.2 87.8 0.9 
31 76.3 2.0 76.1 2.2 86.8 1.2 87.0 1.1 
32 67.5 3.2 59.8 3.3 70.9 1.3 68.3 1.1 
33 61.7 3.0 67.3 2.8 66.5 1.4 64.0 1.3 
34 65.1 3.0 66.8 3.0 66.8 1.4 67.2 1.2 
35 60.1 3.0 62.8 2.8 68.6 1.2 64.0 1.2 
36 71.6 3.5 67.6 3.4 70.2 1.3 68.7 1.2 
37 55.3 2.7 64.5 2.8 71.6 1.5 75.5 1.4 
38 67.0 3.4 65.6 3.3 66.0 1.3 67.9 1.1 
39 57.2 2.9 64.6 2.7 66.1 1.4 67.3 1.2 
40 61.6 3.0 56.8 2.9 68.5 1.2 72.1 1.2 
41 63.8 2.9 62.7 2.8 64.6 1.2 66.5 1.2 
42 59.6 3.2 62.5 3.0 62.4 1.5 64.1 1.2 
43 58.7 2.8 63.4 2.7 68.3 1.3 68.4 1.2 
44 55.7 3.3 60.1 3.4 63.5 1.4 64.2 1.6 
45 58.8 3.0 62.5 2.9 62.8 1.4 65.3 1.6 
46 63.8 2.8 64.5 2.7 71.6 1.2 68.2 1.6 
47 57.4 3.0 60.6 2.6 68.7 1.3 72.8 1.3 
48 79.3 2.1 74.5 2.1 90.7 1.3 87.5 1.2 
49 83.1 2.4 85.4 2.1 86.2 1.2 84.7 1.1 
50 82.5 2.2 79.3 2.3 80.1 1.4 80.4 1.1 
51 76.3 2.3 75.5 2.2 89.0 1.3 83.4 1.3 
52 83.0 2.1 79.6 2.1 88.9 1.3 84.2 1.1 
53 76.7 2.3 74.4 2.4 81.9 1.3 79.9 1.2 
54 79.8 2.1 77.9 2.4 86.3 1.2 84.8 1.0 
55 77.3 2.5 84.8 2.2 83.2 1.3 78.8 1.3 
56 83.2 2.2 74.9 2.1 82.7 1.5 80.3 1.1 
57 80.0 2.4 79.8 2.2 84.4 1.1 80.1 1.1 
58 76.7 2.2 77.1 2.2 86.5 1.2 87.1 1.1 
59 78.4 2.3 78.0 2.3 83.2 1.2 81.5 1.1 
60 74.0 2.4 78.3 2.2 84.2 1.2 81.4 1.1 
61 83.2 2.3 87.6 2.3 87.3 1.1 87.0 1.1 
62 73.4 2.4 70.2 2.4 79.4 1.5 83.6 1.1 
63 72.1 2.5 73.6 2.4 83.6 1.2 79.7 1.3 
64 90.2 2.4 93.6 2.3 98.1 1.2 99.1 1.0 
65 91.5 2.3 93.4 2.3 93.0 1.3 89.4 1.1 
66 91.3 2.2 96.2 2.1 94.9 1.2 92.9 1.1 
67 91.7 2.4 95.1 2.0 94.3 1.3 92.7 1.1 
68 97.7 2.2 92.8 2.3 97.0 1.2 92.0 1.1 
69 92.0 2.4 88.8 2.2 92.9 1.2 94.8 1.2 
70 92.9 2.2 89.4 2.1 99.8 1.1 94.7 1.4 
71 91.8 2.2 88.2 2.3 89.2 1.3 94.5 1.3 
72 91.4 2.2 96.2 2.0 89.9 1.3 96.7 1.2 
73 90.3 2.4 87.8 2.1 96.2 1.1 92.1 1.2 
74 92.7 2.1 89.9 2.4 96.2 1.1 96.3 1.1 
75 91.9 2.2 87.1 2.1 91.4 1.2 89.0 1.2 
76 86.7 2.3 86.7 2.1 99.1 1.2 96.9 1.0 
77 91.9 2.4 92.4 2.1 99.4 1.2 95.7 1.5 
78 82.6 2.2 88.1 2.3 94.6 1.2 89.3 1.1 
79 88.9 2.2 89.1 2.1 97.8 1.2 93.6 1.1 
80 73.0 4.2 73.0 4.0 75.7 1.5 77.1 1.5 
81 78.3 2.4 75.3 2.5 73.6 1.2 76.0 1.1 
82 75.1 3.3 73.0 3.1 80.3 1.2 76.6 1.1 
83 71.4 2.3 72.8 2.6 74.1 1.2 76.7 1.4 
84 76.1 3.0 77.7 2.5 75.4 1.2 73.6 1.1 
85 72.5 2.2 74.8 2.5 77.1 1.3 79.8 1.1 
86 71.1 2.7 77.0 2.4 74.9 1.4 76.9 1.5 
87 73.8 2.2 69.0 2.2 78.7 1.2 76.7 1.1 
88 73.3 2.5 75.8 2.3 75.0 1.3 75.8 1.5 
89 72.0 2.5 73.2 2.3 74.7 1.3 73.0 1.2 
90 76.3 2.5 78.1 2.2 81.2 1.3 75.2 1.2 
91 69.1 2.4 70.7 2.3 79.6 1.1 77.6 1.2 
92 73.3 2.2 75.2 2.4 77.7 1.4 73.6 1.1 
93 77.9 2.1 78.3 2.4 76.5 1.2 78.9 1.1 
94 67.9 2.3 71.4 2.2 71.9 1.2 75.3 1.2 
95 78.6 2.2 73.5 2.3 76.8 1.5 76.9 1.1 
96 88.3 1.9 90.3 1.8 86.1 1.3 87.9 0.9 
97 85.3 2.1 85.6 1.9 93.5 1.3 89.9 1.4 
98 94.7 1.9 93.9 2.0 89.7 1.2 91.8 1.1 
99 81.9 2.0 85.1 1.9 94.1 1.3 85.0 1.2 
100 88.2 2.1 87.0 1.9 90.9 1.2 88.4 0.9 
101 82.8 1.9 81.5 1.9 87.0 1.1 84.9 1.0 
102 86.4 2.0 83.9 2.1 91.7 1.1 95.3 1.1 
103 88.1 1.9 88.6 2.1 93.3 1.2 82.6 1.2 
104 90.9 1.8 88.7 1.9 89.3 1.3 85.6 1.0 
105 88.3 2.1 82.6 1.9 86.4 1.2 84.6 1.0 
106 81.4 1.9 84.7 1.9 83.3 1.1 81.0 1.1 
107 89.3 2.0 84.2 1.9 87.2 1.3 91.9 1.1 
108 94.9 2.1 89.3 2.1 90.5 1.2 91.2 1.1 
109 84.4 1.9 79.8 1.9 89.5 1.2 80.8 1.2 
110 80.9 1.9 84.5 1.9 94.4 1.3 90.6 1.2 
111 84.8 1.9 78.5 2.0 90.5 1.3 94.7 1.3 
112 82.9 2.1 87.0 1.9 94.6 1.2 92.1 1.0 
113 87.9 1.9 84.4 2.1 91.6 1.4 94.7 1.1 
114 83.6 1.9 86.4 2.2 86.8 1.1 84.7 1.1 
115 87.1 2.0 81.2 2.0 91.2 1.2 89.3 1.2 
116 88.6 2.1 91.9 1.9 92.2 1.1 94.2 1.0 
117 80.1 2.0 89.3 1.9 85.2 1.1 89.5 1.4 
118 87.8 1.9 87.7 1.8 89.5 1.2 92.1 1.0 
119 87.2 1.8 88.7 2.0 91.4 1.2 95.5 1.1 
120 82.3 1.9 85.4 1.9 90.3 1.3 88.1 1.0 
121 85.3 2.0 81.2 1.9 94.3 1.3 87.1 1.2 
122 90.2 2.0 87.4 2.1 87.4 1.2 91.3 1.1 
123 85.0 1.9 83.4 2.0 87.1 1.1 84.3 1.1 
124 86.2 1.8 91.4 1.8 91.1 1.3 95.4 1.1 
125 77.4 2.1 79.4 2.1 88.4 1.3 87.2 1.4 
126 84.6 1.8 81.2 1.9 88.8 1.2 90.4 1.2 
127 80.6 1.9 84.0 2.0 87.0 1.3 90.6 1.1 
