Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 63.5 2.4 63.4 2.4 72.5 1.1 73.5 1.5 
1 65.2 2.2 69.3 2.3 71.8 1.2 65.5 1.3 
2 63.5 2.4 66.7 2.4 73.5 1.3 64.6 1.2 
3 64.3 2.2 60.1 2.2 71.4 1.2 69.3 1.1 
4 71.8 2.2 68.2 2.3 67.5 1.2 65.5 1.2 
5 70.4 2.2 67.8 2.3 71.1 1.2 67.9 1.1 
6 67.8 2.3 69.3 2.3 76.3 1.2 73.2 1.1 
7 63.1 2.4 65.7 2.5 72.7 1.4 71.1 1.5 
8 62.8 2.4 67.5 2.4 74.2 1.2 72.3 1.4 
9 67.7 2.2 62.9 2.4 80.1 1.1 75.4 1.2 
10 63.5 2.2 67.5 2.5 65.5 1.2 68.6 1.5 
11 66.0 2.3 75.9 2.4 74.9 1.2 70.2 1.4 
12 64.5 2.3 62.6 2.3 70.7 1.4 64.7 1.1 
13 70.4 2.5 68.0 2.3 74.4 1.4 72.6 1.0 
14 64.8 2.3 65.4 2.3 71.9 1.2 72.0 1.1 
15 63.9 2.2 64.9 2.3 67.4 1.4 71.0 1.1 
16 80.7 2.0 85.1 1.9 87.3 1.1 85.3 1.0 
17 84.4 2.0 83.9 2.2 90.3 1.3 91.8 1.0 
18 84.5 2.2 88.8 2.1 89.4 1.2 91.4 1.1 
19 81.8 2.2 93.9 2.2 91.6 1.1 88.1 1.0 
20 83.3 2.0 92.9 2.1 93.4 1.3 85.0 1.1 
21 73.8 2.1 82.8 2.1 86.0 1.2 84.2 1.0 
22 77.6 2.2 80.3 2.2 88.8 1.3 87.8 0.9 
23 86.5 2.1 83.0 2.0 84.2 1.1 87.7 1.0 
24 80.1 2.0 78.7 2.2 87.9 1.1 84.9 1.0 
25 81.5 2.1 79.4 2.0 87.7 1.2 90.2 1.1 
26 74.5 2.2 77.9 2.0 87.7 1.1 84.2 1.0 
27 81.8 2.3 77.0 2.1 82.4 1.3 87.6 1.1 
28 76.8 2.0 81.2 2.1 89.3 1.3 80.4 1.2 
29 77.7 2.1 81.3 2.2 87.2 1.1 85.3 1.0 
30 78.6 2.2 80.1 2.0 88.8 1.1 90.6 1.1 
31 79.8 2.1 81.0 2.2 86.0 1.1 87.6 1.0 
32 59.4 3.0 66.2 2.8 62.1 1.3 63.6 1.1 
33 52.0 2.7 55.5 2.8 61.5 1.2 63.5 1.1 
34 63.6 2.6 63.5 2.6 66.2 1.2 64.2 1.0 
35 63.3 2.4 64.5 2.4 59.9 1.2 57.8 1.1 
36 61.5 2.8 62.6 3.0 63.8 1.3 68.0 1.1 
37 51.4 2.6 57.0 2.4 64.2 1.2 66.9 1.1 
38 59.6 2.6 61.0 2.4 65.1 1.2 69.7 1.4 
39 60.5 2.4 65.5 2.3 74.0 1.4 71.2 1.5 
40 64.3 2.5 57.4 2.4 67.7 1.2 64.7 1.1 
41 54.6 2.6 59.9 2.7 58.4 1.3 65.2 1.4 
42 56.4 2.8 57.9 2.6 68.1 1.3 65.6 1.2 
