Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 15 995
1 13 990
2 15 980
3 48 990
4 15 945
5 30 941
6 15 991
7 45 987
8 15 930
9 15 979
10 30 991
11 11 988
12 15 942
13 31 954
14 15 996
15 31 986
16 31 989
17 35 962
18 31 980
19 43 944
20 31 956
21 31 978
22 17 969
23 17 998
24 18 967
25 41 970
26 10 993
27 42 941
28 41 953
29 40 923
30 44 938
31 43 964
32 29 999
33 14 936
34 22 929
35 19 933
36 29 998
37 35 998
38 40 937
39 27 999
40 29 927
41 40 942
42 11 995
43 17 965
44 20 953
45 31 999
46 29 978
47 24 999
48 15 990
49 28 988
50 27 978
51 15 912
52 19 983
53 9 926
54 33 968
55 32 939
56 25 943
57 22 944
58 25 989
59 34 943
60 33 987
61 28 927
62 29 926
63 36 926
64 47 993
65 23 938
66 40 944
67 45 937
68 34 919
69 41 946
70 33 924
71 35 935
72 43 934
73 24 943
74 39 948
75 45 940
76 43 943
77 36 925
78 29 931
79 45 936
80 39 949
81 35 927
82 26 941
83 41 945
84 35 949
85 31 958
86 32 961
87 11 940
88 34 937
89 27 981
90 34 935
91 44 966
92 38 942
93 41 941
94 46 947
95 41 996
96 11 996
97 26 995
98 30 955
99 8 922
100 30 933
101 12 945
102 27 930
103 24 984
104 30 920
105 28 971
106 22 908
107 22 980
108 34 921
109 24 923
110 31 956
111 25 966
112 42 959
113 41 930
114 44 948
115 42 939
116 45 935
117 40 939
118 46 941
119 46 939
120 43 936
121 48 938
122 39 934
123 41 938
124 27 933
125 43 935
126 45 925
127 50 935
