Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 12 922
1 27 933
2 13 917
3 13 944
4 36 938
5 29 931
6 33 934
7 34 961
8 31 938
9 15 943
10 27 931
11 21 941
12 33 932
13 32 925
14 33 926
15 28 945
16 12 997
17 8 905
18 6 899
19 8 910
20 7 893
21 8 916
22 20 923
23 12 997
24 14 911
25 8 899
26 13 898
27 6 898
28 12 908
29 11 909
30 9 922
31 7 908
32 8 939
33 13 918
34 17 926
35 13 914
36 8 928
37 16 920
38 10 924
39 11 911
40 11 908
41 6 922
42 13 921
43 16 927
44 14 923
45 10 912
46 14 923
47 12 897
48 15 917
49 19 923
50 18 916
51 7 916
52 19 923
53 11 902
54 6 897
55 10 909
56 10 919
57 22 927
58 12 924
59 19 932
60 14 898
61 17 913
62 27 928
63 19 985
64 7 910
65 7 898
66 6 907
67 7 909
68 7 913
69 6 896
70 6 912
71 8 923
72 7 895
73 6 909
74 7 902
75 7 901
76 8 897
77 8 901
78 10 916
79 14 907
80 7 900
81 9 893
82 11 985
83 6 898
84 6 887
85 7 911
86 7 895
87 6 893
88 8 895
89 8 902
90 6 883
91 14 946
92 19 988
93 17 899
94 10 913
95 14 893
96 21 994
97 13 921
98 20 926
99 10 978
100 18 923
101 8 920
102 10 908
103 21 933
104 18 925
105 13 917
106 11 918
107 14 913
108 10 971
109 13 905
110 16 916
111 21 964
112 26 941
113 28 928
114 12 974
115 12 918
116 7 933
117 30 928
118 22 939
119 27 925
120 28 946
121 28 935
122 24 914
123 17 948
124 16 929
125 27 943
126 34 925
127 37 947
