Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 74.1 2.4 75.8 2.5 78.8 1.4 80.3 1.0 
1 73.3 2.5 74.5 2.3 76.0 1.3 79.3 1.1 
2 75.8 2.2 77.4 2.1 83.3 1.2 81.7 1.1 
3 76.9 2.3 76.0 2.2 80.6 1.4 82.8 1.0 
4 77.3 2.3 82.0 2.4 76.6 1.1 76.4 1.1 
5 75.7 2.1 79.2 2.1 79.4 1.3 87.0 1.2 
6 77.5 2.2 78.4 2.4 89.0 1.2 80.8 1.2 
7 72.6 2.4 70.9 2.3 84.9 1.3 81.5 1.1 
8 72.2 2.6 74.0 2.5 85.4 1.3 85.0 1.4 
9 69.3 2.3 72.0 2.2 77.3 1.2 80.0 1.4 
10 81.5 2.6 78.4 2.4 80.3 1.2 80.1 1.1 
11 70.7 2.6 68.1 2.4 80.3 1.2 87.5 1.1 
12 72.7 2.5 67.1 2.4 82.6 1.1 80.6 1.1 
13 69.1 2.3 68.7 2.3 82.4 1.4 76.8 1.3 
14 73.1 2.5 78.7 2.2 79.3 1.3 84.3 1.1 
15 73.8 2.4 73.1 2.5 76.4 1.2 78.6 1.1 
16 77.0 2.1 78.2 2.1 81.0 1.2 82.8 1.1 
17 81.2 2.2 81.7 2.4 86.7 1.1 84.9 1.2 
18 79.9 2.2 77.9 2.2 88.1 1.1 88.2 1.2 
19 79.4 2.1 77.5 2.2 86.0 1.1 90.8 1.0 
20 73.6 2.2 75.0 2.4 81.7 1.2 84.0 1.1 
21 76.3 2.5 80.7 2.4 90.1 1.4 84.2 1.2 
22 79.0 2.3 78.7 2.1 82.6 1.3 79.3 1.5 
23 78.6 2.2 82.0 2.2 87.6 1.1 87.4 1.1 
24 82.2 2.3 83.5 2.2 88.0 1.2 88.1 1.0 
25 73.2 2.2 71.5 2.1 80.9 1.2 86.9 1.2 
26 75.9 2.2 85.3 2.1 87.3 1.4 88.0 1.1 
27 73.9 2.2 74.6 2.2 84.1 1.2 80.7 1.1 
28 78.8 2.3 82.9 2.3 82.5 1.4 86.1 1.3 
29 75.0 2.2 76.6 2.3 82.7 1.2 80.9 1.1 
30 78.7 2.2 76.8 2.3 79.6 1.4 83.1 1.1 
31 68.9 2.3 74.1 2.2 79.5 1.4 80.0 1.2 
32 84.0 2.9 84.0 2.7 99.6 1.2 94.9 1.5 
