Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  123.9  2.4  -3.5  2.2  35.0  127.0  2.1  0.3  1.9  27.0  5900  14.2805  5899  13.351 
 1  126.3  2.5  -3.3  2.1  32.9  126.8  1.3  -0.9  0.9  2.2  3146  13.8546  3119  13.5664 
 2  119.9  2.1  5.2  1.7  25.0  121.5  2.4  -2.6  2.0  29.8  696  13.8337  699  14.1451 
 3  129.2  3.1  -4.0  2.8  59.7  124.5  1.9  -2.1  1.7  22.9  4020  13.1611  4071  12.9074 
 4  123.4  1.1  1.1  1.2  11.2  125.0  0.7  -4.8  0.7  4.0  5586  13.1758  5602  13.0543 
 5  127.1  1.8  -0.8  1.2  12.4  123.5  1.1  -4.2  0.8  4.5  5924  13.4334  5931  13.25 
 6  118.7  1.8  0.8  1.5  17.2  122.1  2.1  -2.5  1.6  19.0  0 0 0 0
 7  122.6  1.0  -1.2  1.3  12.4  123.6  3.8  -0.8  3.9  67.6  286  13.4617  312  13.6436 
 8  131.8  2.8  -4.0  1.9  26.7  125.2  2.3  -1.8  1.6  17.4  0 0 0 0
 9  126.6  1.9  -4.0  1.6  17.0  124.2  1.4  0.3  1.2  10.0  4500  13.9123  4463  13.5373 
 10  121.8  3.4  -2.6  3.6  101.8  124.3  1.1  -1.4  1.1  9.9  5996  13.2451  5990  13.3015 
 11  114.3  1.7  1.9  1.4  14.3  121.0  1.8  2.2  1.3  13.1  0 0 0 0
 12  115.4  3.7  1.6  2.4  43.1  114.0  2.5  6.1  1.6  18.9  0 0 0 0
 13  119.3  2.7  4.0  1.7  22.3  121.8  1.3  1.3  0.8  4.7  5899  13.8107  5911  14.318 
 14  119.5  2.8  -4.0  2.3  38.1  126.4  4.0  -0.4  3.1  70.0  0 0 0 0
 15  127.6  4.4  -4.5  4.1  128.4  125.3  2.2  -2.0  2.1  33.7  1059  14.355  1042  14.1622 
 16  131.0  4.7  3.6  5.7  273.9  121.2  3.0  0.8  3.9  118.5  4357  14.0676  4420  13.6357 
 17  121.3  2.9  1.2  3.7  98.7  126.7  2.6  5.9  3.1  73.6  1068  14.0907  1023  14.3021 
 18  124.6  1.8  -1.0  1.8  26.1  122.8  1.2  5.1  1.3  12.9  348  13.1436  332  14.1554 
 19  124.1  2.1  2.9  2.0  31.1  124.7  0.8  3.2  0.7  3.7  0 0 0 0
 20  127.0  2.9  0.2  2.3  42.3  122.1  6.4  -0.8  5.3  196.4  403  14.4251  377  14.2849 
 21  119.7  4.1  3.0  4.5  163.6  125.8  1.8  12.7  1.8  27.4  4102  14.4485  4051  14.6168 
 22  116.0  4.9  8.8  4.4  164.0  128.2  2.0  2.5  1.8  24.5  0  0  0  0 
 23  128.9  5.4  -1.0  3.8  112.2  128.7  2.8  0.0  2.0  28.7  0 0 0 0
 24  129.8  4.3  0.4  5.5  228.5  132.2  6.0  -3.2  7.5  412.7  5934  13.968  5933  13.7345 
 25  128.1  1.6  0.9  2.2  41.3  121.2  1.9  3.6  2.7  57.0  5432  14.4508  5509  13.411 
 26  122.9  3.1  4.1  3.1  72.1  126.4  1.9  1.9  1.9  26.6  0  0  0  0 
 27  129.6  5.5  -4.8  4.7  159.8  124.0  5.5  0.5  4.7  158.3  5910  13.9052  5914  14.1043 
 28  129.1  4.0  0.4  4.8  182.5  123.9  3.3  4.0  4.0  127.4  1292  13.8946  1246  13.127 
 29  125.5  1.6  2.6  1.1  8.8  125.6  3.5  4.1  2.4  40.7  0 0 0 0
 30  120.0  2.0  -1.9  1.5  15.7  125.6  4.3  1.6  3.0  57.0  0 0 0 0
 31  132.6  3.9  -1.1  3.7  106.6  127.6  4.3  0.3  4.2  130.4  4471  14.3904  4463  14.0045 
 32  127.3  2.6  -1.7  2.3  39.2  121.5  2.0  -2.3  1.8  23.0  0 0 0 0
 33  120.6  1.4  4.1  1.9  28.7  122.1  1.9  0.4  2.5  50.1  0 0 0 0
 34  128.9  5.9  -2.4  9.0  685.4  129.4  3.8  3.6  5.1  163.5  405  14.5139  368  11.6519 
 35  123.7  3.4  -0.1  3.2  79.4  118.4  4.3  5.5  4.1  101.2  0 0 0 0
 36  122.0  4.2  0.4  6.3  186.5  119.1  4.3  0.4  5.3  66.6  1189  12.628  1184  12.7569 
 37  137.5  3.0  -12.4  4.9  155.5  132.3  3.6  -1.2  6.3  318.3  5777  14.296  5772  13.8739 
 38  125.6  4.7  -0.3  7.2  403.3  121.1  3.2  -2.5  4.8  178.1  981  12.5566  970  12.541 
 39  124.6  2.2  0.2  2.5  50.7  124.9  2.2  -6.8  2.6  46.7  521  13.4014  471  12.0935 
 40  125.0  1.7  0.0  2.1  36.2  121.2  0.8  3.0  1.0  7.6  0 0 0 0
 41  133.5  3.0  -5.2  2.4  41.0  134.7  5.8  1.1  4.4  139.6  0 0 0 0
 42  123.1  2.4  2.6  3.2  85.4  117.4  6.8  7.3  9.0  695.9  0 0 0 0
