Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 48 956
1 44 958
2 11 956
3 47 960
4 38 956
5 40 949
6 40 953
7 48 967
8 48 940
9 33 941
10 43 948
11 41 946
12 46 951
13 43 958
14 45 947
15 41 937
16 13 908
17 22 922
18 7 923
19 10 919
20 13 909
21 8 920
22 11 913
23 12 909
24 12 903
25 10 923
26 9 913
27 16 935
28 15 905
29 8 906
30 11 916
31 13 919
32 48 988
33 34 944
34 43 938
35 51 953
36 44 939
37 45 952
38 31 927
39 50 952
40 46 939
41 35 919
42 41 943
43 38 939
44 31 924
45 42 933
46 43 936
47 47 938
48 29 938
49 19 929
50 15 929
51 22 932
52 27 937
53 17 915
54 24 917
55 20 917
56 20 925
57 28 929
58 16 921
59 22 911
60 33 932
61 22 926
62 18 935
63 24 923
64 39 944
65 33 951
66 43 962
67 28 931
68 28 945
69 14 946
70 29 945
71 30 943
72 37 945
73 41 953
74 37 954
75 36 950
76 45 950
77 39 942
78 46 943
79 43 946
80 46 946
81 37 931
82 35 939
83 38 947
84 43 941
85 35 922
86 38 939
87 27 938
88 35 937
89 40 940
90 43 933
91 42 933
92 37 928
93 38 948
94 52 947
95 42 932
96 11 921
97 17 921
98 28 940
99 19 923
100 20 942
101 10 922
102 19 929
103 22 938
104 10 928
105 14 913
106 27 921
107 19 913
108 31 929
109 11 917
110 29 933
111 21 921
112 27 943
113 37 931
114 23 929
115 21 918
116 13 915
117 27 925
118 20 911
119 19 936
120 23 918
121 20 924
122 22 928
123 24 913
124 31 924
125 19 917
126 20 925
127 30 925
