Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 73.7 2.3 74.4 2.4 81.1 1.2 85.8 1.4 
1 76.9 2.3 76.7 2.3 86.3 1.2 83.5 1.4 
2 73.9 2.2 74.4 2.2 79.1 1.4 83.5 1.2 
3 77.0 2.3 83.2 2.2 85.2 1.1 87.0 1.0 
4 77.6 2.6 77.9 2.4 86.5 1.2 81.3 1.3 
5 72.0 2.2 75.4 2.1 88.0 1.2 88.4 1.0 
6 78.0 2.3 78.6 2.1 88.3 1.2 91.2 1.1 
7 76.9 2.5 77.4 2.4 83.8 1.5 87.0 1.1 
8 72.0 2.4 78.0 2.4 88.0 1.2 83.1 1.4 
9 78.0 2.5 76.1 2.3 83.6 1.3 81.1 1.1 
10 74.8 2.5 78.1 2.4 80.3 1.2 84.4 1.2 
11 79.7 2.3 78.2 2.5 81.7 1.2 83.8 1.3 
12 78.4 2.6 82.9 2.5 86.4 1.3 82.2 1.4 
13 76.7 2.2 79.5 2.3 82.4 1.2 80.5 1.1 
14 74.7 2.3 76.8 2.4 81.4 1.2 83.8 1.2 
15 68.3 2.4 70.2 2.4 82.7 1.2 79.6 1.5 
16 70.6 2.2 70.3 2.3 80.2 1.4 77.3 1.1 
17 78.3 2.2 68.8 2.4 84.2 1.2 81.2 1.1 
18 75.1 2.4 72.0 2.1 75.7 1.5 78.7 1.1 
19 74.0 2.2 69.5 2.4 80.3 1.3 76.6 1.1 
20 74.8 2.4 76.6 2.2 86.0 1.3 80.7 1.2 
21 73.8 2.3 71.5 2.4 76.1 1.5 76.4 1.4 
22 68.1 2.2 64.6 2.4 76.2 1.2 79.0 1.1 
23 72.6 2.4 66.2 2.4 80.3 1.2 79.9 1.6 
24 71.9 2.2 72.0 2.2 78.3 1.3 80.2 1.1 
25 68.3 2.3 71.4 2.3 74.0 1.2 77.5 1.5 
26 77.2 2.3 70.7 2.4 80.4 1.2 73.0 1.2 
27 72.1 2.3 70.2 2.3 78.8 1.2 76.5 1.1 
28 67.2 2.3 71.2 2.4 77.2 1.2 79.2 1.1 
29 66.7 2.4 64.8 2.3 80.9 1.4 78.3 1.3 
30 76.1 2.2 70.9 2.3 78.6 1.2 76.3 1.1 
31 74.7 2.3 68.3 2.3 77.9 1.3 82.0 1.4 
32 61.9 2.8 68.0 2.9 70.0 1.2 71.5 1.1 
33 64.5 2.6 69.3 2.6 67.0 1.4 75.5 1.2 
34 66.4 2.6 66.7 2.7 72.0 1.3 69.5 1.1 
35 67.9 2.3 68.5 2.4 66.5 1.3 74.9 1.3 
36 66.4 2.9 60.9 2.9 68.6 1.3 71.2 1.0 
37 65.9 2.4 73.5 2.4 68.5 1.2 72.9 1.2 
38 64.1 2.5 63.9 2.5 71.3 1.2 66.1 1.4 
39 67.0 2.2 66.3 2.4 67.1 1.4 71.1 1.1 
40 67.0 2.4 56.3 2.4 70.4 1.4 69.4 1.1 
41 63.8 2.7 67.2 2.6 67.4 1.2 65.4 1.1 
42 67.2 2.7 68.2 2.6 68.0 1.2 68.0 1.5 
43 59.0 2.5 69.0 2.5 69.1 1.1 71.1 1.1 
44 73.4 2.9 68.4 2.9 72.2 1.2 65.6 1.2 
45 66.7 2.7 65.4 2.4 71.8 1.4 73.5 1.3 
46 63.2 2.5 66.0 2.4 66.3 1.1 64.0 1.5 
47 66.4 2.3 67.1 2.6 69.8 1.3 68.7 1.0 
48 73.8 2.0 71.2 1.9 79.8 1.4 81.6 1.4 
49 77.4 1.9 71.8 2.2 77.1 1.3 73.7 1.1 
50 77.3 2.2 76.4 2.1 78.9 1.4 80.2 1.4 
51 71.1 2.1 71.8 2.1 69.7 1.1 72.2 1.4 
52 81.1 2.0 73.3 2.0 82.6 1.1 80.7 1.0 
53 69.2 2.1 71.1 2.1 75.5 1.4 79.6 1.1 
54 74.2 2.0 75.7 2.2 77.0 1.1 80.3 1.3 
55 78.8 2.2 73.2 2.1 76.3 1.2 73.6 1.1 
56 72.6 2.0 72.8 1.9 77.2 1.1 79.0 1.1 
57 75.6 2.0 74.4 2.1 75.8 1.4 78.8 1.1 
58 71.0 2.1 68.9 2.0 79.0 1.2 74.1 1.4 
59 75.1 2.4 71.1 2.1 72.3 1.1 79.5 1.2 
60 76.1 2.2 75.2 2.1 77.9 1.4 73.6 1.5 
61 73.6 2.2 66.9 2.2 79.6 1.2 77.6 1.1 
62 72.1 2.4 73.4 2.2 85.8 1.2 82.4 1.5 
63 71.7 2.2 70.4 2.3 71.7 1.3 69.3 1.1 
64 76.9 2.1 80.1 2.3 79.8 1.2 77.1 1.0 
