Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 10 996
1 16 995
2 20 996
3 14 998
4 22 995
5 25 996
6 15 997
7 27 994
8 10 999
9 22 997
10 16 997
11 11 998
12 17 992
13 8 998
14 15 988
15 6 993
16 6 999
17 24 997
18 8 999
19 15 995
20 17 999
21 25 999
22 20 998
23 9 982
24 6 998
25 7 994
26 16 999
27 16 997
28 31 995
29 16 991
30 18 988
31 11 998
32 11 999
33 16 953
34 14 985
35 13 999
36 12 954
37 6 938
38 13 977
39 12 997
40 20 995
41 13 985
42 9 993
43 14 983
44 7 934
45 6 985
46 8 996
47 7 994
48 15 972
49 23 991
50 34 990
51 26 996
52 27 932
53 15 938
54 9 994
55 15 935
56 19 940
57 11 923
58 30 963
59 6 984
60 24 992
61 33 984
62 29 957
63 8 993
64 13 949
65 13 913
66 8 927
67 18 905
68 10 908
69 19 902
70 11 905
71 11 897
72 19 916
73 13 901
74 11 904
75 10 916
76 11 910
77 15 920
78 18 915
79 14 937
80 23 918
81 22 922
82 27 917
83 28 924
84 18 920
85 32 925
86 25 910
87 9 924
88 21 911
89 29 921
90 14 915
91 22 930
92 22 917
93 24 918
94 29 918
95 28 977
96 29 938
97 23 912
98 28 929
99 32 922
100 32 930
101 27 930
102 20 924
103 32 925
104 24 918
105 25 929
106 24 921
107 39 930
108 35 941
109 26 935
110 23 931
111 35 957
112 18 916
113 20 915
114 15 935
115 19 916
116 19 914
117 15 919
118 22 917
119 19 915
120 14 927
121 27 923
122 20 915
123 27 935
124 15 908
125 15 908
126 22 920
127 20 921
