Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 77.0 2.7 72.5 2.5 83.8 1.2 81.2 1.1 
1 81.2 2.4 79.4 2.5 80.7 1.3 81.4 1.5 
2 72.5 2.3 79.5 2.4 81.7 1.3 81.2 1.2 
3 72.8 2.7 75.0 2.4 81.8 1.3 85.8 1.3 
4 76.5 2.5 77.1 2.7 83.5 1.4 84.9 1.1 
5 83.2 2.3 74.6 2.5 78.7 1.2 82.5 1.5 
6 76.7 2.6 73.3 2.5 83.3 1.4 81.0 1.1 
7 78.1 2.6 71.9 2.6 80.7 1.2 85.0 1.2 
8 80.2 2.8 79.3 2.5 87.7 1.1 86.2 1.1 
9 80.8 2.5 70.8 2.7 82.2 1.3 82.5 1.1 
10 79.6 2.7 82.2 2.5 80.7 1.2 74.3 1.2 
11 75.1 2.7 84.6 2.5 85.5 1.2 80.2 1.3 
12 77.6 2.5 84.3 2.5 80.4 1.3 90.2 1.2 
13 68.6 2.7 75.4 2.6 82.8 1.4 77.2 1.1 
14 84.6 2.4 78.9 2.7 86.9 1.2 87.6 1.1 
15 79.7 2.7 75.1 2.6 82.6 1.2 82.2 1.1 
16 90.3 2.5 86.6 2.4 90.3 1.2 95.6 1.2 
17 84.4 2.4 77.8 2.6 95.5 1.2 92.6 1.4 
18 80.8 2.5 85.7 2.5 91.2 1.3 91.6 1.2 
19 87.9 2.3 90.2 2.5 87.7 1.2 85.6 1.3 
20 85.9 2.4 79.9 2.5 87.4 1.4 90.3 1.5 
21 87.1 2.4 80.6 2.5 93.8 1.2 93.7 1.2 
22 83.2 2.4 86.3 2.4 94.5 1.3 96.3 1.1 
23 84.5 2.5 77.3 2.4 90.5 1.5 89.1 1.0 
24 86.2 2.5 86.0 2.3 86.0 1.3 88.7 1.1 
25 82.7 2.4 84.1 2.7 89.0 1.4 91.7 1.2 
26 80.2 2.4 83.0 2.3 90.1 1.4 94.1 1.5 
27 80.2 2.6 82.2 2.5 88.8 1.1 86.4 1.1 
28 83.0 2.4 83.4 2.4 85.9 1.2 88.8 1.1 
29 83.5 2.6 85.9 2.4 88.1 1.2 86.1 1.1 
30 81.2 2.4 87.0 2.4 89.9 1.3 91.4 1.2 
31 79.4 2.5 82.8 2.4 84.7 1.2 84.6 1.2 
32 58.3 3.0 66.9 3.3 73.5 1.2 73.5 1.2 
33 70.7 2.9 69.9 2.7 70.0 1.3 73.7 1.2 
34 69.8 3.0 66.1 2.9 74.6 1.2 76.6 1.1 
35 60.6 2.6 66.2 2.7 73.2 1.4 70.7 1.2 
36 66.2 3.1 66.5 3.0 69.9 1.3 74.4 1.4 
37 64.0 2.7 63.2 2.7 68.5 1.2 77.1 1.1 
38 61.7 2.7 70.8 2.5 68.3 1.4 73.2 1.2 
39 68.2 2.4 70.2 2.5 76.8 1.2 77.0 1.1 
40 66.0 2.5 58.2 2.8 70.1 1.3 72.7 1.2 
41 70.4 2.6 71.3 2.9 70.0 1.3 72.1 1.2 
42 68.1 2.7 64.3 2.9 76.7 1.2 73.7 1.2 
43 64.3 2.5 68.8 2.6 70.5 1.3 72.4 1.1 
44 62.0 3.1 59.7 3.0 74.4 1.2 76.5 1.1 
45 63.1 2.4 62.6 2.7 77.0 1.1 74.0 1.2 
46 66.2 2.5 65.9 2.5 74.5 1.2 77.2 1.2 
47 68.6 2.5 63.4 2.5 75.0 1.2 74.1 1.1 
48 75.0 2.2 69.8 2.5 81.8 1.2 83.5 1.2 
49 75.7 2.5 81.3 2.5 77.2 1.2 76.9 1.1 
50 81.8 2.3 75.2 2.3 78.8 1.2 78.6 1.1 
51 69.1 2.5 69.4 2.3 83.0 1.5 75.9 1.2 
