Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  132.2  1.5  -6.2  1.3  13.1  130.5  2.5  1.4  2.2  37.0  6097  14.5021  6109  14.0764 
 1  126.3  5.1  -3.5  4.3  134.7  144.8  3.0  -9.2  2.0  11.6  3149  13.6975  3119  14.1826 
 2  126.6  2.1  4.1  1.7  24.6  129.1  2.1  -0.6  1.8  24.6  688  13.9802  674  14.4961 
 3  132.4  3.1  -3.1  2.8  59.6  130.0  1.8  -2.2  1.6  19.5  4054  14.6794  4027  13.3454 
 4  124.6  2.8  1.8  3.0  73.4  125.8  1.8  -0.5  1.9  29.3  5101  13.0981  5133  12.9976 
 5  126.7  3.3  4.3  2.3  40.8  132.1  1.7  -7.8  1.3  10.6  5777  13.9218  5744  13.7903 
 6  129.4  1.4  0.2  1.1  10.3  133.9  1.2  -2.3  0.9  6.4  0 0 0 0
 7  139.7  3.2  -10.5  4.0  125.2  122.3  2.3  2.7  2.3  24.3  251  14.7825  243  14.2912 
 8  134.0  2.4  0.3  1.6  19.4  138.8  3.0  -9.3  2.1  31.2  0 0 0 0
 9  133.8  1.2  -4.2  1.0  7.0  127.4  3.4  -0.4  2.8  59.2  4570  14.2292  4579  14.5969 
 10  131.1  2.1  -6.3  2.3  41.0  128.7  0.9  -2.7  1.0  7.3  6213  13.7204  6200  13.8962 
 11  124.4  3.4  -4.3  2.7  55.0  126.8  2.1  3.6  1.6  18.2  0 0 0 0
 12  129.8  3.9  -2.3  2.5  45.9  129.3  2.6  -0.8  1.7  20.8  0 0 0 0
 13  129.4  3.1  -1.4  1.9  28.0  131.0  4.3  -2.9  2.7  50.1  6129  14.94  6112  13.9154 
 14  137.7  5.7  -7.1  4.7  156.0  128.4  3.0  -2.1  2.4  40.9  0 0 0 0
 15  128.8  1.7  -2.7  1.6  18.6  127.4  0.8  2.4  0.8  4.6  1071  13.8186  1024  14.6039 
 16  122.6  5.7  3.1  6.9  398.9  111.9  4.0  2.5  5.2  212.0  4334  13.1679  4367  14.1483 
 17  123.9  2.7  -6.4  3.3  83.1  120.0  2.9  7.8  3.4  92.1  788  14.0805  837  14.4285 
 18  120.4  3.0  0.5  3.2  77.5  121.8  2.8  -2.4  2.9  66.7  292  13.6911  294  13.5948 
 19  124.8  1.7  -0.5  1.6  18.8  125.8  1.2  -1.4  1.1  8.7  0 0 0 0
 20  125.4  2.6  -0.0  2.0  32.9  123.1  1.8  -1.8  1.5  15.2  407  14.3674  427  13.0315 
 21  112.5  2.7  3.7  2.9  68.9  121.1  2.2  12.5  2.2  41.3  3909  14.1364  3971  12.8967 
 22  116.2  3.0  4.1  2.7  62.5  123.1  2.9  1.4  2.5  49.4  0  0  0  0 
 23  123.8  2.3  2.4  1.7  21.1  122.9  3.0  -3.0  2.2  33.1  0 0 0 0
 24  120.0  2.2  2.2  2.9  63.3  130.5  3.8  -2.2  4.8  168.3  6163  13.7206  6159  13.547 
 25  121.7  1.6  5.4  2.1  37.2  120.5  1.8  -0.0  2.5  50.6  5683  14.0476  5730  13.8892 
 26  121.6  2.6  -1.0  2.6  52.5  126.8  3.3  -1.0  3.2  77.0  0  0  0  0 
 27  126.5  4.4  -3.3  3.7  98.6  121.2  4.9  1.9  4.2  127.6  6134  13.46  6129  13.543 
 28  121.2  4.1  -1.8  4.8  183.1  123.1  2.6  -1.7  3.1  75.9  1094  13.4188  1091  13.1765 
 29  123.7  3.5  3.2  2.5  45.1  119.7  7.0  2.7  4.7  160.2  0 0 0 0
 30  116.8  2.9  1.0  2.1  31.7  123.6  5.8  -3.8  4.1  104.4  0 0 0 0
 31  129.6  1.6  -1.8  1.5  17.2  118.8  5.0  -0.9  4.9  179.2  4611  13.7387  4586  13.1945 
 32  132.4  1.7  0.3  1.5  17.0  128.3  2.6  -1.4  2.3  39.1  0 0 0 0
 33  120.0  2.1  8.7  2.8  63.4  127.8  1.4  1.4  1.8  27.5  0 0 0 0
 34  126.5  4.3  1.3  6.5  356.4  129.1  3.6  -2.7  5.3  219.7  308  14.4472  320  12.1771 
 35  128.3  3.3  -1.2  3.1  71.8  125.0  3.4  4.1  3.2  61.3  0 0 0 0
 36  120.9  1.9  6.8  2.9  38.4  135.2  5.9  -3.7  10.9  973.4  1170  14.3193  1090  12.718 
 37  126.7  2.1  1.4  3.7  115.8  124.8  3.3  6.1  4.7  104.4  5987  14.1143  5948  14.0625 
 38  133.5  5.3  -9.4  8.0  502.3  127.9  3.0  -1.8  4.4  152.0  945  13.3572  966  13.6654 
 39  125.2  1.7  2.9  1.9  28.8  123.9  1.6  -6.8  1.9  25.0  385  14.2021  420  13.8211 
 40  129.3  2.0  0.7  2.5  50.2  127.3  0.5  -0.2  0.6  3.2  0 0 0 0
 41  132.0  4.2  -3.6  3.4  81.1  139.3  6.7  -1.3  5.1  187.2  0 0 0 0
 42  123.3  2.1  4.2  2.8  68.1  123.9  4.1  5.6  5.4  248.9  0 0 0 0
 43  125.9  1.7  1.5  2.1  34.9  128.2  1.1  -2.9  1.4  15.4  0 0 0 0
 44  130.5  2.4  -4.2  2.5  47.7  121.3  2.2  3.1  2.4  45.5  0 0 0 0
 45  131.8  6.0  1.2  8.0  501.6  125.4  0.8  -4.3  1.1  9.0  5905  14.3302  5974  13.9358 
 46  123.2  1.1  -5.1  1.4  15.1  125.7  3.4  1.9  4.2  140.0  4448  14.1517  4554  14.0351 
 47  127.8  2.9  1.2  3.9  121.6  131.6  2.6  -1.7  3.6  89.7  370  14.7652  369  13.442 
 48  126.5  3.1  1.0  5.0  202.6  124.4  3.4  0.9  5.6  258.3  5984  13.8467  5999  14.5381 
 49  126.8  2.6  1.2  3.5  103.7  121.9  1.9  -0.5  2.5  53.7  2299  13.5833  2333  14.7378 
 50  122.8  3.3  8.8  4.7  197.9  124.6  1.1  3.8  1.6  23.2  2345  14.4579  2239  14.3959 
 51  128.9  1.4  0.7  2.2  41.7  125.5  1.2  -0.4  1.9  29.1  2830  12.6572  2824  12.429 
 52  132.6  1.1  -4.3  1.5  17.5  122.0  1.5  7.1  2.0  34.1  4869  14.3623  4877  14.2653 
 53  122.3  1.9  9.2  2.6  60.4  129.6  1.7  -4.3  2.3  44.2  312  15.0241  324  14.4054 
 54  125.0  0.9  -0.6  1.1  9.1  127.2  0.8  -0.3  0.9  6.6  6125  13.7157  6105  14.3978 
 55  128.7  2.2  3.5  2.9  71.8  124.3  0.9  4.2  1.2  12.0  0  0  0  0 
 56  125.2  4.6  4.8  7.5  489.1  132.7  4.8  -4.3  7.7  484.2  703  14.0061  737  14.4476 
