Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  123.6  2.8  -0.2  2.6  48.4  125.4  1.7  0.2  1.5  18.0  6026  14.7649  6014  14.1251 
 1  136.3  4.1  -10.4  3.5  89.9  145.7  3.2  -11.7  2.1  13.3  3235  14.0811  3286  13.9319 
 2  116.1  3.5  6.4  2.9  70.1  125.7  3.1  -3.5  2.7  51.5  718  13.5087  713  13.8718 
 3  127.0  2.3  -1.1  2.1  33.9  126.3  2.5  -0.9  2.3  40.1  4188  14.4965  4183  14.4261 
 4  115.1  4.5  4.6  4.8  188.0  120.8  2.3  -1.9  2.5  48.6  6034  13.3629  6024  13.2676 
 5  131.7  5.5  -0.2  3.8  115.2  133.2  2.0  -6.1  1.5  14.8  6059  13.9093  6050  13.8709 
 6  122.1  2.2  1.8  1.8  25.2  128.7  0.9  -1.8  0.7  3.7  0 0 0 0
 7  128.7  1.8  -5.0  2.2  29.3  122.6  4.4  -1.4  4.5  91.9  295  14.0631  280  14.5572 
 8  133.4  2.9  -2.0  2.0  28.4  130.2  2.0  -2.1  1.4  13.1  0 0 0 0
 9  124.6  1.7  -1.8  1.4  13.8  124.3  1.5  0.9  1.2  11.7  4644  13.8921  4633  14.189 
 10  126.5  1.9  -2.4  2.1  33.6  127.7  1.3  -1.7  1.4  15.3  6138  14.1063  6126  14.3832 
 11  116.9  2.3  -0.8  1.8  26.0  119.8  5.0  3.0  3.8  107.7  0 0 0 0
 12  125.9  3.4  1.5  2.2  36.1  118.7  3.7  0.4  2.5  43.0  0 0 0 0
 13  121.9  2.5  2.1  1.6  18.6  122.8  2.7  -1.1  1.7  19.6  6037  14.4017  6029  14.5455 
 14  122.6  5.8  -3.6  4.8  162.4  127.9  4.8  -2.5  3.8  101.7  0 0 0 0
 15  128.8  4.1  -5.7  3.8  111.8  124.5  1.9  -2.0  1.7  23.6  1220  14.1982  1226  13.9292 
 16  125.2  8.3  9.4  9.9  840.1  117.1  3.2  2.7  4.1  133.8  4754  14.3203  4742  13.9481 
 17  126.1  3.9  -3.3  4.9  178.9  133.6  3.5  0.2  4.2  137.9  1256  13.1907  1248  13.2712 
 18  131.8  1.4  -2.2  1.4  16.0  128.6  1.8  0.4  1.8  26.8  531  12.8638  545  13.5911 
 19  122.5  3.2  3.4  3.0  67.5  126.1  0.7  1.9  0.7  3.4  0 0 0 0
 20  124.6  1.6  0.9  1.3  13.5  127.6  4.3  -5.9  3.6  90.7  615  13.2086  599  14.1855 
 21  130.9  4.1  -5.6  4.6  167.1  133.2  4.0  8.8  3.9  135.8  4327  14.257  4310  14.1151 
 22  124.3  3.8  0.3  3.4  95.9  131.2  2.6  0.9  2.2  39.1  277  12.5711  280  14.2362 
 23  126.9  6.6  0.3  4.7  169.9  128.6  3.0  -0.4  2.2  32.9  0 0 0 0
 24  128.7  3.9  0.3  5.0  189.1  137.9  6.7  -6.0  8.4  518.8  6080  14.4288  6071  14.2441 
 25  132.0  1.5  -0.2  2.1  35.8  125.9  1.2  2.8  1.7  23.7  5796  13.9867  5817  14.4719 
 26  127.2  2.0  -0.5  2.0  29.5  131.0  3.2  -1.9  3.2  76.0  294  12.7191  286  13.4236 
 27  133.0  4.4  -2.8  3.8  102.9  131.2  3.9  -3.3  3.3  78.5  6045  14.5887  6051  14.5674 
 28  131.3  3.7  -3.3  4.4  153.8  128.2  0.6  -1.4  0.8  4.5  1513  13.1599  1527  13.7796 
 29  128.4  4.4  2.6  3.0  68.2  133.8  3.7  -1.9  2.5  45.3  0 0 0 0
 30  121.5  5.1  -0.8  3.7  97.1  126.3  2.9  -0.8  2.0  26.0  0 0 0 0
