Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 77.2 2.4 80.3 2.5 82.8 1.4 83.5 1.5 
1 75.0 2.3 78.0 2.3 80.2 1.2 84.2 1.1 
2 76.8 2.0 79.2 2.1 84.3 1.1 84.8 1.1 
3 80.8 2.1 82.7 2.1 87.4 1.1 87.6 1.0 
4 82.3 2.1 78.5 2.2 88.0 1.0 84.8 1.2 
5 83.5 1.9 81.0 2.0 79.8 1.2 85.5 1.2 
6 84.0 2.2 83.3 2.4 88.0 1.2 84.6 1.1 
7 79.7 2.2 77.5 2.3 80.0 1.2 88.0 1.0 
8 86.7 2.2 80.5 2.2 81.5 1.2 81.2 1.1 
9 84.4 2.1 81.2 2.2 84.2 1.2 84.4 1.2 
10 85.5 2.2 78.7 2.2 84.8 1.2 87.5 1.1 
11 74.4 2.4 72.7 2.4 86.0 1.3 92.5 1.1 
12 71.0 2.4 77.9 2.2 83.9 1.1 81.3 1.3 
13 77.1 2.1 74.0 2.4 84.8 1.3 86.6 1.1 
14 81.5 2.1 79.5 2.1 83.9 1.2 78.8 1.4 
15 76.0 2.3 77.1 2.1 87.4 1.1 83.4 1.5 
16 60.6 1.8 61.5 1.8 72.4 1.0 71.8 1.1 
17 64.3 2.0 61.1 2.0 68.3 1.1 70.8 1.0 
18 65.4 1.8 65.3 1.8 71.1 1.2 66.8 1.3 
19 65.6 2.0 62.9 2.1 69.7 1.2 65.4 1.2 
20 64.9 1.9 70.0 2.0 70.3 1.1 71.8 0.9 
21 69.0 2.0 64.0 2.0 71.8 1.1 67.7 1.1 
22 65.1 2.0 65.3 1.9 70.1 1.1 73.1 1.4 
23 64.3 1.8 60.5 1.8 68.4 1.1 71.1 1.0 
24 62.7 1.9 67.3 2.0 68.8 1.0 70.6 1.0 
25 61.5 2.1 62.8 2.1 70.3 1.1 69.0 1.0 
26 59.8 1.9 59.8 1.9 67.8 1.1 68.5 1.0 
27 64.2 1.9 61.5 2.1 68.7 1.1 70.9 1.0 
28 61.1 1.8 65.7 1.8 70.6 1.1 68.0 1.4 
29 58.9 2.0 56.2 2.0 68.8 1.1 67.8 1.0 
30 64.8 2.0 60.7 1.9 68.6 1.2 64.7 1.1 
31 60.7 2.0 56.8 1.9 75.1 1.3 69.2 1.2 
32 71.7 2.7 67.7 3.0 68.1 1.3 70.8 1.1 
33 68.7 2.6 68.7 2.5 73.1 1.2 77.2 1.3 
