Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 86.2 2.5 84.3 2.5 95.5 1.2 92.4 1.1 
1 81.4 2.4 83.3 2.3 94.3 1.2 92.6 1.1 
2 82.8 2.1 82.4 2.3 93.0 1.2 96.1 1.1 
3 89.9 2.3 85.3 2.3 91.1 1.2 89.1 1.2 
4 86.0 2.4 90.7 2.4 90.9 1.5 94.8 1.1 
5 83.8 2.1 84.7 2.1 90.7 1.3 89.1 1.2 
6 85.7 2.2 86.9 2.1 90.4 1.5 95.6 1.1 
7 78.0 2.4 83.8 2.2 84.4 1.1 96.2 1.1 
8 88.2 2.4 91.0 2.3 92.5 1.1 95.0 1.1 
9 88.4 2.2 91.2 2.4 91.7 1.2 91.3 1.1 
10 88.2 2.2 84.1 2.3 91.8 1.2 89.2 1.2 
11 85.1 2.2 84.2 2.5 88.5 1.2 90.6 1.1 
12 83.0 2.2 88.3 2.2 92.5 1.2 89.9 1.2 
13 84.3 2.4 83.6 2.4 96.4 1.1 88.6 1.3 
14 90.5 2.4 84.2 2.3 87.5 1.2 90.3 1.1 
15 83.3 2.5 82.6 2.5 96.5 1.1 92.8 1.2 
16 75.9 1.9 74.9 1.9 82.3 1.3 83.5 1.0 
17 75.4 2.0 72.0 2.0 87.2 1.1 84.5 1.4 
18 79.2 1.9 77.5 1.9 86.2 1.2 79.1 1.2 
19 74.4 2.1 73.4 2.0 82.2 1.4 88.3 1.1 
20 82.9 2.1 78.5 2.1 84.1 1.1 81.2 1.1 
21 71.2 2.1 75.1 2.2 81.4 1.2 83.3 1.1 
22 74.4 2.1 78.0 2.0 82.6 1.3 80.6 1.0 
23 76.6 2.1 79.5 2.0 81.9 1.3 83.6 1.1 
24 76.0 1.9 76.7 2.0 82.2 1.2 84.0 1.0 
25 75.7 1.9 78.5 2.2 83.9 1.3 85.1 1.4 
26 69.2 2.1 67.5 2.2 86.2 1.1 84.4 0.9 
27 71.3 2.0 71.6 2.0 84.7 1.1 81.8 1.1 
28 74.1 2.2 73.2 2.1 84.8 1.2 90.5 1.3 
29 73.0 2.1 74.1 2.0 81.0 1.2 82.8 1.1 
30 81.9 2.1 73.5 2.1 83.3 1.2 80.9 1.1 
31 72.9 2.1 73.0 1.9 81.5 1.3 79.9 1.0 
32 83.1 2.8 85.8 2.9 92.9 1.4 91.1 1.4 
33 85.9 2.6 87.6 2.8 95.0 1.3 91.6 1.2 
