Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 15 937
1 11 931
2 14 920
3 15 918
4 6 912
5 16 923
6 18 935
7 12 931
8 14 912
9 13 929
10 17 912
11 12 909
12 13 906
13 20 917
14 12 887
15 29 921
16 22 950
17 21 925
18 21 923
19 25 919
20 22 935
21 37 936
22 23 924
23 19 919
24 20 913
25 29 924
26 22 930
27 28 932
28 21 935
29 24 949
30 25 913
31 34 922
32 29 973
33 30 925
34 17 942
35 32 934
36 32 931
37 28 929
38 37 929
39 37 985
40 25 922
41 34 917
42 24 924
43 26 926
44 29 942
45 34 932
46 24 925
47 35 921
48 9 902
49 9 906
50 18 905
51 18 912
52 9 905
53 16 919
54 13 925
55 17 944
56 18 909
57 24 921
58 22 918
59 20 918
60 11 895
61 25 917
62 25 913
63 17 919
64 26 940
65 31 930
66 37 953
67 39 947
68 38 946
69 33 935
70 31 937
71 27 956
72 31 941
73 31 945
74 34 933
75 28 938
76 41 943
77 42 950
78 42 938
79 38 942
80 40 953
81 44 957
82 39 948
83 37 960
84 37 947
85 41 939
86 42 944
87 33 952
88 38 948
89 27 937
90 34 935
91 30 930
92 36 944
93 33 937
94 34 929
95 39 947
96 7 906
97 6 898
98 6 918
99 6 913
100 6 891
101 9 900
102 7 905
103 6 962
104 7 905
105 6 897
106 8 924
107 7 910
108 7 910
109 7 911
110 6 897
111 5 894
112 32 948
113 27 943
114 25 931
115 29 931
116 22 925
117 24 942
118 27 943
119 29 931
120 27 952
121 29 931
122 36 948
123 22 941
124 32 942
125 36 959
126 43 946
127 23 960
