Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  126.5  1.1  -5.2  1.0  7.9  126.7  2.0  5.3  1.8  24.2  6215  14.4735  6226  13.823 
 1  126.4  2.3  -2.6  1.9  26.6  134.0  0.5  -3.6  0.3  0.3  3112  14.1318  3156  14.7213 
 2  119.1  2.4  4.2  2.0  32.2  120.3  3.0  -0.4  2.6  47.8  509  14.2412  505  14.2202 
 3  126.4  3.1  -0.8  2.8  61.7  130.0  2.9  -2.0  2.7  53.9  4152  14.1532  4196  13.748 
 4  120.9  1.7  -0.4  1.8  26.5  125.0  1.4  -3.6  1.6  18.9  5171  13.2305  5180  13.0241 
 5  130.2  2.4  -0.9  1.7  22.0  131.6  2.0  -10.5  1.5  14.2  5608  14.0251  5654  13.8547 
 6  122.4  2.7  0.3  2.2  38.9  123.0  0.8  -1.8  0.7  3.2  0 0 0 0
 7  130.6  2.5  -2.4  2.8  48.3  120.7  3.1  0.3  3.2  47.0  269  13.7882  253  13.3505 
 8  132.9  3.2  -4.0  2.2  34.9  132.3  1.8  -2.6  1.2  10.7  0 0 0 0
 9  132.4  6.3  -7.6  5.2  193.1  124.8  2.7  1.7  2.2  37.2  4551  14.5727  4499  14.2474 
 10  127.2  2.5  -4.3  2.7  57.7  127.0  2.3  0.6  2.5  47.8  6310  13.9494  6326  13.8638 
 11  123.7  3.2  -0.4  2.5  48.3  123.0  2.3  0.4  1.7  21.7  0 0 0 0
 12  124.8  3.7  0.4  2.4  42.6  124.1  1.6  1.4  1.0  7.7  0 0 0 0
 13  123.9  3.6  -0.3  2.2  38.5  129.3  2.7  -4.0  1.7  20.4  6241  14.4245  6244  14.014 
 14  129.9  4.1  -7.4  3.4  80.0  124.2  3.5  -3.5  2.8  55.9  0 0 0 0
 15  121.8  4.1  -2.1  3.8  107.6  117.1  1.7  1.1  1.6  19.3  854  14.2257  952  14.2398 
 16  128.7  6.2  1.8  7.4  466.7  113.1  5.5  8.8  7.1  399.2  4646 13.87 4562 13.82 
 17  124.4  3.4  -0.2  4.3  137.0  123.1  2.1  3.3  2.5  47.6 952 14.16  1010 14.06
 18  117.9  2.5  2.1  2.6  52.9  124.4  3.2  1.2  3.3  87.1  315  13.1787  335  14.2619 
 19  119.7  1.9  4.5  1.7  23.5  120.7  1.5  2.8  1.4  15.4  0 0 0 0
 20  131.6  5.7  -4.0  4.8  100.1  124.3  5.2  -3.2  4.3  132.1  447  16.8953  483  17.1894 
 21  124.5  1.6  -2.6  1.8  25.0  127.6  2.2  8.4  2.1  40.9  3987  15.2393  4008  14.3022 
 22  115.9  3.7  6.5  3.4  95.1  124.0  1.7  3.9  1.5  17.6  0  0  0  0 
 23  120.0  4.9  3.5  3.5  93.6  127.9  1.6  -1.5  1.2  9.7  0 0 0 0
 24  131.3  4.4  -7.9  5.7  245.6  131.8  4.7  -6.6  6.0  262.5  6275  14.9422  6272  14.5485 
 25  125.3  3.8  4.9  5.2  218.2  126.1  3.3  -0.5  4.5  163.0  5888  16.1404  5902  14.8548 
 26  120.7  2.3  1.3  2.4  42.1  128.0  2.0  3.0  1.9  28.5  0  0  0  0 
 27  125.9  4.7  -1.4  4.0  116.2  124.3  3.5  1.3  3.0  65.0  6253  15.2828  6257  14.9601 
 28  125.3  2.6  -0.2  3.1  77.5  122.1  2.2  3.8  2.6  53.2  1230  14.6497  1234  14.4091 
 29  124.5  2.0  0.4  1.4  14.0  128.6  4.1  4.9  2.7  54.7  0 0 0 0
 30  132.5  4.5  -6.6  3.5  47.8  137.0  2.8  -8.3  2.0  24.9  0 0 0 0
 31  131.6  2.4  -3.1  2.3  40.9  124.3  2.9  -3.5  2.9  60.8  4926  16.9854  4811  16.4843 
 32  126.7  2.1  1.7  1.8  25.2  124.6  2.4  2.2  2.2  33.7  0 0 0 0
 33  119.3  2.0  2.5  2.6  57.6  120.3  2.9  4.1  3.8  119.3  0 0 0 0
 34  116.2  2.2  3.8  3.4  97.3  126.5  1.6  0.8  2.3  41.6  328  13.9018  311  11.413 
 35  126.0  1.8  -3.5  1.7  21.5  122.8  3.0  1.8  2.9  48.4  0 0 0 0
 36  127.2  3.9  -5.0  5.8  159.8  122.6  0.9  -0.3  1.7  22.5  1127  13.3623  1151  11.9819 
 37  124.7  2.6  0.8  4.7  184.8  129.5  2.5  -2.1  3.6  60.8  6141  14.4614  6116  13.6679 
 38  116.0  3.8  4.5  5.8  258.8  119.4  3.1  0.6  4.6  163.3  1109  12.6727  1111  13.3727 
 39  122.9  1.4  4.6  1.6  19.7  127.4  3.3  -11.7  4.0  109.3  585  12.8632  596  12.7529 
 40  126.1  1.6  -0.7  2.0  33.3  122.4  0.6  -2.4  0.8  5.0  0 0 0 0
 41  122.2  3.4  -3.2  2.7  52.6  127.3  6.1  -2.1  4.7  155.2  0 0 0 0
 42  119.7  2.7  3.3  3.5  107.0  118.0  5.3  7.7  7.0  429.0  0 0 0 0
 43  120.3  0.7  3.4  0.9  6.9  126.1  1.2  -4.1  1.5  16.6  0 0 0 0
 44  127.2  2.1  -3.0  2.2  39.0  118.9  3.8  2.6  4.1  131.3  0 0 0 0
 45  134.2  5.1  -9.2  6.9  367.8  123.1  0.9  -1.5  1.2  12.2  6111  14.584  6126  13.8941 
 46  119.1  2.1  3.4  2.6  56.3  125.8  1.5  -1.4  1.8  25.8  4909  13.7077  4839  13.1981 
 47  122.1  1.8  4.5  2.4  46.8  135.2  3.2  -14.0  4.4  135.8  519  13.3726  528  12.1316 
 48  131.4  2.3  -1.7  3.5  75.2  122.3  0.6  4.5  1.0  9.1  6160  13.8213  6167  14.1839 
 49  124.2  1.5  -1.6  2.0  34.0  125.2  2.2  4.1  3.1  78.0  2708  12.8446  2728  14.1247 
 50  118.1  3.2  10.3  4.5  186.3  123.2  1.0  0.4  1.5  19.4  2540  14.2804  2608  13.6536 
 51  123.2  1.1  3.9  1.7  23.4  120.9  1.8  1.3  2.9  66.8  2237  12.5421  2206  12.4644 
 52  125.0  1.1  -3.4  1.5  17.2  119.6  1.7  6.2  2.3  43.3  5170  14.0094  5149  13.6036 
 53  126.5  1.3  3.3  1.8  27.6  124.5  1.2  -0.5  1.7  22.8  435  13.5382  424  13.181 
 54  123.4  1.4  1.4  1.6  20.0  125.5  0.7  0.5  0.8  5.4  6246  14.1386  6243  14.7352 
 55  124.7  2.8  3.4  3.6  108.6  124.4  2.0  -0.8  2.6  57.1  230  12.8159  265  14.6437 
 56  129.8  2.5  -9.7  4.0  110.4  132.7  2.9  -2.8  4.6  171.7  811  13.1747  751  13.9917 
 57  119.2  2.0  2.7  2.5  48.6  123.5  6.2  -2.2  4.9  52.2  6219  13.8628  6204  13.3782 
 58  121.0  2.5  4.2  4.4  159.9  131.3  4.1  -5.9  7.3  259.8  3308  13.1958  3344  13.0857 
 59  124.7  1.0  3.0  1.4  15.5  124.7  2.2  -2.0  3.2  81.5  5593  14.1053  5616  13.3783 
 60  125.5  6.1  0.8  10.7  705.0  115.1  3.0  8.6  5.4  109.4  6254  13.6114  6244  14.0069 
 61  122.6  1.2  -0.4  1.7  22.8  123.5  1.4  -0.3  2.0  31.0  0 0 0 0
 62  125.9  2.1  -5.1  2.7  58.9  120.0  1.9  2.5  2.5  50.4  552  13.0486  566  13.5145 
 63  125.7  1.8  -0.6  2.0  30.2  123.2  1.6  0.4  1.8  26.3  474  13.4556  442  13.8685 
 64  123.4  2.2  1.6  1.6  20.9  121.8  4.3  4.6  2.5  26.7  0 0 0 0
 65  125.9  3.6  -2.5  2.7  61.1  116.2  3.2  3.3  2.5  51.3  2260  14.057  2250  12.7691 
 66  126.9  2.0  -2.5  1.3  14.4  119.9  1.6  6.5  1.0  9.6  0 0 0 0
 67  126.7  2.0  -3.9  1.5  19.0  124.4  3.1  1.1  2.3  38.4  0 0 0 0
 68  118.0  2.1  -0.1  1.5  17.9  119.7  1.7  2.5  1.2  11.8  5689  13.7339  5705  14.3694 
 69  119.3  3.8  2.4  2.3  39.3  119.0  1.9  2.6  1.1  10.0  0 0 0 0
 70  120.5  1.5  1.1  0.9  5.8  120.3  3.9  3.8  2.3  38.1  6227  14.4807  6222  13.9718 
 71  124.1  2.7  1.9  2.0  33.7  119.3  1.2  2.0  0.9  7.3  6277  13.8825  6307  14.1839 
 72  116.4  1.7  3.3  1.2  13.0  120.6  2.4  0.1  1.7  21.1  1162  14.2564  1130  12.8486 
 73  124.7  2.1  1.7  1.4  13.9  122.2  4.9  1.0  3.2  79.6  6285  14.2275  6281  14.0496 
 74  125.9  2.8  -0.6  1.8  26.1  127.8  4.8  1.0  3.1  76.0  0 0 0 0
 75  123.5  2.7  2.7  2.0  30.9  123.3  4.8  1.2  3.5  96.8  840  13.9532  922  13.9355 
 76  119.4  2.3  4.1  1.5  19.6  123.2  2.5  -1.0  1.7  22.8  2316  13.0714  2403  14.4334 
 77  116.5  2.3  6.0  1.6  22.7  127.3  1.1  -0.1  0.8  5.0  3530  14.4982  3522  14.6871 
