Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 81.1 2.4 78.8 2.4 79.9 1.2 85.7 1.3 
1 76.2 2.3 72.5 2.5 80.2 1.1 85.0 1.3 
2 83.6 2.2 81.6 2.5 80.7 1.1 83.0 1.2 
3 82.1 2.2 80.1 2.3 80.4 1.1 86.7 1.3 
4 78.7 2.3 73.0 2.4 85.1 1.1 89.2 1.4 
5 76.3 2.2 74.0 2.2 81.4 1.2 83.5 1.2 
6 76.2 2.4 79.1 2.4 83.8 1.2 80.9 1.1 
7 81.5 2.3 83.1 2.4 84.2 1.2 88.2 1.0 
8 80.4 2.4 73.7 2.4 84.2 1.2 77.9 1.4 
9 76.3 2.2 76.9 2.3 81.1 1.2 85.6 1.4 
10 70.6 2.4 73.4 2.4 82.0 1.2 82.7 1.5 
11 73.9 2.4 77.3 2.4 80.5 1.4 79.2 1.5 
12 77.9 2.3 72.2 2.3 85.1 1.1 87.1 1.1 
13 76.2 2.2 72.6 2.4 77.0 1.2 81.7 1.5 
14 79.8 2.3 77.0 2.2 84.7 1.2 89.7 1.4 
15 80.4 2.2 80.0 2.5 82.3 1.2 84.4 1.4 
16 85.8 2.2 86.8 2.2 89.8 1.3 84.4 1.1 
17 87.2 2.4 81.3 2.2 88.5 1.1 95.7 1.2 
18 86.9 2.3 85.9 2.0 89.8 1.2 92.2 1.0 
19 79.4 2.2 86.9 2.2 88.5 1.1 90.5 1.1 
20 81.6 2.4 81.8 2.1 84.8 1.2 80.6 1.1 
21 80.0 2.3 81.5 2.5 88.2 1.1 88.0 1.0 
22 84.9 2.0 84.2 2.3 87.3 1.1 85.9 1.1 
23 76.6 2.2 78.8 2.2 86.0 1.4 90.6 1.4 
24 79.6 2.3 78.2 2.3 89.5 1.4 87.0 1.4 
25 78.2 2.2 82.6 2.1 88.5 1.1 91.0 1.1 
26 79.0 2.2 82.1 2.3 83.3 1.3 90.2 1.3 
27 75.3 2.4 70.5 2.4 84.3 1.2 87.6 1.0 
28 80.7 2.2 85.7 2.1 85.3 1.2 88.5 1.3 
29 77.8 2.2 78.2 2.2 87.7 1.1 84.0 1.1 
30 81.8 2.2 79.7 2.3 85.3 1.2 87.7 1.0 
31 80.5 2.4 79.1 2.1 83.9 1.2 81.8 1.2 
32 69.3 3.0 73.4 3.1 80.1 1.1 77.2 1.1 
33 72.7 2.6 69.2 2.7 76.5 1.2 76.1 1.1 
34 74.1 2.8 72.3 2.6 75.7 1.2 74.0 1.1 
35 74.5 2.5 74.5 2.5 77.7 1.4 76.5 1.1 
36 73.8 2.9 70.7 2.9 76.9 1.4 75.2 1.4 
37 75.8 2.4 68.4 2.5 71.6 1.3 78.3 1.3 
38 75.2 2.9 77.8 2.6 76.1 1.2 80.3 1.0 
39 66.7 2.6 68.4 2.5 78.3 1.4 73.3 1.2 
40 74.5 2.5 72.5 2.7 76.0 1.1 71.4 1.4 
41 63.6 2.7 68.8 2.6 76.3 1.2 82.0 1.4 
42 67.7 2.9 70.1 2.8 79.2 1.3 75.4 1.4 
43 70.5 2.6 64.4 2.5 73.8 1.3 73.0 1.1 
44 73.0 2.8 70.9 3.0 81.3 1.2 81.2 1.1 
45 69.5 2.6 67.7 2.5 71.4 1.3 76.0 1.1 
46 74.5 2.4 69.3 2.7 83.6 1.2 81.8 1.1 
47 68.0 2.6 63.3 2.5 75.4 1.2 73.6 1.1 
48 73.5 2.0 76.7 2.1 87.5 1.2 90.8 1.1 
49 77.1 2.0 75.9 2.2 86.8 1.1 82.6 1.5 
50 78.2 2.1 79.5 2.1 80.4 1.2 76.8 1.1 
51 79.5 2.1 76.2 2.4 81.3 1.4 77.4 1.1 
52 77.9 1.9 77.7 2.0 78.6 1.4 80.7 1.4 
53 79.3 2.2 74.6 2.2 81.3 1.2 75.8 1.2 
54 77.6 2.0 73.2 2.0 83.1 1.2 81.4 1.1 
55 82.4 2.1 80.7 2.1 79.2 1.2 77.5 1.1 
56 76.2 1.9 71.2 2.1 83.5 1.4 84.7 1.3 
57 78.6 2.1 76.2 2.3 81.3 1.2 81.1 1.1 
58 72.9 2.3 70.8 2.0 88.2 1.0 78.6 1.3 
59 71.9 2.4 75.5 2.1 84.8 1.3 84.5 1.0 
60 77.6 2.0 81.6 2.2 83.6 1.2 88.1 1.0 
61 73.3 2.2 74.3 2.2 81.7 1.2 84.2 1.1 
62 70.9 2.4 71.4 2.0 87.3 1.1 85.5 1.1 
63 70.8 2.4 74.0 2.4 82.8 1.2 80.4 1.1 
64 77.5 2.0 79.0 2.0 81.6 1.4 77.7 1.3 
65 79.3 2.3 79.8 2.1 84.6 1.3 80.5 1.1 
66 81.5 2.0 82.1 2.0 86.2 1.4 87.8 1.0 
67 73.2 2.1 75.9 2.0 80.6 1.4 80.3 1.1 
68 80.0 2.2 81.0 2.2 82.2 1.4 78.1 1.3 
69 78.0 2.1 77.0 2.3 78.3 1.2 79.8 1.1 
70 80.6 2.1 76.8 2.0 74.1 1.4 79.9 1.1 
71 74.9 2.0 74.4 2.1 84.6 1.2 81.5 1.2 
72 78.6 2.1 82.3 2.0 76.5 1.2 76.5 1.2 
73 80.1 2.2 76.2 2.3 82.1 1.5 79.4 1.6 
74 77.3 2.1 80.1 2.0 83.9 1.3 88.0 1.2 
75 70.9 2.0 77.5 2.1 76.0 1.2 73.6 1.1 
76 79.9 2.0 77.5 2.0 82.4 1.2 80.9 1.1 
77 77.7 2.3 76.8 2.0 80.7 1.2 82.5 1.1 
78 73.0 2.2 79.6 2.1 77.3 1.2 80.7 1.4 
79 76.8 2.1 75.0 2.1 77.7 1.3 80.9 1.6 
80 72.3 4.0 71.8 4.2 72.2 1.2 70.1 1.6 
81 62.7 2.3 57.3 2.3 70.6 1.2 68.5 1.1 
82 72.3 3.0 65.1 2.9 71.6 1.2 68.9 1.1 
83 66.6 2.2 69.7 2.0 72.2 1.1 76.5 1.2 
84 69.5 2.6 72.4 2.5 71.9 1.2 68.9 1.1 
85 72.2 2.0 60.0 2.2 66.9 1.3 71.8 1.1 
86 66.3 2.5 70.2 2.3 71.5 1.2 69.3 1.1 
87 64.8 2.1 70.6 2.2 68.8 1.2 71.9 1.1 
88 67.9 2.1 66.0 2.3 67.6 1.2 67.9 1.1 
89 64.0 2.0 61.0 2.3 69.3 1.2 71.6 1.1 
90 67.2 2.1 70.9 2.0 71.1 1.3 71.3 1.2 
91 62.8 2.1 63.4 2.0 75.9 1.1 73.4 1.1 
92 69.0 2.1 70.8 2.2 73.4 1.2 73.0 1.1 
93 65.2 2.2 66.8 2.0 66.8 1.2 65.5 1.2 
94 65.7 2.0 68.3 2.0 78.5 1.3 71.7 1.2 
95 62.9 2.3 67.0 2.3 76.6 1.2 71.6 1.2 
96 77.1 2.1 76.5 2.3 74.8 1.3 78.7 1.1 
97 78.5 2.2 75.9 2.1 80.0 1.2 77.5 1.1 
98 75.6 2.1 76.9 2.2 81.2 1.4 77.8 1.1 
99 80.4 2.0 80.3 2.3 81.0 1.2 83.1 1.1 
100 77.3 2.1 76.3 2.3 81.1 1.3 73.3 1.3 
101 75.6 2.2 78.6 2.1 79.7 1.2 77.7 1.1 
102 75.8 2.1 78.0 2.1 84.6 1.3 78.1 1.5 
103 77.5 2.1 83.6 2.0 78.9 1.3 76.7 1.1 
104 77.5 2.3 81.3 2.1 87.1 1.1 82.5 1.4 
105 72.3 2.2 77.0 2.2 80.2 1.1 77.4 1.2 
106 75.3 2.3 81.2 2.1 78.8 1.4 80.4 1.0 
107 76.3 2.2 78.8 2.3 78.1 1.3 80.1 1.0 
108 71.0 2.0 77.5 2.1 76.1 1.2 72.6 1.0 
109 76.8 2.1 81.1 2.3 78.6 1.4 81.3 1.5 
110 77.1 2.3 74.2 2.3 81.1 1.4 79.0 1.5 
111 76.5 2.2 72.5 2.2 81.5 1.2 84.2 1.3 
112 74.8 2.5 67.7 2.3 78.1 1.4 74.7 1.4 
113 76.7 2.2 74.9 2.4 82.3 1.4 77.3 1.1 
114 76.0 2.4 80.4 2.5 84.6 1.2 81.8 1.1 
115 75.7 2.2 81.2 2.3 80.0 1.4 80.8 1.5 
116 76.8 2.3 75.5 2.5 83.9 1.2 82.0 1.1 
117 77.7 2.2 84.4 2.2 81.9 1.3 75.4 1.2 
118 83.1 2.1 79.1 2.4 72.0 1.2 83.8 1.3 
119 81.1 2.2 79.5 2.3 79.3 1.2 77.3 1.1 
120 77.4 2.4 71.9 2.4 81.7 1.2 83.5 1.1 
121 77.4 2.3 74.2 2.2 78.6 1.3 80.4 1.0 
122 78.6 2.4 78.5 2.2 81.8 1.3 80.6 1.0 
123 80.0 2.3 77.5 2.2 88.1 1.1 89.5 1.5 
124 70.5 2.4 75.7 2.1 81.7 1.2 83.9 1.0 
125 73.8 2.4 71.6 2.4 83.7 1.2 79.7 1.3 
126 78.6 2.2 76.6 2.2 82.8 1.2 81.0 1.1 
127 77.7 2.4 67.0 2.2 84.2 1.3 76.5 1.2 
