Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 71.6 2.4 73.3 2.5 81.8 1.3 85.3 1.3 
1 78.2 2.6 75.5 2.6 85.9 1.3 80.7 1.3 
2 71.7 2.2 71.9 2.6 85.0 1.1 87.4 1.1 
3 71.5 2.4 67.5 2.4 80.1 1.2 78.0 1.2 
4 83.3 2.5 79.0 2.4 82.2 1.2 84.1 1.0 
5 75.2 2.2 71.0 2.2 80.5 1.1 83.1 1.1 
6 73.5 2.5 75.1 2.3 79.7 1.2 83.6 1.1 
7 73.8 2.4 79.5 2.5 85.5 1.2 87.1 1.0 
8 75.3 2.6 74.3 2.7 84.4 1.2 82.0 1.2 
9 69.0 2.3 70.6 2.6 83.7 1.3 76.4 1.2 
10 75.2 2.5 77.9 2.4 82.7 1.3 79.3 1.4 
11 72.2 2.7 74.7 2.5 78.8 1.2 76.3 1.1 
12 72.0 2.4 75.8 2.4 84.2 1.2 87.9 1.2 
13 75.1 2.4 75.2 2.3 84.6 1.1 78.7 1.4 
14 70.6 2.3 72.1 2.5 81.2 1.4 77.1 1.2 
15 76.5 2.6 72.6 2.5 79.6 1.2 77.6 1.2 
16 84.7 2.0 87.5 2.1 89.8 1.2 91.1 1.1 
17 84.8 2.1 86.2 2.0 91.6 1.2 97.3 1.2 
18 82.5 2.1 83.4 2.0 98.9 1.2 94.0 1.4 
19 84.3 2.2 89.8 2.3 89.5 1.3 91.3 1.1 
20 90.3 2.3 93.1 2.1 91.5 1.2 96.0 1.0 
21 84.4 2.1 83.3 2.2 91.8 1.4 92.3 1.0 
22 88.6 2.1 96.4 2.2 94.5 1.2 94.9 1.1 
23 85.5 2.3 89.6 2.1 94.5 1.2 92.2 1.0 
24 85.0 2.3 87.0 2.2 100.1 1.2 92.6 1.2 
25 82.7 2.2 86.0 2.2 94.2 1.3 92.7 1.1 
26 89.4 2.0 88.2 2.0 91.5 1.2 94.7 1.1 
27 90.1 2.1 84.5 2.0 95.0 1.2 91.0 1.4 
28 83.9 2.2 86.6 2.1 95.9 1.1 91.2 1.4 
29 83.8 2.1 88.2 2.2 92.3 1.2 94.9 1.1 
30 83.5 2.1 88.3 2.2 93.8 1.2 91.9 1.3 
31 80.5 2.0 84.6 2.2 94.1 1.4 90.6 1.4 
32 85.4 2.7 81.6 2.8 86.2 1.2 87.4 1.1 
