Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 81.1 2.2 80.2 2.3 87.9 1.1 81.2 1.2 
1 82.9 2.2 77.6 2.3 84.5 1.2 81.3 1.1 
2 79.9 2.1 76.2 2.1 79.7 1.1 78.8 1.5 
3 72.2 2.3 75.8 2.2 79.9 1.1 84.2 1.0 
4 75.9 2.1 83.5 2.2 79.3 1.2 83.6 1.0 
5 65.9 2.2 75.0 2.1 80.0 1.0 81.2 1.4 
6 76.6 2.3 81.3 2.1 86.4 1.3 83.3 1.5 
7 74.2 2.2 78.6 2.4 89.4 1.3 82.0 1.3 
8 76.4 2.2 75.5 2.5 84.3 1.0 84.9 1.0 
9 72.0 2.2 69.1 2.1 83.4 1.2 80.7 1.1 
10 69.3 2.2 76.0 2.2 78.3 1.2 76.4 1.0 
11 81.2 2.1 81.1 2.3 86.9 1.1 84.5 1.0 
12 73.3 2.2 76.5 2.2 84.5 1.1 79.8 1.2 
13 77.1 2.1 73.2 2.2 85.6 1.2 83.8 1.2 
14 72.6 2.3 69.4 2.1 76.4 1.1 79.0 1.1 
15 71.8 2.2 77.4 2.1 81.5 1.2 84.7 1.2 
16 87.9 2.0 86.7 1.9 94.1 1.3 90.0 1.4 
17 86.3 2.2 90.0 2.0 94.8 1.2 90.3 1.4 
18 83.0 1.9 84.2 1.9 94.8 1.2 86.5 1.2 
19 87.5 2.0 83.3 2.3 89.2 1.4 86.8 1.3 
20 82.6 1.9 90.7 2.0 93.1 1.4 89.8 1.3 
21 81.1 2.1 82.9 2.1 89.2 1.2 91.5 1.1 
22 78.9 2.0 83.0 2.0 87.1 1.2 92.6 1.2 
23 91.9 2.0 88.9 2.0 92.0 1.4 94.5 1.1 
24 88.6 2.1 84.0 2.1 91.2 1.4 94.5 1.1 
25 76.7 1.9 80.7 2.2 90.8 1.2 87.8 1.2 
26 87.0 2.1 89.7 1.9 89.3 1.3 96.3 1.1 
27 92.6 2.1 86.1 2.0 88.0 1.2 92.9 1.3 
28 81.2 2.0 83.9 2.0 93.6 1.3 91.7 1.0 
29 82.3 2.0 84.0 2.2 88.1 1.1 90.5 1.2 
30 91.0 2.0 86.6 1.9 89.8 1.2 91.4 1.0 
31 83.7 2.1 87.5 2.2 88.5 1.1 91.1 1.0 
32 79.4 2.9 84.3 3.0 85.7 1.3 84.2 1.4 
33 77.9 2.7 73.9 2.6 91.8 1.1 88.2 1.1 
34 75.5 2.6 82.5 2.6 87.6 1.1 91.5 1.1 
35 82.8 2.4 79.5 2.5 86.8 1.2 84.6 1.2 
36 84.9 2.9 81.7 2.8 87.0 1.1 87.9 1.0 
37 85.3 2.2 81.7 2.2 89.7 1.2 92.2 0.9 
38 82.0 2.6 77.9 2.6 86.7 1.2 87.0 1.1 
39 81.7 2.2 78.8 2.1 90.1 1.3 87.3 1.1 
40 80.5 2.3 83.6 2.3 91.7 1.1 87.2 1.4 
41 81.9 2.4 84.6 2.4 89.8 1.3 88.1 1.1 
42 81.7 2.8 83.6 2.4 88.6 1.1 88.0 1.1 
43 78.2 2.6 84.8 2.2 87.7 1.2 90.4 1.1 
44 79.5 2.7 80.5 2.5 83.3 1.2 81.4 1.1 
45 77.7 2.4 81.4 2.3 90.3 1.2 88.7 1.1 
46 83.5 2.5 81.3 2.2 81.7 1.2 81.5 1.1 
47 83.0 2.2 81.3 2.2 88.5 1.3 87.6 1.0 
48 71.1 1.9 66.8 2.0 73.0 1.4 69.5 1.1 
49 65.4 2.0 66.3 2.2 75.1 1.2 73.6 1.1 
50 69.2 2.2 68.8 1.9 77.2 1.3 73.6 1.1 
51 69.8 2.2 68.1 2.0 75.5 1.4 76.3 1.4 
52 71.0 2.2 75.5 2.0 79.5 1.1 77.0 1.1 
53 68.3 2.3 74.0 2.0 74.9 1.2 72.8 1.0 
54 68.3 2.1 68.9 2.1 68.9 1.3 65.6 1.1 
55 72.3 2.2 70.0 2.2 76.8 1.3 75.0 1.5 
56 66.4 2.1 66.3 2.1 72.1 1.2 78.4 1.2 
57 75.8 2.1 72.5 2.0 74.9 1.2 68.2 1.0 
58 72.3 2.0 71.3 2.0 78.2 1.3 71.4 1.0 
59 68.6 2.1 70.5 2.1 68.4 1.1 73.4 1.3 
60 74.5 2.1 71.0 2.2 72.6 1.1 74.5 1.1 
61 70.7 2.4 68.8 2.3 73.2 1.3 80.7 1.1 
62 73.5 2.3 69.6 2.2 78.4 1.2 78.7 1.1 
63 73.1 2.3 69.0 2.5 77.3 1.4 73.6 1.3 
64 84.7 2.2 91.3 2.3 89.7 1.4 87.8 1.1 
65 77.0 2.3 80.3 2.3 82.2 1.4 90.6 1.3 
66 85.1 2.2 78.6 2.5 93.1 1.4 87.1 1.3 
67 82.6 2.4 87.7 2.4 89.3 1.3 83.0 1.3 
68 93.2 2.6 89.3 2.4 89.2 1.2 91.8 1.1 
69 84.1 2.5 87.9 2.5 86.0 1.3 82.5 1.3 
70 85.8 2.2 87.6 2.3 90.5 1.2 87.0 1.3 
71 81.5 2.2 87.8 2.3 88.5 1.2 90.2 1.2 
72 82.9 2.5 81.3 2.3 92.2 1.3 87.9 1.0 
73 78.8 2.3 81.8 2.3 87.3 1.1 85.4 1.1 
74 89.4 2.2 82.1 2.3 82.4 1.4 84.8 1.2 
75 78.8 2.3 85.9 2.3 87.5 1.1 85.5 1.1 
76 82.3 2.5 81.8 2.3 82.8 1.2 80.5 1.1 
77 80.8 2.3 84.0 2.2 85.4 1.2 88.0 1.1 
78 83.4 2.5 80.2 2.3 86.8 1.4 88.8 1.5 
79 84.7 2.4 84.1 2.3 92.6 1.2 94.8 1.1 
80 68.5 4.1 68.5 4.1 66.9 1.4 68.2 1.1 
81 65.2 2.5 61.9 2.4 64.3 1.3 66.8 1.1 
82 70.6 2.9 65.4 2.9 64.2 1.2 66.6 1.2 
83 65.0 2.0 64.3 2.3 75.1 1.2 73.4 1.1 
84 66.5 2.6 70.0 2.4 65.3 1.2 67.3 1.1 
85 63.6 1.9 62.7 1.9 72.8 1.4 69.2 1.1 
86 69.0 2.3 63.6 2.3 68.0 1.3 65.8 1.1 
87 65.7 2.1 62.5 1.9 73.2 1.3 71.0 1.5 
88 62.1 2.1 63.4 2.4 70.6 1.2 71.0 1.1 
89 60.9 2.0 65.0 2.0 73.4 1.3 74.8 1.0 
90 65.7 2.0 62.8 2.2 62.9 1.4 71.5 1.2 
91 63.2 2.0 65.1 2.1 74.0 1.2 75.5 1.0 
92 68.9 2.2 63.7 2.1 71.9 1.1 68.3 1.1 
93 61.6 2.1 66.1 1.9 71.7 1.4 72.6 1.0 
94 62.9 1.9 60.4 2.2 65.7 1.2 68.0 1.1 
95 61.7 2.0 61.2 2.1 73.1 1.2 75.1 1.1 
96 81.7 2.2 73.9 2.2 83.1 1.2 80.0 1.2 
97 88.2 2.2 81.6 2.1 78.6 1.4 83.1 1.2 
98 79.2 2.1 82.5 2.3 78.4 1.3 82.8 1.0 
99 77.4 2.2 77.8 2.3 81.2 1.2 83.6 1.0 
100 78.8 2.3 73.2 2.2 83.7 1.1 80.1 1.2 
101 77.9 2.2 84.2 2.1 77.9 1.2 79.3 1.1 
102 81.8 2.3 78.9 2.2 81.2 1.4 78.8 1.5 
103 72.9 2.3 76.8 2.3 86.5 1.1 84.5 1.0 
