Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  108.0  6.3  3.8  5.9  250.6  119.8  1.3  1.6  1.1  9.7  6081  13.5685  6082  13.3852 
 1  119.6  2.1  -1.1  1.8  22.3  132.2  2.9  -2.8  1.9  11.0  3475  13.1178  3435  13.7544 
 2  113.3  3.6  5.6  3.0  74.0  109.7  4.9  2.6  4.2  126.7  878  12.4381  867  12.9562 
 3  126.1  2.0  -0.5  1.8  24.3  121.5  2.3  1.8  2.1  33.8  4350  13.4298  4439  12.7331 
 4  109.2  3.6  7.5  3.8  117.4  117.5  1.0  0.3  1.0  8.3  5975  12.4415  5993  12.2295 
 5  113.1  2.9  5.1  2.0  31.6  126.3  3.1  -1.2  2.3  34.4  6106  12.7808  6095  12.6483 
 6  111.0  2.7  4.6  2.2  38.2  120.8  1.3  -0.9  1.0  7.7  0 0 0 0
 7  116.1  1.5  3.1  1.5  10.9  119.3  3.9  0.2  4.0  73.8  353  12.4956  274  13.9795 
 8  124.4  2.9  0.1  2.0  28.3  113.9  2.4  2.2  1.7  20.2  0 0 0 0
 9  118.5  1.4  -2.9  1.1  9.2  119.4  1.9  0.2  1.6  18.6  4720  13.0198  4739  13.3196 
 10  127.8  4.6  -6.8  5.0  190.2  115.5  1.8  5.4  1.9  28.3  6188  13.185  6191  13.3441 
 11  100.4  3.0  8.6  2.3  42.3  128.9  4.3  -1.7  3.3  80.2  0 0 0 0
 12  120.3  3.8  0.6  2.5  43.8  119.7  4.6  0.7  3.0  64.9  0 0 0 0
 13  115.8  3.1  2.4  1.9  28.0  123.0  2.4  -1.4  1.6  16.4  6096  13.5517  6120  13.628 
 14  129.1  5.1  -7.9  4.2  122.4  119.6  3.9  3.4  3.1  68.1  0 0 0 0
 15  106.5  6.0  7.7  5.6  237.8  114.1  2.1  5.8  1.9  29.0  1221  14.005  1227  13.5219 
 16  116.7  6.7  9.6  6.4  192.6  115.8  4.1  -1.1  4.3  78.8  4584  13.2557  4520  13.592 
 17  126.8  4.9  -4.5  5.1  110.2  114.0  2.9  8.1  2.9  39.2  1194  12.974  1219  13.5313 
 18  123.6  1.8  -1.9  1.5  10.7  125.3  3.2  -0.1  2.7  31.8  443  11.7328  432  13.1638 
 19  124.3  1.7  1.8  1.3  7.7  125.1  1.4  0.1  1.0  4.4  0 0 0 0
 20  131.3  5.6  -3.1  3.6  59.8  126.9  3.1  -2.7  2.2  18.3  615  13.293  571  13.6815 
 21  124.6  7.0  -5.5  6.3  179.9  131.4  3.1  6.0  2.4  29.4  4083  14.2542  4162  13.3979 
 22  122.3  3.1  4.2  2.2  22.0  126.0  1.7  0.9  1.2  6.3  230  13.8639  227  13.4056 
 23  132.0  8.4  -6.4  4.8  93.5  127.9  3.2  -2.6  1.9  13.3  0 0 0 0
 24  114.4  3.7  10.2  4.0  72.0  123.3  2.4  3.5  2.5  28.1  6125  13.9227  6123  13.5555 
 25  116.9  3.1  8.4  3.5  56.1  120.3  2.4  4.2  2.7  34.3  5759  13.7984  5739  13.879 
 26  121.1  3.7  1.1  3.1  41.5  124.6  2.8  0.1  2.2  21.2  233  13.0354  255  13.0297 
 27  119.8  2.4  1.7  1.7  12.9  120.0  9.8  2.2  7.0  194.9  6108  13.9461  6089  13.7881 
 28  124.0  3.6  1.3  3.6  61.5  126.2  1.6  -2.4  1.6  10.7  1414  12.8242  1388  13.0635 
 29  122.7  4.3  1.2  2.5  24.9  134.2  5.3  -1.0  2.9  30.2  0 0 0 0
 30  120.9  7.2  -1.0  4.3  70.8  132.3  3.7  -5.3  2.2  16.0  0 0 0 0
 31  130.8  4.2  -4.1  3.2  43.4  127.3  4.3  -7.5  3.5  48.0  4831  14.0566  4799  13.3125 
 32  115.7  2.8  8.9  2.4  45.3  125.8  3.5  -0.3  3.1  70.3  0 0 0 0
 33  116.0  1.8  7.6  2.4  46.4  124.0  3.6  0.4  4.7  179.1  0 0 0 0
 34  112.8  4.3  11.9  5.5  159.9  113.6  7.0  13.4  8.4  314.1  473  13.5549  464  11.2672 
 35  126.9  3.9  -0.2  3.7  103.3  125.1  3.4  4.1  3.2  61.3  0 0 0 0
 36  121.5  3.4  -1.8  5.5  77.5  129.0  2.3  -9.0  4.2  148.5  1339  12.6083  1315  11.8865 
 37  125.7  1.8  -2.8  2.6  32.6  131.2  5.9  -8.2  6.9  107.3  6011  13.8582  5937  13.3766 
 38  115.3  5.9  10.2  9.0  632.2  119.1  2.6  2.0  3.9  118.8  1240  12.5331  1273  12.5564 
 39  118.6  2.3  3.7  2.6  52.5  121.0  0.7  -7.1  0.8  4.4  583  12.2607  618  12.0901 
 40  124.1  2.4  -0.1  3.1  76.1  120.5  0.7  -0.3  0.9  6.9  0 0 0 0
 41  129.6  2.9  -8.2  2.4  40.0  132.6  8.3  -1.6  6.4  290.2  0 0 0 0
 42  124.7  2.2  1.2  2.4  26.7  116.0  6.3  10.2  8.3  603.3  0 0 0 0
 43  124.9  2.0  0.6  2.5  52.7  125.7  2.3  0.6  2.8  61.8  0 0 0 0
 44  119.3  2.6  2.0  2.7  57.0  112.7  2.7  7.0  2.9  65.1  0 0 0 0
 45  125.6  4.4  -4.7  5.9  267.2  121.8  1.0  -0.8  1.4  14.8  5941  13.7422  5941  13.5807 
 46  121.3  2.0  -1.3  2.5  50.5  116.7  1.0  1.9  1.2  11.4  4899  14.0727  4868  13.64 
 47  126.2  3.4  2.5  3.8  69.9  118.5  3.2  -1.4  3.7  55.8  616  12.4413  592  12.3485 
 48  123.9  0.9  -2.2  1.5  18.0  118.8  0.8  4.9  1.3  14.7  6022  13.4039  5996  13.9327 
 49  119.4  3.6  6.9  4.9  201.2  123.4  3.9  -0.4  5.3  237.2  2782  12.9605  2799  13.834 
 50  106.9  4.6  17.9  6.6  396.0  119.6  1.2  5.7  1.7  24.2  2508  13.5847  2495  13.7998 
 51  129.9  4.7  -7.1  7.4  453.6  117.7  2.0  1.8  3.2  86.1  4380  12.5908  4358  12.4419 
 52  127.3  2.7  -7.2  3.6  101.9  122.4  1.4  1.3  1.9  28.1  4952  13.3827  5011  13.338 
 53  123.7  1.5  4.6  2.0  36.6  114.9  5.0  8.5  6.9  383.7  484  13.1027  494  13.3862 
 54  118.0  1.8  3.9  2.1  34.3  122.4  1.3  0.5  1.4  15.1  6102  13.1964  6087  13.656 
 55  117.8  1.2  9.1  1.5  19.9  123.6  3.5  -0.1  4.6  175.7  275  12.3976  330  14.1241 
 56  124.2  4.5  3.1  5.8  157.0  117.4  1.3  7.6  1.7  14.3  867  13.4933  886  12.7888 
 57  122.9  2.2  -0.0  2.7  59.2  119.9  5.9  -0.6  4.7  47.9  6078  13.3975  6067  13.5961 
 58  121.1  3.6  4.0  5.2  94.3  121.7  6.5  8.6  10.9  977.1  5208  13.0939  5142  13.0184 
 59  131.4  2.9  -3.3  4.0  137.0  127.0  1.9  -4.9  2.7  56.6  5518  14.2998  5566  13.4593 
 60  132.8  3.4  -2.7  4.6  97.6  118.0  6.7  2.3  9.5  426.7  6101  13.3348  6094  13.5051 
 61  121.4  1.1  -1.3  1.5  18.6  126.4  1.5  -5.4  2.0  31.9  0 0 0 0
 62  111.8  4.4  5.4  5.9  273.1  118.8  0.8  0.2  1.0  8.7  651  12.646  660  12.6734 
 63  122.2  2.1  -0.8  2.3  42.6  117.1  0.6  0.9  0.7  4.1  448  13.809  409  14.2984 
 64  123.0  2.4  1.8  1.8  25.6  121.9  5.5  3.0  3.2  44.9  0 0 0 0
 65  119.0  3.7  3.6  2.8  62.7  126.8  3.7  1.5  2.9  67.3  2418  14.0879  2366  12.2518 
 66  131.2  2.8  1.2  1.8  27.2  129.8  1.2  3.7  0.8  5.4  0 0 0 0
 67  121.9  2.8  0.7  2.1  35.2  121.5  2.1  0.6  1.5  17.4  0 0 0 0
 68  128.3  2.5  -1.0  1.8  26.6  123.2  2.4  -1.0  1.8  24.9  5691  13.5796  5683  13.0459 
 69  136.7  3.8  -4.2  1.9  13.9  130.8  4.1  -0.6  2.5  49.2  0 0 0 0
 70  127.8  1.6  -2.5  1.0  6.5  123.3  1.9  3.5  1.1  9.5  6117  13.7554  6106  13.5879 
 71  129.5  2.7  -0.5  2.0  32.3  125.2  2.0  0.6  1.6  19.9  6202  14.1314  6203  14.1749 
 72  110.7  3.6  7.3  2.6  59.2  128.4  5.3  -2.4  3.8  105.7  1255  12.6407  1226  12.6101 
 73  113.7  6.7  3.3  4.5  149.2  130.6  6.0  -1.1  3.9  115.6  6162  13.9842  6142  14.0531 
 74  125.0  2.7  2.8  1.7  24.0  124.2  7.7  0.6  5.0  198.0  0 0 0 0
 75  122.9  3.3  1.6  2.4  46.4  117.8  5.9  1.9  4.4  149.5  2024  14.3675  2025  14.0753 
 76  116.0  5.9  4.2  4.0  133.4  126.5  0.9  0.9  0.6  3.2  2618  13.1237  2542  13.9744 
 77  118.3  3.9  4.3  2.8  68.1  135.7  4.3  -3.8  3.0  72.2  4903  13.9841  4922  14.1894 
 78  122.8  1.4  2.4  0.6  3.1  120.6  6.3  1.8  3.1  70.1  6085  14.5287  6095  13.4112 
 79  117.9  2.1  3.2  1.3  14.9  126.5  3.1  -6.1  2.1  30.3  1210  13.0177  1262  13.2632 
 80  115.7  3.9  5.0  3.2  84.9  125.0  1.8  3.3  1.4  16.6  0 0 0 0
 81  129.8  2.5  -2.4  1.8  25.4  124.7  2.3  -1.8  1.3  6.5  3180  13.9036  3164  13.2838 
 82  126.4  2.8  1.9  2.2  40.3  127.1  5.8  1.1  4.4  158.1  0  0  0  0 
 83  114.0  4.6  8.5  4.2  155.4  122.7  1.5  0.3  1.4  16.8  0  0  0  0 
 84  126.4  1.3  0.6  1.3  13.4  123.3  0.5  2.2  0.4  0.9  620  13.6324  661  13.1807 
 85  126.7  1.9  0.2  1.8  26.1  121.5  4.6  2.3  3.5  58.0  0 0 0 0
 86  134.2  4.8  -2.0  3.6  105.2  124.8  2.6  -3.7  2.0  30.1  6099  14.1729  6113  13.7497 
 87  115.9  2.5  6.8  2.7  62.2  127.8  2.0  -0.4  2.2  39.7  0 0 0 0
 88  124.9  3.1  1.6  2.2  39.7  121.3  2.8  1.7  2.0  32.1  0 0 0 0
 89  130.6  3.8  0.4  3.6  111.2  120.5  1.9  3.5  1.8  25.8  4453  14.0494  4431  13.4991 
 90  121.3  3.4  3.4  3.2  82.6  123.7  1.5  -1.2  1.2  6.3  0 0 0 0
 91  115.1  5.6  6.4  4.9  190.1  113.4  7.2  8.4  6.3  317.8  0 0 0 0
 92  116.6  7.4  5.3  8.1  526.5  125.3  3.2  2.9  2.7  33.7  3187  14.1947  3111  13.6861 
 93  120.7  2.6  2.0  1.8  25.5  135.2  3.3  -5.5  1.8  13.5  0 0 0 0
 94  131.9  2.8  0.3  2.0  17.9  134.8  4.5  -4.3  4.0  120.4  0 0 0 0
 95  118.0  0.6  4.1  0.5  1.2  129.4  4.1  -1.3  3.7  111.4  535  13.5905  577  14.0536 
 96  117.0  2.7  -0.7  1.7  23.9  123.3  3.5  6.0  2.1  38.4  5840  12.8327  5859  13.2607 
 97  128.5  1.5  -7.0  1.0  6.6  117.9  5.3  3.2  3.3  87.4  0 0 0 0
 98  124.0  3.4  -1.9  2.0  32.1  122.9  2.5  3.0  1.4  16.1  0 0 0 0
 99  125.8  1.3  -0.6  1.1  10.7  126.5  2.1  -0.8  1.8  27.4  0 0 0 0
 100  117.3  2.9  3.8  1.4  10.2  99.1  8.5  7.5  5.2  213.3  0 0 0 0
 101  116.1  5.4  2.4  3.6  111.8  121.5  5.2  1.4  3.5  99.5  0 0 0 0
