Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 11 928
1 14 932
2 20 941
3 15 928
4 6 969
5 9 933
6 11 924
7 17 926
8 11 916
9 8 927
10 6 935
11 11 912
12 16 934
13 14 938
14 10 920
15 15 926
16 8 898
17 13 911
18 8 908
19 11 912
20 10 914
21 9 905
22 7 925
23 12 922
24 9 912
25 16 923
26 7 895
27 9 934
28 6 923
29 6 904
30 10 918
31 13 907
32 18 946
33 19 939
34 16 936
35 13 921
36 16 935
37 11 942
38 25 935
39 8 933
40 20 957
41 28 946
42 12 950
43 14 927
44 21 943
45 25 930
46 21 940
47 20 953
48 6 877
49 7 896
50 6 891
51 6 885
52 6 891
53 6 879
54 6 909
55 6 912
56 6 872
57 6 983
58 6 885
59 6 901
60 6 916
61 7 888
62 6 916
63 6 911
64 26 951
65 49 959
66 42 970
67 44 969
68 39 951
69 46 958
70 46 965
71 40 961
72 47 954
73 35 946
74 48 966
75 43 958
76 45 959
77 56 967
78 54 969
79 49 985
80 18 991
81 15 923
82 11 938
83 21 995
84 16 923
85 26 935
86 19 966
87 19 929
88 18 923
89 22 947
90 19 929
91 24 943
92 21 968
93 28 945
94 11 923
95 21 930
96 15 995
97 22 955
98 19 946
99 18 949
100 14 950
101 23 948
102 18 931
103 11 934
104 18 941
105 21 937
106 22 955
107 22 988
108 14 953
109 14 933
110 18 935
111 28 964
112 15 942
113 20 976
114 10 935
115 22 936
116 11 921
117 13 930
118 15 926
119 14 932
120 17 977
121 19 929
122 15 966
123 14 925
124 17 916
125 12 918
126 23 924
127 14 940
