Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  113.2  1.6  -0.6  1.5  15.7  121.7  0.6  -0.2  0.5  2.3  5934  14.6138  5946  13.5394 
 1  129.7  4.3  -7.9  3.7  97.7  132.6  4.3  -7.4  2.0  1.7  3289  13.2574  3348  13.8778 
 2  107.7  3.5  6.6  2.9  70.9  114.1  2.7  -1.9  2.3  39.1  557  14.3588  517  13.7207 
 3  121.9  2.5  -2.3  2.2  38.2  115.9  1.4  0.7  1.3  12.2  4122  13.2161  4029  13.5836 
 4  113.9  2.5  -0.2  2.6  56.5  111.8  1.4  1.7  1.5  17.4  5973  12.6947  5959  12.5772 
 5  123.5  4.1  -0.7  2.9  65.3  117.5  1.3  -2.6  0.9  5.5  5957  12.8892  5955  12.8763 
 6  111.2  1.9  4.5  1.5  17.7  117.6  1.5  2.5  1.2  10.2  0 0 0 0
 7  113.0  3.2  2.2  3.9  122.2  112.7  2.8  0.8  2.8  36.3  284  14.2382  257  12.603 
 8  118.0  3.3  0.1  2.2  36.2  120.1  3.8  -3.8  2.7  49.4  0 0 0 0
 9  111.7  2.0  0.7  1.7  20.1  114.9  0.6  2.1  0.5  1.9  4368  14.7003  4426  14.4666 
 10  118.7  3.0  -2.8  3.2  80.3  117.2  1.3  0.9  1.3  13.8  6044  13.079  6032  13.5034 
 11  111.8  2.2  4.1  1.7  22.9  120.7  2.5  3.6  1.8  25.5  0 0 0 0
 12  120.3  4.3  -0.1  2.8  57.2  115.4  2.8  0.4  1.9  24.8  0 0 0 0
 13  112.6  3.2  5.8  2.0  31.3  114.0  2.4  -2.2  1.6  16.6  5934  14.2837  5956  14.01 
 14  113.6  1.5  0.2  1.2  10.2  119.3  3.4  0.9  2.7  50.8  0 0 0 0
 15  110.6  2.7  2.2  2.5  48.4  112.7  2.0  1.1  1.9  28.1  1106  14.7311  1054  14.091 
 16  123.6  3.6  8.1  4.3  155.4  114.2  0.9  -4.2  1.2  11.7  4734  13.7098  4766  13.0485 
 17  122.3  3.2  -0.9  4.0  119.0  119.8  5.7  1.2  6.8  364.5  1230  13.8924  1268  13.3925 
 18  117.1  4.0  -1.1  4.2  134.6  118.5  2.5  2.6  2.6  53.3  440  12.3797  430  13.73 
 19  122.1  2.1  -0.9  2.0  30.2  120.3  1.4  2.6  1.3  12.8  0 0 0 0
 20  125.9  2.8  -2.1  2.2  39.4  115.0  3.2  0.4  2.6  49.0  666  13.3767  653  13.166 
 21  117.0  2.2  2.6  2.4  46.1  121.0  2.7  9.9  2.6  60.8  4327  13.9237  4356  13.7376 
 22  112.1  3.6  4.7  3.2  87.9  116.6  1.2  4.3  1.0  8.4  219  12.8055  231  14.2186 
 23  120.0  3.1  -3.2  2.2  38.8  127.1  2.3  -1.0  1.7  19.4  0 0 0 0
 24  117.9  2.9  5.4  3.8  109.2  129.6  5.8  -9.5  7.3  389.7  5976  14.0701  5978  13.8377 
 25  115.3  1.5  7.7  2.0  34.2  111.9  1.5  7.5  2.1  36.3  5741  14.3596  5727  14.1399 
 26  118.3  1.6  -1.1  1.7  20.9  122.2  2.8  -1.8  2.7  55.1  233  13.2859  243  14.1197 
 27  126.9  6.0  -3.8  5.1  187.2  119.0  4.1  0.7  3.5  87.8  5948  13.9792  5949  13.9152 
 28  112.8  3.0  7.7  3.6  100.2  117.6  2.5  3.7  3.0  69.3  1489  13.9113  1468  13.3761 
 29  121.6  1.7  -0.5  1.2  10.5  123.3  3.3  2.8  2.2  36.0  0 0 0 0
 30  117.0  2.3  0.8  1.7  20.3  121.6  4.0  0.5  2.8  50.2  0 0 0 0
 31  119.5  3.8  -3.2  3.6  98.4  114.8  5.0  0.4  4.9  175.4  4764  14.1712  4836  14.118 
 32  122.9  1.2  1.1  1.1  8.9  121.2  2.4  -0.1  2.1  32.8  0 0 0 0
 33  117.2  2.2  3.2  2.9  69.9  116.4  1.2  2.4  1.6  20.7  0 0 0 0
 34  106.8  2.2  12.0  3.4  98.9  127.8  4.8  -2.5  7.0  392.6  466  14.095  493  11.4828 
 35  120.9  2.4  -1.0  2.2  37.9  121.3  4.0  0.6  3.8  84.5  0 0 0 0
 36  122.6  3.4  -1.0  5.1  120.8  121.2  0.9  -0.1  1.7  24.7  1330  13.4934  1361  12.4691 
 37  127.0  3.2  -3.3  5.7  269.8  126.0  2.3  -6.2  4.0  129.9  5857  14.6292  5879  14.4122 
 38  116.7  5.4  5.6  8.1  515.1  126.9  3.7  -8.4  5.6  238.8  1164  13.0611  1203  12.9253 
 39  122.7  1.3  0.3  1.5  18.0  124.3  3.3  -11.2  3.9  106.3  614  13.5355  596  12.3223 
 40  120.8  0.5  1.5  0.6  3.1  117.7  0.9  0.1  1.2  11.5  0 0 0 0
 41  122.6  1.7  -2.4  1.4  13.0  126.3  5.9  -0.2  4.6  148.6  0 0 0 0
 42  120.3  1.8  4.0  2.4  48.3  118.4  3.9  4.8  5.1  227.3  0 0 0 0
 43  122.4  2.0  2.8  2.5  51.0  125.4  2.4  -1.5  3.0  69.5  0 0 0 0
 44  121.7  3.2  -0.1  3.4  89.5  119.3  4.8  0.0  5.2  211.2  0 0 0 0
 45  130.5  4.9  -7.9  6.5  328.9  124.1  1.5  -3.5  2.1  36.1  5820  14.2167  5857  14.2 
 46  120.1  1.8  2.3  2.2  39.8  124.8  3.0  -1.4  3.8  113.6  5043  14.1591  5037  14.7923 
 47  120.7  2.1  3.6  2.8  65.6  130.1  3.9  -12.7  5.2  194.4  716  13.6502  675  12.7245 
 48  126.4  4.0  0.5  6.5  338.0  116.6  2.7  13.0  4.3  157.2  5906  14.3431  5919  14.7728 
 49  125.8  2.6  3.9  3.5  107.0  121.5  1.0  3.4  1.3  14.6  2960  13.3106  2926  14.4142 
 50  119.9  1.8  8.7  2.5  57.5  114.2  0.9  8.5  1.2  13.3  2884  14.0402  2687  14.0283 
 51  120.2  1.3  5.0  2.0  31.8  118.4  1.8  3.3  2.9  67.7  5998  11.166  5986  11.1398 
 52  125.5  1.8  -3.5  2.4  45.9  118.6  2.5  6.2  3.3  90.8  5176  14.6851  5130  14.2995 
 53  124.2  2.1  5.4  2.9  72.7  120.0  1.6  2.0  2.2  38.9  566  13.826  517  14.3005 
 54  120.0  0.9  2.4  1.1  8.6  123.0  0.7  0.2  0.8  4.7  5959  14.4699  5944  14.6318 
 55  122.4  1.2  6.1  1.5  19.1  125.1  3.7  -0.5  5.0  204.4  290  13.6456  284  14.8297 
 56  125.5  3.2  4.8  5.3  239.7  131.1  2.4  -7.4  3.8  120.3  1059  13.4842  1065  14.1246 
 57  121.0  0.8  1.3  1.0  8.7  119.8  1.4  3.1  1.1  2.6  5932  14.6437  5928  14.0617 
 58  121.4  2.1  1.1  3.5  104.6  126.1  3.9  4.8  6.5  352.2  6127  12.2549  6157  12.0763 
 59  124.8  1.6  1.7  2.2  41.8  120.3  0.9  2.7  1.3  12.8  5478  14.5892  5508  14.5384 
 60  131.2  7.7  2.4  13.8  968.2  114.6  2.3  9.1  3.8  94.4  5952  14.0216  5951  14.3254 
 61  120.3  2.7  4.3  3.7  114.9  122.0  1.4  3.1  1.9  28.3  0 0 0 0
 62  121.7  2.6  -1.6  3.4  93.6  124.2  2.4  -0.1  3.1  80.4  731  13.7938  699  13.3796 
 63  123.7  1.0  -1.4  1.2  10.3  117.7  3.6  5.2  4.0  126.6  651  14.6993  703  13.9367 
 64  117.6  1.2  6.7  0.9  6.8  118.5  5.8  1.7  3.3  49.1  0 0 0 0
 65  122.9  2.6  -1.4  2.0  32.7  113.9  4.6  5.2  3.5  102.4  2737  12.514  2782  12.8424 
 66  118.1  1.7  -0.2  1.1  10.5  117.1  1.2  3.2  0.8  5.4  0 0 0 0
 67  117.8  2.2  -1.1  1.7  22.7  121.1  3.3  2.3  2.4  43.1  0 0 0 0
 68  115.1  1.7  1.7  1.2  12.0  110.7  2.7  0.8  2.0  30.7  5591  13.7096  5601  12.978 
