Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 12 985
1 8 939
2 15 998
3 6 996
4 5 997
5 17 992
6 6 975
7 6 956
8 16 995
9 14 978
10 8 961
11 14 998
12 18 998
13 9 985
14 11 952
15 20 995
16 22 992
17 26 998
18 30 999
19 16 925
20 26 994
21 31 983
22 30 970
23 31 998
24 25 998
25 26 996
26 31 973
27 7 972
28 31 997
29 30 987
30 7 995
31 31 998
32 6 997
33 8 996
34 6 998
35 9 990
36 6 926
37 7 996
38 9 997
39 6 999
40 6 995
41 10 997
42 9 997
43 6 989
44 6 951
45 8 996
46 9 999
47 14 999
48 10 997
49 8 980
50 8 987
51 6 999
52 7 998
53 7 996
54 6 989
55 10 913
56 7 948
57 6 978
58 7 987
59 6 999
60 12 960
61 10 968
62 10 996
63 13 998
64 7 928
65 7 909
66 6 911
67 6 911
68 6 920
69 6 908
70 6 910
71 6 910
72 8 918
73 6 905
74 6 925
75 6 910
76 7 900
77 7 921
78 7 915
79 6 913
80 27 934
81 27 931
82 19 922
83 21 930
84 21 924
85 21 964
86 14 934
87 25 943
88 21 951
89 42 924
90 24 932
91 28 932
92 29 930
93 25 928
94 38 939
95 31 924
96 24 926
97 32 931
98 26 950
99 23 916
100 28 927
101 24 924
102 19 923
103 26 924
104 30 930
105 31 923
106 24 931
107 12 913
108 27 917
109 36 936
110 29 926
111 33 993
112 6 928
113 7 909
114 7 897
115 6 914
116 6 921
117 12 930
118 6 903
119 6 930
120 9 917
121 8 912
122 6 917
123 15 920
124 7 906
125 7 908
126 8 908
127 12 921
