Pedestal charge parameters
Channel Mean_HG_ping Sigma_HG_ping Mean_HG_pong Sigma_HG_pong Mean_LG_ping Sigma_LG_ping Mean_LG_pong Sigma_LG_pong
0 76.7 2.3 81.3 2.6 83.7 1.1 81.7 1.1 
1 74.1 2.4 72.2 2.5 84.3 1.1 84.0 1.1 
2 70.6 2.2 73.3 2.4 81.7 1.3 80.3 1.1 
3 72.2 2.4 68.3 2.2 80.1 1.2 83.1 1.1 
4 74.4 2.3 75.0 2.2 80.2 1.1 79.2 1.4 
5 75.3 2.2 70.0 2.2 80.9 1.2 83.1 1.1 
6 80.1 2.3 74.9 2.3 79.9 1.2 83.2 1.1 
7 77.0 2.2 71.2 2.2 80.0 1.1 78.1 1.1 
8 68.3 2.4 71.4 2.4 80.1 1.2 80.3 1.1 
9 75.4 2.2 72.2 2.4 73.8 1.4 77.4 1.4 
10 75.7 2.5 74.9 2.5 84.2 1.1 81.8 1.1 
11 75.1 2.3 72.4 2.5 81.2 1.4 77.8 1.3 
12 73.5 2.3 71.6 2.5 77.1 1.3 82.8 1.3 
13 75.3 2.4 72.6 2.2 76.0 1.1 79.0 1.1 
14 77.4 2.4 76.2 2.2 83.0 1.2 84.4 1.0 
15 71.8 2.3 70.7 2.4 78.5 1.4 83.6 1.2 
16 80.2 2.3 84.9 2.4 81.7 1.4 81.4 1.2 
17 81.3 2.4 82.1 2.5 88.1 1.2 91.1 1.2 
18 88.1 2.5 82.5 2.4 89.7 1.5 88.0 1.1 
19 85.1 2.6 88.7 2.5 92.8 1.4 88.3 1.1 
20 86.0 2.6 79.9 2.3 83.4 1.4 87.8 1.3 
21 88.9 2.7 84.0 2.6 93.0 1.4 91.7 1.4 
22 85.2 2.5 77.7 2.6 89.4 1.5 85.3 1.1 
23 88.4 2.4 81.1 2.5 92.2 1.2 87.2 1.3 
24 80.7 2.5 82.3 2.5 84.6 1.2 86.1 1.6 
25 80.7 2.6 84.3 2.4 85.9 1.4 89.7 1.5 
26 81.2 2.5 81.4 2.6 82.5 1.3 85.2 1.4 
27 85.9 2.4 84.4 2.5 89.3 1.4 91.8 1.1 
28 79.6 2.7 82.7 2.5 88.3 1.3 91.3 1.1 
29 84.2 2.4 78.8 2.6 91.8 1.2 88.3 1.2 
30 80.4 2.5 84.1 2.6 88.0 1.3 87.3 1.5 
31 80.7 2.4 83.1 2.4 87.3 1.2 84.5 1.1 
32 84.7 3.0 86.3 3.1 97.7 1.5 94.5 1.6 
33 92.1 2.9 86.5 3.2 95.2 1.5 99.6 1.1 
