Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 40 953
1 35 945
2 32 942
3 21 941
4 29 942
5 31 940
6 10 937
7 36 947
8 32 947
9 34 941
10 37 954
11 37 944
12 30 938
13 28 950
14 27 945
15 39 946
16 27 957
17 35 944
18 36 955
19 31 948
20 40 955
21 37 951
22 35 940
23 36 940
24 34 942
25 36 944
26 44 958
27 39 956
28 34 945
29 27 947
30 25 934
31 33 950
32 25 942
33 24 933
34 22 916
35 24 922
36 17 929
37 25 917
38 23 916
39 32 933
40 20 914
41 23 915
42 17 919
43 24 927
44 13 915
45 19 914
46 11 922
47 24 924
48 13 935
49 10 922
50 15 915
51 9 913
52 14 908
53 6 905
54 13 919
55 15 934
56 15 925
57 12 924
58 14 904
59 11 905
60 17 897
61 16 938
62 16 916
63 25 917
64 19 933
65 28 943
66 23 920
67 28 929
68 16 938
69 27 927
70 28 934
71 24 939
72 23 938
73 20 927
74 21 924
75 14 916
76 11 911
77 11 925
78 26 938
79 17 926
80 32 951
81 32 943
82 39 945
83 32 931
84 31 937
85 28 928
86 36 950
87 25 939
88 37 932
89 27 956
90 31 942
91 26 938
92 20 915
93 26 930
94 43 940
95 27 927
96 50 959
97 46 942
98 41 932
99 44 941
100 45 944
101 30 927
102 38 943
103 45 949
104 48 941
105 27 933
106 45 929
107 33 926
108 42 933
109 41 936
110 43 949
111 19 929
112 29 970
113 35 942
114 29 955
115 31 934
116 40 949
117 47 950
118 31 948
119 16 943
120 24 947
121 45 953
122 35 944
123 52 956
124 43 936
125 42 952
126 38 945
127 44 953
