Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  125.4  3.1  -3.7  2.8  58.6  128.0  1.5  1.5  1.3  13.6  5968  14.8958  5970  14.5943 
 1  119.2  3.6  -1.5  3.0  66.8  120.4  1.6  0.8  1.0  3.1  3746  14.4262  3737  14.0045 
 2  115.9  3.8  4.1  3.1  79.8  119.6  3.1  -3.8  2.6  50.8  883  12.9735  921  12.8011 
 3  129.7  2.5  -1.3  2.2  37.9  129.2  2.1  -4.6  1.9  27.0  4568  14.5252  4561  13.7947 
 4  119.4  3.1  2.3  3.3  89.8  124.0  1.7  -4.4  1.8  26.3  5055  13.2184  5078  13.0732 
 5  127.6  5.1  -1.6  3.5  100.4  126.5  1.2  -6.2  0.9  5.1  5959  13.942  5958  13.9171 
 6  121.7  2.4  -0.0  1.9  30.5  124.0  1.3  -2.0  1.0  7.8  0 0 0 0
 7  120.3  1.4  1.9  1.7  24.1  122.3  2.9  -1.5  3.0  39.7  432  13.6178  411  13.4544 
 8  128.5  2.5  -4.5  1.7  20.9  127.4  2.2  -3.5  1.6  17.0  0 0 0 0
 9  130.2  2.9  -4.1  2.4  40.2  128.3  1.5  -1.7  1.2  11.1  4988  14.6754  5003  14.222 
 10  119.4  1.8  0.1  1.9  29.3  124.6  1.4  -1.6  1.5  16.9  6057  14.0253  6056  14.3578 
 11  118.0  3.3  -1.7  2.6  52.8  125.4  4.2  1.1  3.1  75.2  0 0 0 0
 12  132.5  5.2  -3.6  3.4  84.6  126.8  3.3  -0.5  2.1  32.3  0 0 0 0
 13  120.9  2.3  1.2  1.5  16.3  126.3  1.5  -2.9  1.0  6.5  5981  14.8191  5972  14.8104 
 14  123.3  3.4  -5.7  2.8  55.3  123.8  5.3  -0.7  4.2  126.7  0 0 0 0
 15  127.8  3.5  -5.3  3.3  81.8  124.6  2.2  -1.9  2.1  33.7  1524  13.6308  1465  15.0677 
 16  113.6  3.4  13.0  4.0  137.2  116.2  4.0  -0.6  5.2  211.0  4732  14.0629  4787  14.2141 
 17  125.9  2.3  -4.6  2.9  63.3  124.5  4.9  3.3  5.8  266.7  1494  13.0547  1547  13.4437 
 18  120.7  2.0  0.2  2.1  32.9  121.5  1.4  1.7  1.4  15.7  514  12.5389  540  13.4337 
 19  122.0  2.3  2.2  2.1  35.1  120.1  0.8  2.7  0.8  4.4  0 0 0 0
 20  121.4  2.9  2.3  2.3  42.4  121.1  3.4  -3.6  2.8  57.0  808  12.843  767  12.9846 
 21  116.2  2.1  -1.5  2.3  41.7  124.2  1.9  7.0  1.9  31.6  4360  13.9764  4464  13.9728 
 22  114.5  5.2  5.9  4.7  182.9  126.6  1.6  2.0  1.4  16.0  322  13.4623  318  13.0992 
 23  127.0  5.3  -3.7  3.8  109.3  123.8  2.2  -0.3  1.6  18.0  0 0 0 0
 24  118.2  3.1  3.8  4.0  120.0  128.7  3.4  -3.7  4.3  134.6  6020  14.3643  6090  14.1915 
 25  117.5  4.2  7.9  5.7  265.3  123.6  3.2  0.1  4.4  157.8  5815  14.6187  5781  14.1914 
 26  113.9  3.4  4.1  3.4  88.1  118.9  2.1  2.2  2.0  31.5  307  12.7366  334  14.0746 
 27  118.7  2.4  1.0  2.0  30.0  118.9  4.2  1.2  3.6  93.9  5999  14.4327  5970  14.3791 
 28  123.5  2.7  0.2  3.2  82.7  121.8  1.2  0.4  1.4  16.2  1512  13.7964  1584  13.1035 
 29  119.5  3.0  1.5  2.1  32.1  124.5  3.4  2.8  2.2  36.8  0 0 0 0
 30  119.8  3.4  -0.4  2.4  42.2  123.3  6.2  -0.6  4.3  119.0  0 0 0 0
 31  113.4  7.6  6.4  7.1  395.8  113.2  4.8  1.4  4.7  161.6  5000  14.3199  4982  13.7582 
 32  123.6  1.4  -0.4  1.3  12.1  122.9  3.3  -1.3  2.9  61.5  0 0 0 0
 33  123.7  1.1  3.8  1.5  19.2  117.6  2.2  7.9  2.9  69.0  0 0 0 0
 34  124.9  4.6  1.2  7.0  412.4  134.3  5.7  -8.1  8.3  541.6  428  14.6043  447  12.0828 
 35  131.5  3.9  -4.6  3.6  100.4  121.7  3.0  5.7  2.9  48.0  0 0 0 0
 36  119.0  3.1  2.7  4.8  105.8  126.1  2.9  -0.6  5.3  235.1  1326  13.4994  1397  12.5165 
 37  124.7  2.2  -0.1  4.0  130.9  124.3  1.4  -0.0  2.6  31.1  5902  14.7614  5874  15.1525 
 38  118.5  5.9  3.1  9.0  632.1  120.2  2.9  3.6  4.3  144.9  1059  13.7127  1116  13.297 
 39  121.0  3.3  2.1  3.7  110.4  124.0  1.8  -8.6  2.1  32.3  599  12.5872  615  13.3624 
 40  124.0  1.3  -2.4  1.6  21.5  121.3  1.0  0.1  1.3  13.3  0 0 0 0
 41  129.1  1.6  -8.5  1.3  11.2  131.5  5.3  -3.3  4.1  120.4  0 0 0 0
 42  116.1  2.4  4.4  3.2  89.1  123.9  3.9  0.2  5.2  231.4  0 0 0 0
 43  123.0  1.8  2.4  2.3  42.9  128.3  1.7  -0.8  2.1  35.7  0 0 0 0
 44  122.6  1.3  0.6  1.4  14.4  120.9  3.4  0.6  3.7  106.6  0 0 0 0
 45  128.8  5.4  -4.0  7.3  412.5  122.3  1.0  0.6  1.4  16.4  5868  15.2952  5882  15.117 
 46  119.4  1.4  0.2  1.8  25.0  122.0  1.7  -0.5  2.1  36.0  4950  14.7937  4862  14.4948 
 47  133.1  7.5  -3.2  10.0  807.0  131.6  5.2  -10.6  7.1  356.5  577  14.6007  578  12.6344 
