Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  126.6  2.7  -6.7  2.5  46.1  127.6  3.7  -2.4  3.3  80.6  6116  13.7042  6121  13.1139 
 1  132.6  2.9  -5.7  2.4  43.2  148.3  3.3  -11.0  2.2  14.3  3268  13.2706  3327  13.8943 
 2  124.8  2.8  1.2  2.3  44.1  124.8  1.4  -4.7  1.2  10.0  644  13.4947  619  13.7408 
 3  127.9  3.2  -3.2  2.9  63.4  124.2  1.9  -1.6  1.8  23.8  4009  14.2963  3997  13.6053 
 4  122.5  2.8  -1.8  3.0  73.9  124.6  1.1  -1.9  1.2  11.5  6180  12.7468  6186  12.514 
 5  129.3  1.9  -0.4  1.3  13.6  127.0  1.4  -4.5  1.0  6.7  6167  13.345  6169  13.3321 
 6  124.0  2.3  -0.7  1.9  28.3  130.0  1.4  -3.7  1.1  8.8  0 0 0 0
 7  124.9  2.4  -3.4  2.9  69.0  127.6  5.0  -5.4  5.2  121.2  253  13.3365  250  14.2682 
 8  134.2  3.5  -3.5  2.4  41.5  132.0  3.3  -4.6  2.3  36.0  0 0 0 0
 9  126.4  1.4  -5.4  1.2  9.4  124.6  1.8  0.2  1.5  16.2  4696  13.7815  4683  13.7355 
 10  122.1  1.7  -1.7  1.8  26.4  127.2  2.2  -2.1  2.3  41.2  6252  13.235  6246  13.5383 
 11  125.3  2.5  -4.3  2.0  30.0  126.4  2.2  -1.2  1.7  20.9  0 0 0 0
 12  122.5  6.0  0.3  3.9  112.8  124.3  2.1  -0.8  1.4  13.8  0 0 0 0
 13  124.0  1.8  0.9  1.1  9.3  126.7  1.8  -2.5  1.1  8.7  6155  14.0081  6147  13.7276 
 14  128.1  1.4  -8.9  1.1  9.0  127.7  4.1  -2.8  3.2  74.3  0 0 0 0
 15  123.2  1.3  -5.6  1.2  11.0  121.1  3.0  -0.6  2.8  61.8  1002  13.3832  924  14.162 
 16  125.3  5.1  6.6  6.1  319.9  113.5  4.2  4.2  5.5  236.6  4502  13.2891  4518  13.4521 
 17  122.5  2.7  -0.9  3.3  81.5  127.1  3.4  4.5  4.1  131.1  1024  13.7516  979  13.5807 
 18  123.2  2.2  -1.0  2.3  39.6  124.8  2.6  0.3  2.7  57.3  353  12.9923  388  13.1631 
 19  122.7  1.2  0.9  1.1  10.2  121.6  1.1  1.6  1.0  7.2  0 0 0 0
 20  114.9  3.4  8.7  2.7  59.6  112.2  3.4  0.2  2.8  56.7  449  14.4026  395  14.1628 
 21  117.9  2.1  0.2  2.4  45.0  126.7  0.7  6.8  0.7  4.7  3768  14.4879  3781  13.2761 
 22  118.6  2.6  3.0  2.3  44.7  126.5  1.8  4.7  1.6  19.7  0  0  0  0 
 23  126.9  4.5  -1.0  3.2  79.2  124.3  4.7  0.4  3.3  78.7  0 0 0 0
 24  130.8  2.9  -5.4  3.7  106.2  126.3  3.2  1.7  4.0  119.8  6198  13.5871  6201  13.255 
 25  121.4  2.6  2.6  3.5  100.3  123.9  2.5  1.6  3.5  96.2  5736  13.5435  5722  13.4877 
 26  125.4  3.4  -1.9  3.4  86.8  124.8  1.9  2.5  1.8  25.7  213  12.5884  250  13.6365 
 27  127.8  4.7  -5.5  4.0  116.6  129.8  6.0  -1.4  5.2  188.9  6175  13.7282  6148  13.9745 
 28  128.0  3.9  -0.5  4.6  166.1  119.1  2.1  4.9  2.5  51.0  1304  13.5774  1306  13.1226 
 29  121.6  1.1  1.2  0.7  4.1  122.5  4.0  5.2  2.7  53.4  0 0 0 0
 30  120.9  4.6  -1.7  3.4  80.6  118.7  4.2  1.3  2.9  54.6  0 0 0 0
 31  124.7  2.3  -0.1  2.2  36.9  123.6  6.5  -3.8  6.4  304.9  4562  13.3932  4504  13.7602 
 32  129.5  2.1  4.3  1.8  25.2  126.9  2.1  -1.0  1.9  25.4  0 0 0 0
 33  120.6  1.5  9.7  2.0  32.9  125.4  2.0  0.9  2.6  53.8  0 0 0 0
