Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 5 992
1 8 995
2 5 997
3 10 994
4 8 924
5 38 974
6 10 988
7 19 994
8 6 993
9 10 961
10 11 997
11 16 998
12 21 973
13 15 993
14 18 988
15 19 990
16 11 949
17 10 932
18 14 929
19 26 948
20 15 985
21 26 941
22 28 953
23 31 995
24 28 939
25 22 970
26 27 995
27 9 931
28 17 937
29 21 935
30 35 937
31 35 989
32 39 948
33 28 931
34 42 943
35 32 914
36 28 923
37 32 915
38 36 932
39 31 932
40 35 921
41 28 931
42 31 928
43 21 925
44 20 919
45 27 916
46 32 918
47 38 933
48 31 931
49 31 940
50 37 941
51 38 957
52 42 946
53 28 931
54 33 925
55 34 953
56 40 940
57 42 946
58 28 940
59 41 935
60 40 941
61 29 924
62 38 941
63 41 933
64 11 996
65 23 924
66 17 935
67 21 920
68 22 922
69 19 914
70 16 921
71 11 936
72 25 924
73 18 914
74 23 919
75 15 983
76 27 912
77 23 982
78 30 926
79 21 927
80 25 934
81 24 916
82 25 955
83 32 929
84 23 920
85 27 934
86 27 935
87 31 928
88 31 934
89 31 921
90 29 923
91 22 913
92 27 938
93 38 926
94 29 920
95 36 923
96 24 999
97 20 923
98 26 939
99 25 983
100 24 960
101 27 921
102 21 950
103 12 999
104 25 938
105 19 923
106 27 941
107 31 933
108 33 928
109 18 933
110 28 942
111 6 954
112 27 994
113 30 918
114 29 930
115 37 922
116 35 929
117 17 922
118 35 932
119 28 930
120 26 905
121 28 914
122 36 917
123 32 929
124 33 916
125 40 930
126 39 937
127 25 921
