Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  132.1  2.7  -8.8  2.5  46.2  128.0  1.7  -0.6  1.5  17.0  6040  14.8543  6019  13.6846 
 1  142.2  4.6  -14.5  3.9  112.5  134.9  1.3  -7.1  0.8  2.1  3455  14.0623  3519  14.5418 
 2  125.7  2.8  1.8  2.3  44.6  124.5  3.7  -2.5  3.2  73.6  708  14.314  665  14.2404 
 3  130.8  2.5  -1.2  2.3  40.4  130.5  1.9  -2.6  1.8  23.4  4387  14.6572  4324  14.2705 
 4  123.9  2.1  1.6  2.3  42.6  124.8  2.1  -2.1  2.2  38.6  6086  12.9275  6089  12.7256 
 5  126.0  2.9  3.9  2.0  33.1  132.6  2.8  -4.6  2.0  26.9  6064  13.8721  6072  13.812 
 6  126.9  3.4  -2.1  2.8  61.0  131.7  1.3  -5.6  1.0  7.2  0 0 0 0
 7  129.0  2.4  -4.9  3.0  71.1  123.9  3.1  0.5  3.2  46.4  300  14.53  283  13.8108 
 8  137.5  2.1  -3.4  1.4  15.4  133.1  2.0  -3.3  1.4  13.3  0 0 0 0
 9  130.6  3.1  -3.5  2.6  47.6  129.9  1.6  1.1  1.3  13.4  4851  14.3084  4809  15.0191 
 10  126.5  1.3  -3.3  1.4  14.9  126.8  1.3  -2.8  1.4  14.7  6133  14.0541  6129  14.0786 
 11  122.8  1.8  -0.1  1.4  16.0  126.4  1.6  0.8  1.2  10.7  0 0 0 0
 12  130.2  2.2  -5.0  1.4  15.2  123.6  2.3  0.3  1.5  16.4  0 0 0 0
 13  126.0  1.9  -1.8  1.2  10.3  126.2  1.5  -3.8  1.0  6.2  6055  14.1709  6054  14.5687 
 14  134.5  4.0  -9.8  3.3  76.2  130.0  4.7  -1.0  3.7  98.3  0 0 0 0
 15  132.2  3.3  -4.6  3.0  70.2  123.7  1.8  0.5  1.7  21.3  1246  14.6428  1208  14.4529 
 16  121.2  6.3  12.9  7.6  485.1  117.5  2.2  0.4  2.8  62.1  4637  14.0736  4632  14.4256 
 17  122.7  4.1  0.4  5.1  192.0  125.5  2.9  4.3  3.5  96.7  1101  13.9037  1060  14.5658 
 18  123.2  1.9  2.1  2.0  31.8  124.3  1.6  2.2  1.7  21.6  413  13.3533  415  13.0421 
 19  125.8  0.9  0.8  0.9  5.8  124.9  0.6  2.8  0.6  2.7  0 0 0 0
 20  127.4  2.9  -1.8  2.3  42.7  126.5  2.9  -4.9  2.4  41.2  617  13.9653  633  13.4679 
 21  128.6  2.1  -7.3  2.3  41.3  128.8  1.3  7.9  1.2  13.6  4308  14.1776  4354  13.8602 
 22  116.1  4.5  7.5  4.1  137.9  125.3  0.8  4.1  0.7  3.4  0  0  0  0 
 23  120.6  5.6  5.5  4.0  121.9  124.2  1.2  0.7  0.9  5.3  0 0 0 0
 24  124.3  2.8  3.8  3.6  100.6  133.4  3.1  -4.3  3.9  114.3  6085  14.1312  6066  14.1462 
 25  128.5  1.5  1.4  2.1  36.6  121.8  1.2  3.5  1.6  20.3  5802  14.4944  5710  13.8859 
 26  123.9  2.2  -2.2  2.2  35.7  130.2  2.4  -1.3  2.3  40.4  232  12.9704  228  13.9541 
