Maximum charge in HG 
Channel_nb;  Charge_max_HG 
0 781
1 788
2 787
3 797
4 781
5 790
6 799
7 800
8 793
9 800
10 783
11 704
12 792
13 791
14 799
15 792
16 800
17 812
18 802
19 809
20 791
21 800
22 797
23 752
24 784
25 808
26 800
27 783
28 800
29 792
30 778
31 793
32 772
33 780
34 785
35 781
36 779
37 788
38 782
39 779
40 778
41 778
42 784
43 782
44 783
45 768
46 786
47 770
48 1005
49 783
50 776
51 765
52 784
53 774
54 776
55 772
56 789
57 780
58 772
59 783
60 774
61 786
62 776
63 780
64 809
65 731
66 735
67 726
68 728
69 719
70 723
71 726
72 915
73 735
74 713
75 723
76 726
77 721
78 728
79 738
80 731
81 746
82 735
83 745
84 745
85 744
86 732
87 741
88 746
89 742
90 900
91 737
92 743
93 712
94 740
95 749
96 760
97 717
98 756
99 769
100 747
101 740
102 744
103 762
104 755
105 733
106 763
107 744
108 763
109 740
110 761
111 761
112 711
113 698
114 712
115 710
116 712
117 705
118 922
119 709
120 707
121 705
122 702
123 706
124 707
125 701
126 703
127 714
