Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 7 900
1 18 899
2 11 896
3 9 896
4 14 899
5 11 914
6 11 901
7 13 912
8 7 890
9 13 894
10 12 913
11 8 894
12 7 910
13 6 892
14 11 897
15 9 899
16 10 992
17 16 986
18 9 979
19 15 919
20 17 999
21 25 960
22 10 953
23 19 929
24 27 951
25 17 970
26 23 922
27 20 963
28 9 919
29 17 971
30 23 915
31 23 992
32 7 912
33 7 912
34 7 905
35 7 916
36 6 902
37 10 918
38 6 903
39 6 889
40 6 905
41 6 903
42 10 917
43 6 888
44 7 903
45 6 895
46 6 900
47 8 979
48 6 900
49 6 911
50 9 916
51 8 915
52 12 937
53 6 945
54 5 940
55 6 924
56 12 924
57 9 926
58 6 908
59 6 908
60 9 918
61 7 913
62 13 921
63 6 910
64 8 926
65 11 929
66 11 914
67 10 926
68 10 925
69 8 925
70 16 933
71 7 925
72 19 932
73 9 937
74 14 941
75 10 913
76 7 925
77 7 926
78 9 939
79 10 921
80 10 919
81 11 937
82 7 907
83 14 926
84 7 923
85 9 917
86 7 912
87 6 925
88 7 912
89 6 912
90 15 940
91 7 914
92 8 920
93 7 911
94 8 914
95 7 913
96 30 946
97 35 935
98 26 938
99 25 944
100 32 936
101 36 941
102 31 936
103 30 928
104 31 937
105 21 937
106 38 948
107 25 933
108 27 932
109 22 924
110 28 927
111 39 944
112 21 924
113 16 918
114 16 916
115 19 921
116 20 912
117 10 936
118 12 925
119 10 918
120 18 921
121 12 910
122 21 913
123 23 926
124 24 917
125 8 915
126 20 916
127 19 914
