Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  133.2  3.8  -7.4  3.8  54.7  131.8  3.3  -3.6  3.1  40.3  5967  15.1369  5984  14.2927 
 1  132.6  2.7  -8.6  2.5  24.3  138.6  1.0  -7.5  0.7  0.6  3693  13.7986  3648  14.8693 
 2  121.8  2.7  4.0  2.3  25.0  123.7  3.5  2.3  3.2  40.7  844  14.0389  819  15.1725 
 3  131.1  4.5  1.4  4.4  79.7  131.0  2.7  -4.3  2.6  27.8  4294  14.6319  4264  15.1741 
 4  118.7  1.6  7.2  1.8  14.8  127.4  2.6  -0.8  2.9  36.4  4237  13.5257  4332  13.4357 
 5  117.9  4.5  6.4  3.3  49.0  131.4  4.1  0.1  3.2  37.6  5721  14.1964  5715  14.1997 
 6  125.5  1.8  -0.2  1.5  9.8  129.1  1.1  -4.3  0.9  3.3  0 0 0 0
 7  126.5  2.0  -0.7  2.7  29.9  122.8  5.8  -0.5  6.5  85.4  312  15.3676  301  14.0853 
 8  131.7  2.1  -0.8  1.5  9.6  132.8  3.5  -2.3  2.6  25.8  0 0 0 0
 9  135.8  1.2  -5.7  1.1  4.6  130.1  2.8  -0.7  2.5  25.0  4831  15.2718  4739  14.95 
 10  124.9  1.7  1.8  1.9  15.2  131.2  1.5  -1.9  1.7  12.3  6079  14.5298  6095  14.8237 
 11  128.4  2.5  -3.5  2.1  18.3  131.8  3.0  0.3  2.4  24.1  0 0 0 0
 12  126.9  4.3  0.7  3.0  37.0  121.5  3.2  2.9  2.3  20.3  0 0 0 0
 13  125.1  2.8  2.3  1.9  14.6  127.6  1.9  -1.4  1.3  6.3  5996  15.2769  5991  15.1073 
 14  129.0  3.3  -5.4  2.9  31.0  129.3  3.5  -2.8  3.0  34.2  0 0 0 0
 15  122.2  3.1  1.9  3.1  39.3  121.9  2.6  3.1  2.7  29.3  1157  14.4309  1228  15.1771 
 16  129.1  2.0  8.3  2.4  47.0  125.2  2.4  -1.9  3.1  74.2  4835  14.0676  4905  14.5875 
 17  134.1  4.5  -5.2  5.6  234.8  125.7  3.4  6.5  4.0  128.3  1435  13.5426  1556  14.1145 
 18  132.7  5.5  -2.9  5.8  261.3  126.1  1.8  -0.7  1.8  26.5  572  13.7955  569  12.9213 
 19  127.4  2.4  0.4  2.2  37.5  130.4  0.9  -2.5  0.8  5.0  0 0 0 0
 20  139.2  1.0  -6.5  0.8  5.0  138.5  5.3  -11.0  4.4  137.4  699  14.1268  778  13.954 
 21  120.2  3.4  1.8  3.8  114.9  135.0  1.7  8.9  1.6  24.2  4547  14.8673  4610  14.6077 
 22  125.0  1.4  3.5  1.3  13.6  135.2  1.1  0.8  0.9  6.8  341  13.6679  365  13.0571 
 23  124.2  4.6  2.9  3.3  82.8  131.6  2.0  -1.2  1.5  15.0  0 0 0 0
 24  126.7  4.8  5.1  6.1  284.5  130.2  2.2  0.4  2.8  56.8  6028  15.0964  6030  14.8034 
 25  130.1  2.1  -2.4  2.8  65.3  121.9  1.7  6.9  2.3  41.9  5792  15.3555  5797  14.6551 
 26  126.4  1.9  -0.2  1.9  28.4  129.5  1.4  -0.9  1.3  13.4  261  13.8327  264  14.5672 
 27  131.8  2.7  -2.8  2.3  37.6  129.5  5.2  -0.5  4.4  139.8  5988  14.9483  6001  15.2045 
 28  133.4  4.9  -3.4  5.9  270.4  127.4  1.2  0.3  1.5  17.7  1647  13.382  1689  14.4543 
 29  132.2  5.8  0.1  4.0  119.8  134.7  4.5  1.7  3.0  67.0  0 0 0 0
 30  135.1  2.6  -7.6  1.9  26.3  123.6  5.0  2.0  3.5  78.6  0 0 0 0
 31  135.3  4.3  -3.4  4.0  125.2  129.3  8.6  -4.0  8.4  521.7  4991  14.7842  5004  14.5722 
 32  124.3  2.9  -0.2  2.6  50.1  123.1  1.8  -4.3  1.6  18.1  0 0 0 0
 33  121.3  1.1  6.9  1.4  16.3  121.7  1.9  6.1  2.5  50.9  0 0 0 0
 34  124.2  6.8  7.3  11.1  618.2  126.7  2.3  4.0  3.4  92.0  475  13.4265  540  11.3801 
 35  124.9  4.1  1.5  3.8  112.3  125.0  5.4  4.7  5.2  156.4  0 0 0 0
 36  126.6  3.7  -2.3  5.5  142.8  129.4  9.5  -1.7  17.6  2558.4  1415  13.0114  1419  13.1708 
 37  127.7  5.0  -3.5  9.5  450.2  127.3  3.7  -2.3  6.5  340.9  5909  14.0982  5884  14.0157 
 38  124.7  3.9  2.1  6.2  181.4  126.6  2.4  -2.6  3.5  95.8  1300  12.5798  1363  12.6556 
 39  130.0  1.8  -1.1  2.1  33.9  127.4  2.8  -10.2  3.4  80.3  738  12.9029  738  12.0429 
 40  125.6  1.0  2.7  1.3  14.0  123.5  0.5  -1.3  0.6  3.2  0 0 0 0
 41  129.2  1.6  -2.6  1.3  11.4  131.9  6.2  2.4  4.8  162.9  0 0 0 0
 42  121.4  2.5  7.3  3.3  93.4  122.0  3.7  8.1  4.9  205.5  0 0 0 0
 43  123.1  1.9  1.7  2.3  44.0  127.8  1.7  -3.1  2.1  35.3  0 0 0 0
 44  121.2  3.7  1.7  3.9  118.9  121.5  4.6  2.5  5.0  194.2  0 0 0 0
 45  127.1  3.7  -3.4  5.0  194.1  123.5  1.9  -2.4  2.7  57.4  5853  14.5813  5858  14.0231 
 46  119.7  2.4  0.7  3.0  72.6  124.2  2.2  3.4  2.7  58.0  4869  14.5198  4925  14.2928 
 47  126.6  4.2  1.2  5.6  257.4  130.0  4.0  -8.4  5.4  207.6  591  13.4959  593  12.3973 
 48  125.9  3.9  0.8  6.3  321.2  124.9  2.5  7.0  4.0  133.8  5936  15.0509  5932  14.529 
 49  129.2  2.2  2.4  3.0  75.8  127.5  1.4  1.6  2.0  32.1  2909  13.9497  2863  14.2898 
 50  118.2  3.3  9.6  4.7  197.1  120.0  0.5  5.5  0.8  5.1  2659  14.4031  2558  14.4094 
 51  126.0  1.1  1.7  1.7  22.7  123.8  2.8  -1.1  4.4  160.4  5897  12.6903  5872  12.6046 
 52  129.4  1.6  -5.2  2.2  36.7  121.2  1.3  5.9  1.8  25.4  5016  14.8827  5067  14.3065 
 53  122.1  1.1  5.5  1.5  20.7  123.1  0.8  3.5  1.1  9.7  438  15.1187  435  14.3185 
 54  124.0  1.5  0.8  1.8  24.1  123.7  0.9  0.6  1.1  8.6  5987  14.2946  5998  14.3922 
 55  117.9  11.3  8.0  7.8  56.3  128.6  5.4  -3.2  5.3  24.4  251  13.6817  298  15.413 
 56  138.4  3.5  -8.2  5.6  272.5  125.4  7.0  -0.5  11.1  1008.4  962  12.9896  950  15.2282 
 57  121.9  1.8  1.2  2.2  38.6  120.5  2.1  1.8  1.7  6.1  5978  14.0133  5984  13.3942 
 58  127.7  2.9  -2.7  4.9  201.3  129.4  3.2  3.1  5.3  232.8  6044  13.3696  6044  13.1977 
 59  126.6  1.8  0.8  2.6  55.2  119.3  1.9  2.6  2.7  58.0  5503  14.615  5525  14.7587 
 60  113.0  6.3  20.0  11.3  642.7  113.9  2.9  6.0  5.0  213.3  5992  14.0091  6009  14.0843 
 61  121.7  1.1  2.7  1.5  19.0  128.0  0.9  -2.8  1.2  11.3  0 0 0 0
 62  126.6  2.1  -4.2  2.7  59.3  121.1  2.2  2.1  2.8  64.5  533  13.4577  567  14.5844 
 63  127.7  1.1  -1.3  1.2  10.5  121.7  1.3  5.0  1.5  16.8  659  13.9895  676  13.5799 
 64  121.7  2.4  5.3  1.7  24.6  129.5  2.5  1.1  1.4  8.9  0 0 0 0
 65  126.2  3.9  0.1  3.0  72.2  121.3  1.5  1.9  1.2  11.5  2552  14.249  2596  13.5823 
 66  126.8  1.2  -1.7  0.8  5.2  128.2  0.4  1.0  0.2  0.5  0 0 0 0
 67  122.2  3.7  -1.0  2.8  62.1  124.9  3.2  0.3  2.3  41.2  0 0 0 0
 68  131.5  3.6  -3.0  2.6  53.6  122.2  3.7  -1.4  2.7  60.7  5615  14.5272  5591  13.864 
 69  125.9  2.6  -0.8  1.6  19.2  120.3  1.4  2.2  0.9  5.8  0 0 0 0
 70  127.5  1.3  -1.7  0.8  4.5  130.1  1.3  2.8  0.7  4.0  6017  14.3591  6011  14.2685 
 71  128.6  2.2  -0.3  1.6  21.4  119.4  2.4  2.0  1.9  28.0  6073  14.7369  6084  15.2192 
 72  123.4  2.1  4.0  1.5  19.0  131.6  2.1  -3.1  1.5  17.0  1308  13.859  1422  13.2121 
 73  124.4  1.5  0.6  1.0  7.8  128.5  6.4  1.2  4.1  131.6  6028  14.9904  6032  14.8394 
 74  131.5  3.4  -2.3  2.2  40.1  131.2  6.4  2.2  4.1  134.5  0 0 0 0
 75  125.2  2.6  1.0  1.9  28.8  127.0  4.5  -0.1  3.3  87.0  2523  14.676  2545  14.4664 
 76  122.9  3.3  1.3  2.2  41.8  123.3  1.2  2.6  0.8  5.5  2808  14.2206  2819  14.5188 
 77  126.1  1.6  1.5  1.1  11.1  132.9  3.0  -1.9  2.1  36.3  3756  14.6409  3718  14.8364 
 78  134.6  3.0  -0.3  1.4  14.4  121.6  5.7  0.6  2.8  57.2  5981  15.3429  5989  14.2019 
 79  124.1  1.7  1.3  1.1  9.6  127.5  2.9  -6.6  2.0  28.3  1513  13.6044  1471  13.6095 
 80  126.9  1.5  0.3  1.2  12.5  126.8  1.8  3.2  1.4  16.1  0 0 0 0
 81  125.2  1.8  1.0  1.2  12.1  132.0  1.8  -5.9  1.3  12.1  3767  14.2213  3693  13.623 
 82  129.5  2.5  -0.8  1.9  29.8  125.1  5.2  2.7  4.0  130.4  258  14.1722  285  13.353 
 83  126.2  1.4  1.4  1.3  14.9  123.2  1.3  -1.3  1.2  12.0  0  0  0  0 
 84  123.9  1.7  2.1  1.7  23.6  120.3  1.9  7.2  1.5  11.8  766  13.599  746  13.6862 
 85  126.9  2.0  2.6  1.9  29.9  129.3  2.7  2.2  2.1  20.6  0 0 0 0
 86  129.4  2.3  0.6  1.7  24.5  126.3  2.2  -2.8  1.8  23.0  6010  15.0818  6015  14.6996 
 87  129.3  1.2  -0.7  1.3  13.8  122.9  2.5  3.0  2.8  66.5  0 0 0 0
 88  130.2  1.8  -0.2  1.3  14.1  129.8  2.4  -0.3  1.7  23.2  0 0 0 0
 89  130.2  2.2  -0.4  2.1  36.0  128.6  0.6  0.6  0.6  2.9  4732  14.645  4739  14.486 
 90  125.9  2.1  1.0  2.0  31.0  127.7  2.8  -0.8  2.2  21.5  0 0 0 0
 91  134.1  3.3  -2.1  2.9  66.4  130.4  1.6  -1.0  1.4  16.5  0 0 0 0
 92  114.9  4.8  3.6  5.3  221.9  126.0  5.3  6.3  4.5  94.8  3477  14.296  3472  13.8371 
 93  121.9  7.3  3.3  5.1  202.3  130.4  2.8  -1.4  1.6  10.0  0 0 0 0
 94  139.6  6.9  -4.7  5.8  255.2  128.1  2.4  0.9  2.1  34.6  0 0 0 0
 95  126.2  2.9  2.1  2.7  61.0  130.6  2.9  2.7  2.7  55.8  615  14.8831  693  14.5042 
 96  130.3  2.0  -2.6  1.3  13.6  129.6  4.4  4.4  2.7  61.8  5761  13.6469  5793  13.9221 
 97  130.7  1.6  -5.3  1.0  7.2  130.9  5.4  0.7  3.3  88.6  0 0 0 0
 98  125.2  1.5  -1.1  0.9  6.4  126.1  2.5  2.2  1.4  16.5  0 0 0 0
 99  134.0  2.8  -2.0  2.5  52.7  125.2  0.9  1.1  0.8  5.6  0 0 0 0
 100  123.1  3.2  -0.5  2.0  32.0  125.0  3.0  -0.6  1.8  26.0  0 0 0 0
 101  129.8  2.3  -0.2  1.6  21.2  124.5  2.5  0.7  1.7  23.2  0 0 0 0
 102  121.7  3.1  2.5  2.2  42.5  123.3  2.6  3.3  1.8  28.1  0 0 0 0
 103  122.4  2.0  2.8  1.2  12.8  125.4  2.1  -4.0  1.4  13.0  5979  13.9845  5997  14.047 
 104  124.2  0.9  -0.1  0.6  2.8  125.8  3.1  1.6  1.9  28.7  4173  13.4292  4068  13.1743 
 105  135.7  1.2  -6.2  0.9  5.8  139.7  6.8  1.9  4.2  146.7  0 0 0 0
 106  123.0  1.4  0.6  1.1  9.3  120.7  2.6  7.4  1.9  30.6  6017  14.0123  6018  14.7573 
 107  134.5  3.3  -7.5  2.7  58.4  128.7  2.1  3.0  1.7  23.7  0 0 0 0
 108  124.3  2.2  1.2  1.6  21.8  126.0  1.9  2.0  1.4  15.7  0 0 0 0
 109  125.3  2.0  0.4  1.3  14.0  120.7  0.9  4.3  0.6  3.0  0 0 0 0
 110  120.3  1.7  1.5  1.4  16.9  131.4  2.7  -2.5  2.1  34.4  6025  14.3337  6024  13.6493 
 111  133.1  3.1  -4.3  2.1  34.7  122.9  5.1  6.7  3.5  97.4  0 0 0 0
 112  127.9  0.5  2.9  0.3  1.0  124.7  3.6  2.4  2.4  47.0  6046  11.7126  6010  11.945 
 113  131.7  4.7  -0.4  5.0  122.9  118.5  2.9  5.0  3.9  129.5  6011  13.9769  6003  14.2096 
 114  124.2  1.1  0.4  1.0  8.3  123.4  1.2  3.2  1.1  9.8  886  11.9643  921  12.7065 
 115  116.9  2.6  8.5  2.7  35.4  119.8  2.4  5.5  3.1  81.5  5974  14.4087  5970  14.3922 
 116  124.4  5.0  3.1  3.8  124.5  134.4  2.2  -3.3  1.6  20.9  6054  12.8879  6063  12.5607 
 117  127.6  2.2  0.8  2.7  60.4  126.3  1.1  2.2  1.3  14.6  6025  14.22  6021  14.1756 
 118  123.0  5.8  -0.8  4.2  150.2  131.5  6.7  -4.3  5.0  182.1  353  10.7668  355  12.4307 
 119  125.3  2.4  4.8  2.4  47.6  122.3  2.6  -1.1  2.6  52.6  5997  14.1459  6003  14.5095 
 120  123.4  3.4  1.9  1.9  16.4  117.7  7.0  6.5  4.7  176.9  3285  14.4874  3247  13.0305 
 121  127.6  0.8  -0.2  0.6  3.5  126.2  2.4  3.1  1.9  29.6  6004  14.4096  6006  14.5049 
 122  127.3  1.7  0.4  1.4  17.0  120.9  1.6  4.1  1.3  14.2  5997  14.7046  5987  14.8378 
 123  120.8  4.1  2.0  3.5  105.1  124.2  2.0  1.8  1.7  24.9  5608  14.5309  5625  14.7825 
 124  131.8  3.4  -6.0  2.8  60.8  131.0  3.2  -0.4  2.5  48.9  3269  13.6891  3274  14.1676 
 125  128.1  1.3  1.3  1.5  18.9  123.8  1.1  3.3  1.3  14.5  5857  15.0272  5861  13.7417 
 126  131.3  2.5  -3.5  2.4  45.3  124.3  1.2  3.6  1.1  9.7  1167  13.3614  1153  14.1156 
 127  139.0  6.0  -7.0  7.1  389.8  127.2  1.0  1.1  1.2  11.6  2719  13.7465  2738  12.8388 
