Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 8 992
1 6 917
2 13 926
3 7 923
4 7 905
5 10 938
6 6 912
7 7 916
8 7 906
9 10 928
10 13 918
11 8 909
12 8 910
13 6 914
14 8 926
15 9 918
16 16 947
17 21 979
18 11 941
19 9 927
20 9 923
21 22 954
22 13 930
23 9 914
24 23 932
25 18 948
26 20 925
27 16 943
28 18 924
29 16 930
30 19 925
31 25 935
32 6 924
33 12 925
34 11 927
35 8 919
36 7 915
37 12 931
38 11 934
39 13 918
40 6 926
41 9 923
42 20 944
43 6 916
44 6 920
45 15 916
46 20 921
47 7 914
48 20 928
49 22 945
50 18 927
51 25 947
52 27 947
53 26 961
54 26 933
55 29 937
56 23 961
57 26 947
58 22 935
59 24 927
60 28 944
61 21 939
62 21 943
63 29 945
64 17 915
65 14 918
66 11 924
67 10 910
68 9 925
69 18 925
70 9 919
71 7 920
72 14 910
73 14 920
74 7 929
75 18 925
76 24 934
77 7 910
78 15 915
79 8 918
80 9 926
81 7 926
82 11 922
83 13 925
84 9 918
85 12 920
86 9 920
87 9 931
88 6 918
89 9 925
90 9 913
91 11 917
92 17 913
93 12 925
94 10 927
95 24 943
96 13 914
97 20 915
98 19 923
99 20 917
100 15 906
101 26 929
102 11 914
103 26 930
104 13 902
105 24 904
106 22 922
107 21 922
108 23 920
109 23 919
110 26 915
111 23 968
112 18 936
113 25 941
114 19 932
115 29 939
116 21 951
117 14 923
118 18 937
119 27 940
120 19 936
121 16 943
122 16 934
123 26 922
124 12 903
125 22 931
126 21 914
127 27 927
