Charge Calibration parameters for Preamplifier Gain of 20
Channel P1_HG_ping P1_err_HG_ping P0_HG_ping P0_err_HG_ping chi2_HG_ping P1_HG_pong P1_err_HG_pong P0_HG_pong P0_err_HG_pong chi2_HG_pong Entries_LG_ping P1_LG_ping Entries_LG_pong P1_LG_pong 
 0  119.3  1.8  -3.3  1.6  19.4  115.4  2.7  5.1  2.4  42.9  5957  14.6499  5961  14.3301 
 1  130.5  1.7  -5.5  1.4  14.4  132.4  1.7  -7.0  1.1  3.6  3386  14.279  3333  13.8489 
 2  114.3  2.7  4.6  2.2  42.4  112.5  3.0  -2.4  2.6  48.5  583  13.5742  533  14.6992 
 3  125.0  2.0  -2.0  1.8  25.0  128.1  2.4  -5.3  2.2  36.6  4283  14.0415  4336  13.1299 
 4  119.2  1.5  1.4  1.6  21.2  117.2  1.9  2.2  2.1  34.2  6007  12.8705  6010  12.705 
 5  119.8  3.0  2.2  2.1  34.4  126.3  2.2  -7.4  1.6  16.6  5986  13.6511  5976  13.4566 
 6  118.1  1.6  -0.4  1.2  12.5  127.1  1.9  -3.9  1.5  16.9  0 0 0 0
 7  120.1  2.4  0.1  2.8  47.9  116.0  3.8  2.1  3.9  68.0  288  12.829  289  13.9623 
 8  133.2  2.1  -6.6  1.4  15.6  131.8  2.0  -6.4  1.4  14.1  0 0 0 0
 9  129.5  3.0  -8.2  2.5  44.4  123.5  2.6  -2.6  2.2  35.3  4772  14.1291  4754  14.2669 
 10  121.2  2.3  -5.6  2.5  47.8  120.3  0.9  0.3  1.0  7.5  6066  13.7897  6054  14.0834 
 11  121.9  1.8  -3.9  1.4  15.5  124.1  4.5  -0.8  3.4  87.4  0 0 0 0
 12  129.6  5.3  -4.7  3.4  85.5  119.4  3.2  1.8  2.1  31.8  0 0 0 0
 13  117.1  2.0  1.6  1.2  11.6  118.3  1.9  -2.2  1.2  10.4  5988  14.5174  5974  14.2951 
 14  125.6  3.8  -7.6  3.1  67.0  112.6  2.2  4.3  1.8  22.3  0 0 0 0
 15  120.1  2.5  -0.3  2.3  41.9  118.1  1.9  -0.6  1.8  24.6  1144  13.8799  1172  15.0913 
 16  117.8  5.8  5.1  7.0  416.4  107.5  3.5  5.7  4.6  163.3  4460  14.1907  4430  13.7255 
 17  114.9  1.4  -0.2  1.8  23.5  120.8  2.7  0.6  3.2  79.2  981  13.5553  1050  13.4142 
 18  117.6  3.3  -0.9  3.4  90.9  121.3  3.8  -0.2  3.9  116.6  345  13.2819  365  13.0505 
 19  117.6  2.5  2.1  2.3  41.1  116.3  1.4  4.7  1.3  12.9  0 0 0 0
 20  119.0  2.6  2.8  2.1  34.9  114.6  6.2  0.4  5.2  189.5  549  13.189  522  13.8299 
 21  116.8  0.6  0.9  0.7  4.1  117.8  3.3  14.0  3.2  92.7  3867  15.0571  3872  13.8988 
 22  113.6  3.3  5.4  3.0  73.7  122.4  2.0  2.4  1.7  23.8  0  0  0  0 
