Fine time information for HG/LG threshold at 520 DACu
Channel_nb fine_time_min fine_time_max 
0 19 955
1 27 988
2 16 947
3 21 933
4 27 925
5 29 934
6 18 940
7 30 961
8 19 921
9 23 934
10 14 915
11 17 940
12 17 925
13 30 944
14 28 912
15 21 926
16 29 935
17 20 924
18 30 914
19 32 927
20 29 924
21 34 931
22 18 913
23 24 918
24 29 924
25 31 925
26 26 940
27 28 928
28 28 909
29 32 927
30 36 927
31 17 926
32 31 939
33 30 946
34 39 959
35 31 947
36 23 938
37 31 944
38 35 944
39 18 943
40 26 953
41 29 952
42 32 951
43 25 952
44 24 947
45 23 945
46 24 947
47 39 949
48 46 952
49 34 947
50 47 930
51 44 933
52 35 945
53 44 941
54 37 946
55 52 939
56 51 953
57 37 954
58 46 950
59 43 937
60 40 942
61 41 957
62 51 952
63 43 953
64 20 934
65 24 929
66 31 927
67 33 951
68 20 934
69 26 922
70 23 922
71 24 936
72 30 933
73 33 939
74 26 918
75 31 942
76 14 920
77 30 926
78 34 937
79 22 924
80 32 965
81 43 953
82 48 947
83 35 964
84 38 964
85 43 943
86 33 933
87 36 940
88 41 945
89 42 939
90 31 946
91 43 945
92 43 970
93 30 947
94 37 936
95 45 948
96 24 939
97 22 928
98 31 921
99 28 925
100 14 905
101 28 923
102 7 923
103 12 921
104 27 919
105 23 925
106 18 912
107 29 916
108 22 909
109 22 920
110 25 902
111 33 934
112 14 974
113 51 976
114 58 969
115 59 961
116 49 956
117 48 969
118 47 960
119 46 957
120 40 949
121 35 969
122 54 957
123 56 961
124 43 967
125 45 948
126 53 961
127 15 965
